,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
12621,1,0,0,1,1,1,0,1,0,1,0,11,1,409,41,48,0,0,2
12626,1,0,0,1,1,1,1,1,0,1,8,12,0,355,55,56,0,0,1
12632,1,0,0,1,1,0,1,0,1,1,0,6,0,386,4,46,0,0,2
12635,1,0,0,1,0,0,1,1,0,1,7,9,2,379,10,50,1,1,3
12636,0,0,0,1,0,1,1,1,0,1,-9,7,4,377,80,47,1,6,3
12645,1,0,0,0,1,0,0,1,0,0,-9,8,0,426,2,53,0,0,3
12651,0,0,0,1,0,0,1,0,0,0,1,7,0,387,26,57,0,0,3
12653,1,1,1,0,0,1,1,1,0,1,0,12,0,359,5,54,0,0,1
12662,0,0,0,1,1,1,0,1,0,1,1,10,2,389,38,51,1,14,1
12676,0,0,1,1,1,0,1,0,0,1,2,11,11,385,55,54,0,0,1
12684,1,0,0,1,1,0,1,0,0,1,1,9,0,410,6,46,0,0,2
12688,1,1,0,1,1,0,0,0,0,1,4,9,0,413,7,56,0,0,2
12696,1,1,0,1,1,0,0,0,0,1,0,3,0,357,4,46,0,0,2
12699,1,0,0,1,1,1,0,1,0,1,3,11,6,428,77,49,0,0,3
12704,1,0,0,1,1,1,1,1,0,1,1,11,0,369,12,48,0,0,3
12706,1,0,0,0,0,0,1,1,0,1,1,10,3,386,8,49,1,1,3
12708,1,1,0,1,0,0,1,0,1,1,0,9,0,383,7,54,1,38,1
12711,0,0,0,1,0,0,0,0,0,1,-9,12,0,385,0,53,0,0,3
12714,0,0,0,1,1,0,0,0,0,1,-9,10,0,370,2,51,0,0,3
12716,1,0,1,0,1,1,0,0,1,1,3,10,9,376,63,53,0,0,2
12717,0,0,0,1,1,0,1,0,0,1,0,6,7,408,176,53,0,0,3
12732,0,0,0,1,0,1,0,0,0,1,0,12,0,372,4,51,0,0,2
12733,0,0,0,1,0,0,1,0,0,1,0,11,2,363,40,49,0,0,1
12735,0,0,0,1,0,1,1,1,0,1,1,12,1,404,41,46,0,0,2
12737,1,1,0,1,1,0,1,0,0,1,2,9,0,418,7,55,0,0,2
12748,0,0,0,1,0,0,0,0,0,1,0,9,1,348,40,49,0,0,2
12752,1,0,0,0,1,1,1,1,0,1,3,11,2,472,69,46,0,0,3
12753,1,0,0,0,1,0,0,0,0,1,0,7,2,394,36,51,0,0,3
12766,1,0,0,1,0,0,1,0,1,1,6,9,0,403,9,46,0,0,2
12769,1,0,0,1,0,1,1,0,1,1,-9,3,0,384,62,52,0,0,3
12770,0,0,0,1,0,0,0,0,0,1,-9,10,0,365,2,47,0,0,3
12772,0,0,0,1,0,0,0,1,0,1,0,11,0,354,11,57,1,7,3
12776,0,0,0,1,0,1,1,0,1,1,0,8,4,397,72,48,0,0,2
12778,0,0,0,0,1,1,0,1,0,1,-9,11,17,380,108,46,0,0,3
12785,1,1,1,1,0,1,0,0,1,1,5,12,4,455,61,47,0,0,2
12788,1,1,0,0,0,0,0,0,0,1,5,10,0,390,6,57,1,4,1
12794,1,1,0,1,1,0,1,0,0,1,0,7,0,349,5,46,0,0,2
12801,0,1,0,1,1,0,1,0,0,1,1,13,0,411,12,56,1,2,2
12802,0,0,1,0,1,1,1,1,0,1,1,8,4,325,52,50,0,0,2
12808,1,0,1,0,0,1,0,1,0,1,1,12,6,339,53,48,1,6,1
12844,0,0,0,1,0,1,1,1,0,1,2,6,0,387,69,47,0,0,2
12850,1,0,0,0,0,0,1,0,0,1,2,6,1,381,6,53,0,0,3
12854,0,1,0,1,0,1,1,0,0,1,2,7,0,386,4,46,1,17,1
12856,0,1,0,1,0,0,0,0,0,1,2,9,0,389,8,56,0,0,2
12857,0,0,0,0,0,0,1,0,0,1,0,10,0,406,36,50,0,0,2
12859,0,0,0,1,1,0,0,0,0,1,1,14,4,390,25,51,0,0,1
12868,1,0,0,1,0,1,1,0,0,1,0,16,0,348,20,56,0,0,2
12873,1,0,1,0,1,1,0,1,0,1,3,8,15,436,92,52,0,0,2
12879,0,1,0,0,0,0,1,0,0,1,2,9,3,363,14,56,0,0,2
12888,0,0,0,1,0,0,1,0,0,1,0,12,0,393,5,46,0,0,3
12889,0,0,0,1,0,0,1,0,0,1,1,7,1,368,3,57,0,0,3
12891,0,0,0,0,0,1,1,1,0,0,3,12,1,380,33,52,1,10,3
12894,1,0,0,1,0,0,0,0,0,1,0,8,0,407,2,56,0,0,3
12904,0,0,0,1,1,1,1,1,0,1,2,9,5,411,103,53,1,28,3
12905,0,0,0,1,0,1,0,1,0,1,-9,12,4,328,72,46,0,0,3
12919,0,0,0,1,0,1,1,1,0,1,3,12,0,383,23,57,0,57,3
12924,0,0,1,0,0,1,0,0,0,1,0,11,0,374,4,48,0,0,2
12928,0,0,0,1,0,0,0,0,0,1,-9,12,0,419,0,53,0,0,3
12929,0,0,0,0,0,0,0,0,1,1,0,6,8,380,12,48,1,25,2
12932,1,0,0,1,0,1,1,0,0,1,0,12,2,349,13,51,0,0,1
12934,0,1,0,1,0,0,1,0,0,1,5,11,7,387,112,57,0,0,2
12936,1,0,0,1,0,0,1,0,0,0,0,8,0,372,37,49,0,0,3
12951,1,0,0,1,1,1,1,1,0,1,1,6,0,360,44,52,0,0,1
12957,0,0,0,1,1,0,1,0,0,1,0,7,0,394,21,53,0,0,2
12963,0,0,0,1,0,0,0,1,0,1,1,8,0,375,3,46,1,34,3
12967,0,0,0,0,0,0,0,0,0,1,-9,12,0,392,3,52,0,0,3
12968,1,0,0,1,0,0,1,0,0,1,0,9,0,382,52,52,1,27,1
12975,0,1,0,1,0,1,0,0,0,1,0,11,3,380,21,57,1,6,1
12978,1,0,1,1,1,1,0,1,0,1,0,12,0,363,27,46,0,0,2
12981,0,1,1,1,0,1,0,1,0,1,10,8,2,400,51,46,1,9,2
12990,0,1,0,1,0,0,0,0,1,1,0,10,0,391,8,50,0,0,2
12991,1,0,0,0,0,0,0,0,0,1,5,3,0,360,4,52,1,15,3
12992,1,0,0,1,0,0,1,0,0,1,1,10,0,378,3,52,1,5,3
13009,0,1,0,1,1,0,1,0,0,1,0,12,0,405,3,51,0,0,2
13017,1,0,0,1,1,0,0,0,0,1,5,9,3,473,75,49,0,0,3
13019,0,0,0,1,1,1,1,1,0,1,1,9,1,371,83,47,0,0,3
13020,0,0,0,1,1,0,1,0,0,1,1,10,0,368,5,57,1,43,3
13022,0,0,0,1,0,0,1,0,0,1,3,9,0,366,6,53,0,0,1
13026,1,0,0,1,0,0,1,1,0,1,3,12,0,373,2,53,1,10,3
13036,0,0,0,1,0,1,1,0,0,1,0,14,0,370,1,57,0,0,2
13037,0,0,0,0,0,0,0,0,1,1,1,12,0,402,6,56,1,32,3
13039,0,0,0,0,0,0,0,1,0,1,6,6,1,406,13,47,0,0,2
13045,0,0,0,1,1,1,1,0,1,1,1,8,4,378,81,46,0,0,3
13054,1,0,0,1,0,1,0,1,0,1,0,9,1,352,20,50,0,0,3
13063,0,0,0,1,0,0,1,0,1,1,1,12,0,425,5,56,0,0,3
13068,1,0,1,0,1,1,1,0,1,1,3,7,0,433,58,50,0,0,1
13070,1,1,0,1,0,0,0,0,0,1,0,12,1,426,5,49,0,0,2
13082,1,0,0,0,0,0,0,0,0,1,2,7,1,374,26,49,0,0,3
13096,0,0,0,0,1,1,0,1,0,1,-9,12,0,391,1,56,0,0,3
13109,1,0,0,0,1,1,1,0,0,1,0,13,0,405,6,46,0,0,3
13111,0,0,0,0,0,1,0,1,0,1,0,11,1,384,6,50,0,0,1
13122,1,0,0,0,1,0,1,0,0,1,4,12,3,354,6,53,0,0,3
13125,1,1,0,1,0,0,1,0,1,1,0,8,0,410,4,46,0,0,2
13128,0,0,1,1,0,1,0,1,0,1,4,11,2,366,37,46,1,17,1
13132,1,1,0,1,1,0,1,0,0,1,0,10,0,403,2,54,0,0,2
13134,0,1,0,1,1,1,1,0,1,0,0,8,1,383,29,54,0,0,1
13135,1,1,1,1,0,1,1,0,0,1,0,10,0,350,10,54,0,0,2
13149,1,0,0,1,0,0,0,0,0,0,0,12,0,424,1,56,0,0,3
13156,0,1,0,0,0,0,0,0,0,1,2,6,5,370,8,53,0,0,2
13164,1,0,0,1,1,0,1,0,0,1,1,9,2,403,34,49,0,0,1
13165,0,0,0,1,0,0,0,0,0,1,1,11,0,354,4,55,1,25,3
13172,1,1,0,1,1,0,1,0,0,1,0,9,4,369,29,53,0,0,2
13179,0,0,0,1,1,0,1,0,0,1,0,12,7,385,107,54,0,0,3
13180,0,0,0,0,0,0,1,1,0,1,6,12,1,356,6,47,1,3,2
13184,1,1,0,1,0,0,0,1,0,1,1,12,0,421,5,54,0,0,2
13201,1,0,0,1,0,1,0,1,0,1,-9,6,0,379,7,50,1,8,3
13202,1,0,0,1,0,0,0,0,1,1,0,12,0,388,2,48,0,0,3
13203,0,0,0,1,0,0,1,1,0,0,0,11,0,353,5,46,0,0,2
13205,0,0,0,1,0,1,1,1,0,1,-9,15,6,396,74,51,0,0,3
13220,1,1,0,0,0,0,0,0,0,1,1,8,0,362,4,52,0,0,1
13222,1,0,0,1,1,0,0,0,0,1,0,10,1,401,15,51,1,11,2
13223,0,0,0,1,1,0,1,0,0,1,0,10,0,344,44,51,0,0,2
13234,0,0,0,0,1,1,1,1,0,1,2,7,3,372,116,57,0,57,3
13236,0,0,1,1,0,1,1,1,0,1,1,9,1,329,54,50,1,7,2
13239,0,1,0,1,0,0,0,0,1,1,3,10,0,355,7,47,0,0,2
13243,1,0,0,1,1,0,0,0,0,0,1,10,0,387,2,56,1,24,3
13245,1,1,0,1,1,0,0,0,0,1,0,10,0,425,2,47,1,16,1
13247,1,0,0,0,1,0,0,0,0,1,2,8,1,378,10,57,1,24,3
13255,0,0,0,1,0,1,0,0,1,1,1,12,4,413,116,56,0,0,1
13257,1,0,0,1,0,0,0,0,0,1,-9,11,0,412,2,47,0,0,3
13262,0,1,0,1,1,1,1,1,0,1,1,3,1,339,57,50,0,0,1
13265,0,1,0,0,0,0,0,0,0,1,0,12,4,404,35,54,0,0,2
13274,1,0,0,0,1,1,1,0,1,1,-9,6,0,363,3,47,0,0,3
13276,0,1,0,1,0,0,0,0,1,1,4,11,0,424,3,46,0,0,1
13277,1,0,0,0,0,0,0,0,0,1,0,12,1,413,8,53,1,22,3
13288,1,1,0,0,1,0,1,0,0,1,6,6,2,365,9,52,1,21,2
13294,1,0,0,1,0,0,1,0,1,1,3,8,0,412,3,47,1,3,3
13301,1,1,0,0,0,1,1,1,0,1,5,12,3,385,66,48,0,0,2
13305,0,0,0,1,1,0,1,0,0,1,0,7,0,435,144,51,0,0,3
13306,0,0,0,1,1,1,1,1,0,1,2,8,5,422,127,52,0,0,3
13315,1,0,0,1,0,1,0,0,0,1,1,16,0,422,1,53,0,0,2
13317,0,1,0,1,1,0,1,0,0,1,2,9,0,391,16,57,0,0,1
13321,0,1,0,1,1,1,1,1,0,1,0,11,0,396,20,46,0,0,1
13326,0,0,1,1,0,0,1,0,0,1,1,12,0,363,28,50,0,0,2
13330,1,1,0,1,1,0,1,1,0,1,2,9,2,426,13,46,0,0,2
13332,1,0,0,0,0,1,1,0,0,1,0,8,0,352,6,49,0,0,2
13335,1,0,0,1,1,0,0,0,0,1,-9,12,0,427,1,53,0,0,3
13347,0,0,0,1,1,1,1,1,0,1,0,12,0,386,27,48,0,0,2
13348,0,0,0,0,1,0,0,1,0,0,-9,8,0,354,3,48,1,19,3
13357,0,0,0,1,0,1,1,0,0,1,-9,9,12,394,97,53,1,4,3
13360,0,0,0,1,0,0,0,0,0,1,0,10,0,387,2,46,0,0,3
13364,1,0,1,1,1,1,1,0,0,1,0,13,0,348,9,52,0,0,2
13371,1,1,0,1,0,0,0,0,1,1,0,9,0,387,8,54,0,0,2
13376,1,1,0,1,0,1,1,1,0,1,0,13,1,406,21,46,1,1,2
13377,0,0,0,1,0,1,1,1,0,1,0,15,0,403,9,47,0,0,3
13381,0,0,0,1,0,1,1,1,0,1,3,10,0,366,12,47,0,0,1
13386,0,0,0,1,0,1,0,1,0,1,2,10,2,361,71,53,0,0,2
13392,1,1,0,0,0,0,0,1,0,1,5,8,0,360,4,52,1,20,2
13393,0,0,0,0,0,0,1,0,0,1,6,12,0,415,23,52,1,33,3
13406,0,0,0,1,0,1,1,1,0,0,5,8,0,373,14,53,1,4,3
13414,0,0,0,1,1,1,0,0,0,1,0,11,4,337,57,47,0,0,3
13418,0,0,0,1,1,1,1,0,1,1,1,11,3,368,39,47,0,0,3
13420,0,0,0,1,1,1,1,1,0,1,2,3,0,373,27,47,0,0,2
13425,0,0,0,1,1,1,1,1,0,1,0,10,1,356,10,53,0,0,3
13442,1,0,0,1,1,1,1,1,0,1,4,11,12,405,107,52,1,51,3
13448,1,0,1,1,0,1,1,0,1,1,1,7,2,455,56,52,0,0,2
13456,1,0,0,1,1,1,0,1,0,1,4,7,2,407,35,52,0,0,2
13458,1,1,1,0,0,0,0,0,0,1,1,9,9,326,74,52,0,0,2
13461,1,0,0,1,1,1,1,0,1,1,2,9,0,461,94,49,0,0,3
13468,0,0,0,1,1,0,1,0,0,1,-9,10,0,423,2,53,0,0,3
13473,1,0,0,0,1,1,1,1,0,1,2,11,24,391,95,48,0,0,3
13474,1,0,0,1,1,1,0,0,0,1,2,9,5,395,90,46,0,0,3
13484,1,0,0,1,0,0,0,0,0,1,0,16,0,378,20,52,0,0,3
13486,0,0,0,1,0,1,0,0,1,1,0,14,0,381,30,51,0,0,2
13494,0,0,0,1,0,0,0,0,0,1,0,11,2,413,6,49,0,0,3
13499,1,0,1,1,0,1,0,1,0,1,8,9,12,449,84,54,1,4,1
13506,1,0,0,1,1,0,1,0,0,1,3,9,1,397,12,51,0,0,3
13521,1,0,1,1,0,1,0,1,0,1,2,12,7,349,47,53,1,5,3
13525,1,1,0,1,0,0,0,0,0,1,0,7,0,392,3,56,0,0,1
13529,1,1,0,1,0,0,0,0,0,1,1,15,0,351,5,49,1,11,1
13540,1,0,0,1,1,1,1,0,1,1,1,11,22,384,121,57,0,0,3
13542,1,1,1,1,0,0,0,0,0,1,3,12,0,426,7,56,0,0,2
13559,1,0,1,1,0,1,1,0,0,1,0,12,0,375,23,47,0,0,2
13560,0,0,0,1,0,0,0,1,0,0,-9,10,0,357,2,47,0,0,3
13584,1,0,0,1,1,0,1,0,0,1,0,17,2,381,22,51,0,0,3
13589,1,1,0,1,1,0,0,0,0,1,0,12,1,371,5,46,0,0,2
13609,1,1,0,1,0,0,0,0,1,1,0,7,2,403,20,46,1,1,2
13623,1,1,0,1,1,0,1,0,1,1,0,8,0,351,8,48,0,0,2
13629,1,0,0,1,1,1,0,0,1,1,2,5,2,395,83,53,0,0,3
13630,0,0,0,1,1,1,0,1,0,1,5,11,3,429,54,47,0,0,3
13634,0,0,0,1,1,1,1,1,0,1,2,15,5,376,68,47,0,0,2
13635,0,0,0,1,0,1,0,0,0,1,3,11,0,385,9,49,0,0,3
13645,1,0,0,0,0,0,1,0,0,0,0,11,4,383,36,48,0,0,2
13647,1,1,0,0,1,0,0,0,1,1,2,12,0,403,5,56,0,0,2
13658,1,1,0,1,0,0,1,0,0,1,0,8,0,356,5,53,0,0,2
13659,1,1,0,1,0,1,0,0,0,1,8,7,1,416,33,52,1,23,2
13662,1,0,0,1,1,0,1,0,0,1,1,12,0,371,3,48,1,29,3
13664,1,0,0,1,0,1,0,0,0,1,-9,6,2,370,44,49,1,2,3
13665,1,0,0,1,1,1,1,1,0,1,0,0,1,371,20,48,0,0,3
13671,1,0,0,1,1,1,1,0,1,1,0,4,2,385,118,54,0,0,3
13674,1,0,0,1,0,0,1,0,0,1,5,8,13,396,124,50,1,36,2
13677,1,0,0,1,1,0,0,0,0,1,-9,11,0,373,1,51,1,6,3
13680,1,1,0,1,0,0,1,0,0,1,1,5,0,357,11,51,1,2,2
13681,0,0,0,0,1,0,0,1,0,1,5,8,3,421,146,47,0,0,3
13685,0,0,0,1,0,1,1,1,0,1,1,12,9,341,59,55,1,7,2
13692,0,0,0,1,0,1,0,0,1,1,1,9,2,356,44,47,0,0,3
13694,0,0,0,1,1,0,1,0,0,1,0,12,1,383,51,49,0,0,2
13700,1,0,0,0,1,0,0,0,0,1,3,9,19,338,69,49,0,0,2
13711,0,1,0,1,1,0,1,0,0,1,-9,7,1,427,5,51,0,0,3
13718,0,0,0,1,0,1,1,0,0,1,0,12,0,373,35,46,0,0,3
13721,1,0,0,1,0,0,1,0,1,1,4,7,0,423,8,56,1,7,3
13730,1,0,0,1,0,1,1,1,0,0,0,12,1,355,33,47,0,0,2
13732,1,0,0,0,0,0,0,0,0,1,1,10,3,367,14,56,0,0,2
13734,1,0,0,1,0,1,0,0,1,1,3,6,2,427,90,49,1,17,2
13737,0,0,0,1,0,1,1,1,0,1,1,10,4,392,36,56,1,40,2
13739,0,0,0,1,0,0,0,1,0,1,7,10,0,400,4,46,1,9,3
13744,0,0,0,1,0,1,1,1,0,1,2,12,1,365,32,52,0,0,2
13745,0,0,0,0,0,0,0,1,0,1,3,8,0,403,7,48,1,46,3
13746,0,0,0,1,0,0,1,0,1,1,0,15,3,395,33,48,1,41,1
13748,0,0,0,1,0,1,1,1,0,1,1,12,1,361,32,53,0,0,2
13755,0,0,0,0,0,1,1,1,0,1,1,9,0,327,56,52,0,0,2
13757,0,0,0,1,0,0,0,1,0,0,-9,11,0,362,3,50,1,13,3
13766,1,0,0,1,1,0,1,0,0,1,0,12,0,372,13,56,0,0,2
13767,0,0,0,1,0,0,0,1,0,1,-9,6,0,367,1,50,0,0,3
13768,0,0,0,1,0,0,0,0,0,1,5,11,0,367,9,50,0,0,3
13770,1,0,0,1,1,0,0,0,0,1,1,8,0,348,9,46,0,0,3
13777,1,0,0,1,1,1,1,1,0,1,-9,12,5,344,56,51,0,0,3
13781,0,1,0,0,0,1,0,1,0,1,8,9,1,401,28,53,0,0,1
13782,0,1,0,1,1,1,1,0,0,1,3,9,0,381,10,51,0,0,2
13787,0,0,0,1,0,0,1,0,0,1,1,10,0,398,5,46,0,0,3
13788,1,0,0,1,0,1,0,0,1,1,0,9,0,380,53,57,0,0,2
13789,1,0,0,0,1,0,0,0,0,1,0,16,0,348,3,56,0,0,3
13792,1,0,0,1,1,0,0,0,0,1,4,9,6,394,80,53,0,0,3
13794,1,1,1,1,1,1,1,1,0,1,0,10,2,356,24,48,1,9,2
13800,0,0,0,0,0,0,1,0,0,1,-9,13,0,385,2,52,0,0,3
13803,1,0,0,1,0,1,0,1,0,1,-9,0,14,367,42,49,1,8,3
13816,0,1,0,1,0,0,1,0,0,1,5,5,1,395,49,52,0,0,2
13823,0,0,1,0,0,1,0,1,0,0,2,9,2,359,19,56,0,0,2
13827,1,1,0,1,0,0,1,0,0,1,1,8,0,358,4,46,0,0,2
13828,1,1,0,1,0,0,0,0,0,1,13,10,2,370,8,50,0,0,2
13838,0,0,0,1,0,0,0,0,0,1,0,9,22,323,61,48,0,0,2
13844,0,0,0,1,0,1,1,0,1,1,4,9,4,426,82,53,0,0,3
13854,1,0,0,1,0,0,0,0,0,1,2,12,0,399,2,57,0,0,3
13859,1,0,0,1,0,1,1,0,0,1,1,9,1,371,37,48,0,0,2
13861,1,1,0,1,0,1,1,1,0,0,-9,9,3,383,59,57,1,29,3
13867,0,0,0,1,1,1,0,1,0,1,1,13,11,408,121,47,1,20,1
13878,1,0,0,0,0,1,1,0,0,1,1,12,0,415,6,47,0,0,3
13889,0,0,0,1,0,0,0,0,0,1,0,11,0,351,9,57,0,0,3
13897,0,0,0,1,0,0,1,1,0,1,2,10,0,382,8,49,0,0,2
13898,0,1,1,0,0,0,0,1,0,1,0,10,0,357,6,52,0,0,1
13905,0,0,0,1,0,1,0,1,0,1,1,15,8,364,46,53,1,11,3
13908,0,0,0,1,0,0,0,1,0,1,0,0,0,365,4,57,0,0,3
13932,1,0,0,0,0,1,1,0,0,1,1,0,0,386,4,52,0,0,3
13938,0,1,0,1,0,0,1,0,0,1,4,8,0,379,12,57,0,0,1
13942,0,0,0,1,0,1,1,1,0,0,2,9,7,330,65,52,0,0,2
13946,0,0,1,1,0,0,1,1,0,1,3,14,0,388,21,54,1,7,1
13960,0,0,0,1,0,0,1,0,0,1,5,10,0,381,1,49,0,0,3
13970,0,1,0,1,0,0,1,1,0,1,0,9,0,375,6,55,0,0,2
13971,1,0,0,1,0,0,1,0,0,1,0,12,0,370,2,52,1,32,3
13999,0,0,0,1,0,0,0,0,0,1,-9,9,0,417,1,52,0,0,3
14001,1,1,0,1,0,0,1,0,0,1,3,8,1,374,8,53,1,11,1
14008,0,0,0,0,0,0,0,1,0,1,-9,12,0,422,3,47,0,0,3
14010,0,0,0,1,1,1,0,0,1,1,0,6,1,390,24,56,0,0,2
14016,0,0,0,1,1,1,1,0,0,0,1,12,1,410,31,47,1,25,2
14022,0,1,0,1,1,0,0,0,0,1,0,14,0,371,4,57,0,0,1
14032,1,0,0,1,0,0,1,0,0,1,0,9,0,362,2,53,0,0,3
14042,1,0,0,1,0,1,0,1,0,1,11,12,13,429,69,47,0,0,2
14052,1,0,0,1,0,0,1,0,0,1,2,15,0,378,15,57,1,6,3
14055,1,0,0,1,0,0,0,0,0,1,0,12,0,373,2,49,1,43,3
14059,1,1,0,1,1,0,1,0,0,1,0,11,1,377,7,51,0,0,1
14070,0,0,0,1,0,0,1,0,0,0,2,10,2,401,48,55,0,0,2
14071,1,1,0,1,1,0,1,0,0,1,3,11,0,397,32,46,0,0,1
14080,1,0,0,0,0,0,1,0,0,1,2,12,4,339,44,54,0,0,2
14096,0,0,0,1,1,1,1,1,0,1,2,14,3,367,59,56,0,0,3
14097,1,0,0,1,1,1,1,0,1,1,0,12,0,398,39,54,0,0,3
14099,1,0,1,1,0,1,1,1,0,1,-9,15,2,465,65,56,1,19,3
14100,1,1,0,1,0,1,1,1,0,1,3,9,9,472,149,47,1,15,2
14101,0,0,0,0,0,0,0,0,0,1,0,11,0,391,4,49,0,0,2
14102,0,0,0,1,1,0,0,0,0,1,0,12,1,354,43,48,0,0,3
14105,1,0,0,1,0,0,1,0,0,1,1,12,0,418,5,49,0,0,3
14114,0,0,0,1,0,0,0,0,0,1,1,12,0,353,8,49,0,0,3
14115,0,0,0,0,0,1,0,1,0,1,4,11,6,351,38,54,1,12,3
14118,0,0,0,1,0,0,1,0,0,1,0,12,0,399,20,55,1,52,3
14119,0,0,0,0,1,0,1,0,0,1,2,10,0,350,13,49,0,0,3
14124,1,1,0,1,0,1,0,0,0,1,0,12,2,392,21,56,0,0,2
14154,0,0,0,0,0,0,1,0,1,1,4,9,0,393,11,48,1,11,2
14155,0,0,0,1,1,0,1,0,0,1,3,10,3,334,63,46,0,0,1
14156,0,0,0,1,1,0,0,0,0,1,-9,8,0,361,1,52,1,18,3
14160,1,0,0,1,1,0,1,0,0,1,1,7,0,326,72,54,0,0,3
14166,0,0,0,0,1,0,1,0,1,1,1,8,0,427,6,52,0,0,3
14179,1,0,0,1,0,1,0,1,0,1,0,5,1,390,11,50,0,0,2
14199,1,0,0,0,0,0,0,0,0,1,-9,10,0,402,3,52,1,2,3
14206,1,0,0,0,0,1,0,1,0,1,-9,9,0,404,4,47,1,6,3
14209,1,0,0,1,1,1,0,0,1,1,0,11,1,388,12,49,0,0,1
14232,0,0,0,0,1,1,1,1,0,1,11,11,6,458,108,46,0,0,3
14248,0,0,0,1,0,1,1,1,0,1,2,7,0,381,13,51,1,2,2
14250,1,0,0,0,0,0,0,0,0,1,-9,11,0,393,1,52,0,0,3
14251,1,0,0,1,0,1,0,0,0,1,13,8,4,400,48,54,1,12,2
14253,1,1,0,1,0,0,1,1,0,1,5,11,1,402,31,56,1,10,2
14256,1,0,0,1,1,1,1,0,1,1,0,8,6,387,108,48,0,0,3
14258,0,0,0,1,1,1,1,0,1,0,2,14,1,366,63,49,1,10,3
14269,0,0,0,1,0,1,0,1,0,1,2,11,1,358,6,52,1,23,3
14271,0,1,0,1,0,1,1,1,0,1,7,11,0,396,7,49,1,3,1
14278,1,1,0,1,1,1,1,1,0,1,7,7,3,394,58,47,1,10,2
14289,0,0,1,1,1,1,0,1,0,1,0,12,1,346,18,47,1,8,2
14290,1,0,0,0,1,0,1,0,0,1,0,10,0,366,6,52,1,38,3
14294,1,0,0,1,1,1,1,1,0,1,1,12,0,352,17,46,0,0,1
14299,1,0,0,0,0,0,0,0,0,1,-9,13,0,399,1,52,0,0,3
14303,0,0,0,1,0,0,1,0,0,1,0,10,1,407,33,49,1,1,3
14305,0,0,0,1,1,0,0,0,0,0,1,11,0,400,10,53,0,0,3
14319,0,0,0,1,1,0,1,0,0,1,-9,7,0,398,2,50,1,38,3
14335,1,0,1,0,1,1,0,1,0,1,3,12,9,368,49,53,0,0,3
14337,1,0,0,0,0,0,0,0,0,1,1,10,6,379,39,57,1,39,2
14341,0,0,0,0,0,0,0,0,0,0,2,14,0,405,4,47,1,6,3
14343,1,1,1,1,0,1,0,1,0,1,0,12,2,368,10,47,1,5,2
14344,0,0,0,1,0,1,0,0,1,1,0,8,1,365,15,49,0,0,3
14345,1,0,0,1,1,1,0,1,0,1,0,8,6,390,84,49,0,0,3
14349,0,0,0,1,0,0,1,0,1,0,0,12,0,367,7,49,0,0,1
14352,0,0,0,1,1,1,1,0,0,1,0,14,3,478,79,52,1,37,3
14353,0,0,0,0,1,1,1,0,1,0,1,8,8,473,78,55,0,0,3
14354,0,0,0,1,0,0,1,0,0,1,0,12,0,367,3,57,1,40,3
14357,0,1,0,1,0,0,0,0,1,1,0,7,0,356,5,56,0,0,1
14359,0,0,0,0,0,0,0,1,0,1,0,12,1,379,13,47,1,26,3
14365,0,0,0,1,1,0,1,0,0,1,1,7,7,342,159,47,0,0,3
14370,1,0,1,0,1,1,1,0,0,1,0,12,0,362,6,53,0,0,2
14383,0,0,0,0,0,0,1,0,0,1,0,10,3,405,19,55,0,0,2
14384,0,0,0,0,0,0,0,0,0,1,0,10,0,358,17,53,1,12,2
14385,0,0,0,1,1,1,1,1,0,1,6,8,6,372,98,53,0,0,3
14389,1,0,0,0,0,0,0,1,0,1,8,8,1,365,2,55,1,18,3
14391,1,1,0,1,0,0,1,0,0,1,0,10,0,374,14,52,0,0,2
14392,1,0,1,1,1,1,0,0,0,1,0,10,1,379,21,56,0,0,1
14394,0,0,0,1,1,0,1,0,0,1,1,12,0,390,4,49,1,44,2
14401,1,0,0,1,1,1,1,1,0,1,0,9,0,406,6,51,0,0,2
14404,1,0,1,0,0,0,1,0,0,1,2,8,1,398,35,53,0,0,2
14406,0,0,0,1,0,1,0,0,0,1,2,12,3,328,44,53,1,2,2
14408,1,1,0,1,0,0,0,0,0,1,0,6,0,380,5,51,0,0,1
14410,1,0,0,1,0,0,1,0,0,1,0,15,2,408,24,47,0,0,2
14416,1,0,1,1,0,1,0,0,1,1,2,7,3,427,61,50,1,9,2
14418,1,0,0,1,1,1,0,0,0,1,2,8,5,449,99,46,1,43,3
14419,1,0,0,1,1,1,0,1,0,1,3,8,0,398,22,51,0,0,2
14423,0,0,0,1,1,1,0,1,0,1,7,11,14,360,80,54,1,30,3
14427,0,0,0,0,0,1,1,1,0,1,0,13,6,345,56,49,0,0,2
14429,1,0,0,1,0,1,1,0,0,1,0,12,1,358,12,50,0,0,2
14430,1,0,0,1,0,1,1,1,0,1,0,11,2,371,32,55,0,0,2
14433,0,0,0,1,0,0,0,1,0,0,0,12,0,350,9,50,0,0,2
14434,1,0,0,1,1,0,1,0,1,1,1,9,0,371,10,48,0,0,1
14437,0,0,0,1,0,1,1,0,1,1,0,12,2,346,70,55,1,13,2
14438,1,0,0,1,1,0,1,0,0,1,1,8,0,375,7,46,1,19,2
