,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
3348,1,0,1,0,0,0,0,0,0,1,0,10,4,227,8,73,1,50,1
3349,0,0,0,1,0,0,0,0,0,1,0,8,2,237,9,79,1,10,3
3350,1,0,0,1,0,0,0,0,0,1,0,7,0,239,5,71,0,0,3
3351,1,1,0,1,0,0,1,0,0,1,0,10,0,224,7,76,1,58,3
3359,1,0,0,1,0,1,0,1,0,1,0,8,2,224,32,73,1,3,3
3362,1,0,0,1,1,1,1,0,0,1,0,9,3,284,26,70,1,56,1
3364,1,0,0,1,1,0,0,0,0,0,0,10,0,246,7,73,0,0,2
3373,0,0,0,1,1,0,0,0,0,0,0,6,0,251,2,71,1,52,3
3378,1,0,0,0,0,0,0,0,0,1,2,9,1,249,10,72,1,4,3
3380,1,0,0,1,0,0,0,0,0,1,0,9,0,209,12,78,0,0,3
3383,0,0,0,1,0,1,0,1,0,1,1,9,0,232,22,80,0,0,3
3389,0,0,0,1,0,0,1,1,0,1,0,10,1,241,28,80,1,8,2
3392,0,0,0,1,0,0,0,0,0,1,0,10,0,249,8,78,0,0,2
3393,0,0,0,1,0,0,0,0,0,1,0,10,0,219,2,72,1,32,3
3398,0,0,0,1,0,0,0,0,0,1,0,10,1,238,7,80,0,0,2
3403,1,0,1,1,0,0,1,0,0,1,0,9,0,261,4,80,0,0,2
3411,0,0,0,0,0,0,0,0,0,1,0,10,1,261,11,81,1,38,2
3412,0,0,0,1,0,0,0,0,0,1,0,10,0,229,11,72,0,0,3
3413,1,0,1,1,0,0,0,0,0,1,0,9,0,230,13,78,0,0,1
3415,1,0,0,1,0,0,0,0,0,1,0,12,0,257,8,79,0,0,2
3425,0,0,0,0,0,0,0,0,0,1,0,8,0,221,6,71,0,0,2
3429,1,0,0,1,0,1,1,1,0,1,1,8,2,233,32,78,0,0,3
3443,0,0,0,1,0,0,0,1,0,1,1,9,3,213,37,80,1,7,3
3446,1,0,0,1,0,1,1,1,0,1,1,10,0,242,34,77,1,9,2
3448,0,0,0,1,0,0,0,0,0,1,0,10,1,222,11,70,1,21,1
3454,1,0,1,1,0,0,0,0,0,1,1,9,1,259,10,76,1,38,1
3456,0,0,1,1,0,1,0,1,0,1,0,7,1,261,9,81,1,28,2
3458,0,0,0,0,0,0,0,0,0,1,0,9,0,238,10,72,1,33,1
3463,1,1,0,1,0,0,0,0,0,1,2,9,3,240,15,72,1,4,1
3465,1,0,0,1,0,0,0,0,0,0,0,9,0,227,5,76,1,27,2
3470,1,0,0,1,0,0,0,0,0,1,0,9,0,223,24,78,1,9,3
3477,1,0,0,1,0,0,0,0,0,1,0,9,0,245,13,71,1,23,2
3480,1,0,0,1,0,1,1,1,0,1,0,8,1,218,40,70,1,12,3
3484,0,0,0,1,0,1,1,1,0,1,1,10,1,218,18,79,1,16,3
3489,0,0,0,1,0,0,0,0,0,1,0,10,1,223,5,74,0,0,1
3493,1,0,0,1,0,0,0,1,0,1,0,9,0,211,15,79,0,0,3
3494,0,0,0,1,0,0,0,0,0,1,0,11,0,218,11,78,1,22,3
3495,0,0,0,0,0,1,0,1,0,1,0,8,3,214,24,71,1,22,3
3496,1,0,0,0,0,0,0,0,0,1,0,10,1,212,12,79,1,55,3
3497,0,0,0,1,0,0,1,0,0,1,1,10,0,244,13,72,0,0,3
3499,1,0,0,1,0,0,0,0,0,0,0,8,0,215,7,79,0,0,3
3503,1,1,1,1,0,0,0,0,0,1,0,9,0,259,3,70,1,31,1
3517,1,0,0,0,0,0,1,0,0,1,1,9,0,255,6,73,0,0,3
3519,1,0,0,1,0,0,0,0,0,1,0,9,0,227,7,80,1,11,1
3521,0,1,0,0,0,0,0,0,0,1,2,12,0,229,5,79,1,6,3
3539,0,0,0,0,0,0,0,0,0,1,0,11,3,236,24,72,1,6,3
3551,0,0,1,1,0,1,0,1,0,1,0,10,1,253,15,74,0,0,2
3552,1,1,0,1,0,0,0,0,0,1,0,10,0,240,7,71,1,7,2
3556,0,0,0,1,0,0,0,0,0,1,0,9,1,223,11,74,0,0,3
3557,1,1,0,0,0,0,1,0,0,1,-9,9,0,274,1,77,1,25,3
3560,0,0,0,1,1,0,1,0,0,1,0,11,0,260,2,70,0,0,3
3561,1,0,0,1,0,0,1,0,0,1,0,10,0,244,4,70,0,0,2
3563,1,0,0,1,1,0,1,0,0,1,1,8,0,257,5,71,0,0,3
3564,1,1,0,1,0,0,0,0,0,1,0,9,0,236,5,72,1,45,1
3567,1,0,0,1,0,0,0,0,0,1,1,7,0,240,9,70,0,0,2
3569,0,0,0,1,0,0,0,0,0,1,1,1,2,224,11,81,1,3,3
3571,0,0,0,1,0,0,0,0,0,1,0,8,0,239,1,72,0,0,3
3572,1,0,0,0,0,0,0,0,0,1,1,7,3,244,9,77,1,48,1
3573,1,0,0,1,0,0,0,0,0,1,0,10,4,216,28,72,1,4,2
3576,0,0,0,1,0,0,1,0,0,1,1,10,0,306,12,72,1,43,3
3579,1,0,0,1,0,0,0,0,0,1,0,10,3,242,13,70,1,2,2
3586,1,0,0,0,0,0,0,0,0,1,1,9,2,220,11,80,1,5,3
3587,1,0,0,0,0,0,0,0,0,1,0,8,0,311,3,80,1,59,3
3589,1,0,1,0,0,0,0,0,0,1,0,10,0,208,7,71,1,12,1
3590,1,0,0,0,0,1,0,1,0,1,0,11,0,250,35,76,1,12,3
3591,1,0,1,0,1,0,0,1,0,1,2,1,5,254,17,81,1,18,2
3598,1,0,0,0,1,1,1,0,0,1,3,8,1,255,44,80,1,24,3
3602,1,0,0,1,0,0,0,0,0,1,0,8,0,211,12,73,0,0,3
3603,0,0,0,0,0,0,0,0,0,1,0,11,1,212,6,73,0,0,2
3609,0,0,0,0,0,0,0,0,0,1,0,10,1,214,6,70,0,72,2
3611,0,0,0,1,0,0,1,0,0,1,0,11,0,246,3,81,0,0,3
3613,0,0,0,1,0,0,0,0,0,1,0,11,0,241,1,81,0,0,3
3615,1,0,1,0,0,0,0,0,0,1,0,10,1,255,10,76,1,17,1
3616,1,0,1,1,0,0,0,0,0,1,0,9,1,205,6,70,0,0,2
3618,0,0,0,1,0,0,1,0,0,1,0,10,0,259,4,81,1,18,3
3622,1,0,0,1,0,0,0,0,0,1,2,6,1,240,5,73,0,0,2
3624,1,1,0,1,1,0,1,0,0,1,0,9,0,258,3,78,0,0,1
3626,0,0,0,1,0,0,0,0,0,1,0,12,0,237,9,79,1,8,2
3628,1,0,0,1,1,1,0,0,1,0,0,10,12,257,54,74,0,0,3
3630,1,0,0,1,1,1,1,0,0,1,0,0,0,246,13,76,0,0,3
3632,1,0,1,0,0,0,1,0,0,1,2,12,0,292,7,81,1,50,2
3637,0,0,0,1,0,0,0,0,0,1,0,12,0,304,10,72,1,48,3
3638,1,0,0,1,0,0,0,0,0,1,0,8,0,222,12,80,1,9,3
3640,1,0,0,1,0,0,0,0,0,1,0,11,1,220,13,76,1,41,3
3646,1,1,0,1,0,0,0,0,0,1,0,9,0,213,8,74,0,0,2
3647,1,0,0,1,0,0,0,0,0,1,0,8,1,216,15,72,1,15,3
3650,0,0,1,1,0,0,1,0,0,1,0,9,0,224,12,80,0,0,3
3658,1,0,0,1,0,0,0,0,0,1,0,10,0,242,2,76,0,0,3
3662,1,0,0,1,0,0,0,0,0,1,0,9,1,228,8,77,0,0,2
3664,1,0,0,1,0,0,1,0,0,1,0,9,1,234,4,74,0,0,3
3669,1,0,1,0,0,0,0,0,0,1,0,10,1,257,6,72,1,17,1
3672,1,0,0,0,0,0,0,0,0,1,0,12,0,242,4,72,0,0,2
3675,1,0,0,1,0,0,0,0,0,1,1,8,0,218,10,81,1,15,3
3680,1,0,0,1,0,0,0,0,0,1,0,9,0,200,6,73,1,26,2
3682,1,0,0,0,0,0,0,0,0,1,-9,12,0,223,1,73,0,0,3
3689,0,0,1,1,0,0,0,0,0,1,2,11,0,299,10,74,1,64,2
3693,1,0,0,1,0,0,0,0,0,1,0,10,0,219,9,80,1,38,3
3697,1,0,0,1,0,0,0,0,0,1,0,9,1,237,2,80,0,0,3
3699,0,0,0,1,0,0,1,0,0,1,2,9,0,276,10,74,1,24,2
3700,0,0,1,1,0,0,0,0,0,1,0,11,0,226,13,72,1,14,3
3705,0,0,0,1,0,0,0,0,0,1,1,11,0,247,5,70,0,0,1
3707,1,1,0,0,1,0,0,0,0,1,0,9,1,271,6,72,1,30,2
3711,1,0,0,0,0,0,1,0,0,1,-9,12,0,241,1,75,0,0,3
3712,1,1,1,0,0,0,0,0,0,1,1,8,1,231,8,72,0,0,2
3717,0,0,0,1,1,1,0,1,0,1,0,7,4,286,22,75,1,68,2
3719,0,0,0,1,0,0,0,0,0,1,0,10,1,249,5,72,0,0,3
3731,1,0,0,1,0,1,0,1,0,1,0,11,3,253,19,79,0,0,3
3734,0,0,1,0,0,0,0,0,0,1,0,9,0,215,15,70,0,0,3
3735,0,0,0,0,0,0,0,0,0,1,0,8,2,213,9,76,1,13,3
3738,0,0,0,0,0,0,0,0,0,1,0,7,1,224,4,80,1,46,2
3741,1,0,0,1,0,0,1,0,0,1,0,11,0,271,16,74,1,45,3
3745,0,0,0,1,0,0,0,0,0,1,0,9,0,208,0,71,1,8,3
3750,1,0,0,1,0,0,0,0,0,1,6,8,0,285,1,74,1,11,3
3752,0,0,0,0,0,1,1,1,0,1,0,10,10,242,33,77,1,6,3
3755,0,0,0,0,0,0,0,0,0,1,0,8,2,210,10,74,0,0,3
3757,1,0,0,1,0,0,0,0,0,1,0,10,9,248,45,76,0,0,1
3758,1,0,0,1,0,0,1,0,0,1,0,8,2,243,22,71,0,0,2
3761,1,0,0,1,0,0,0,0,0,1,0,8,1,241,7,80,0,0,3
3762,1,0,0,1,0,0,0,0,0,1,2,9,0,236,1,81,0,0,3
3770,1,0,1,1,0,1,0,1,0,0,0,9,1,208,7,71,1,56,2
3771,1,0,0,1,0,1,1,1,0,1,0,10,0,222,11,74,1,37,3
3772,1,0,0,1,0,0,0,1,0,1,0,9,2,224,11,71,1,11,3
3775,0,0,0,0,0,0,0,0,0,1,0,8,0,213,4,74,0,0,2
3783,1,0,0,0,0,0,0,0,0,1,0,8,0,222,14,78,0,0,3
3785,1,0,0,0,0,0,1,1,0,1,0,11,0,245,8,73,0,0,3
3787,0,0,0,1,1,0,0,0,0,0,0,12,0,276,7,72,1,19,1
3792,1,0,0,1,0,0,0,0,0,1,0,9,0,199,5,76,0,0,2
3799,1,0,0,0,0,0,0,0,0,1,0,11,0,260,6,79,0,0,2
3816,1,0,0,0,0,0,0,0,0,1,0,8,0,217,16,70,0,0,3
3819,1,0,0,0,0,0,0,1,0,1,0,9,0,234,18,80,1,16,2
3821,1,0,1,1,0,0,1,0,0,1,0,11,1,260,24,78,1,14,3
3825,0,0,0,0,1,0,0,0,0,1,2,9,1,266,11,71,1,60,3
3828,0,0,0,0,0,0,0,0,0,1,0,10,0,218,5,76,1,65,2
3830,1,0,0,0,1,1,0,1,0,1,2,8,1,252,52,80,0,0,3
3833,1,0,0,1,0,0,0,0,0,1,0,10,1,232,19,71,1,4,3
3838,0,0,0,0,0,0,0,0,0,1,0,11,0,226,4,81,0,0,2
3845,1,0,0,0,0,0,0,1,0,1,-9,6,1,243,30,72,1,9,3
3846,1,1,0,1,0,0,0,1,0,1,0,10,0,216,9,75,1,55,1
3847,1,0,0,1,0,0,0,1,0,1,0,9,3,229,18,81,0,0,3
3848,1,1,1,0,0,0,0,0,0,1,0,11,0,260,3,80,0,0,3
3858,0,0,1,1,0,0,1,0,0,1,1,11,0,272,21,75,0,75,2
3862,1,0,0,1,0,0,0,0,0,1,0,9,2,202,9,71,1,8,3
3863,0,0,0,1,0,0,0,0,0,1,0,12,0,238,6,71,0,0,2
3865,1,0,1,1,0,0,1,0,0,1,1,7,1,236,14,74,0,0,2
3867,0,0,0,1,0,0,0,0,0,1,0,9,0,226,2,81,0,0,3
3868,0,0,0,0,0,0,1,0,0,1,0,10,2,231,13,77,0,0,3
3869,0,0,0,1,0,0,0,0,0,1,0,8,2,257,11,70,1,17,2
3871,1,0,0,1,0,0,0,0,0,1,0,0,0,249,2,79,0,0,3
3874,1,0,0,1,0,0,0,0,0,1,0,6,0,262,8,78,0,0,3
3878,1,0,0,1,1,0,1,0,0,1,0,11,1,252,10,80,0,0,3
3888,1,0,0,1,0,0,0,0,0,1,1,10,0,229,7,80,0,81,2
3893,1,0,0,1,0,0,0,0,0,1,0,8,1,216,14,74,1,34,3
3906,1,0,0,1,0,0,0,0,0,1,1,8,1,236,6,80,1,16,1
3908,1,0,0,1,0,0,0,0,0,1,0,9,1,223,9,70,0,0,2
3909,1,0,0,1,0,0,0,0,0,1,0,9,0,233,33,72,1,25,2
3912,1,0,1,1,0,0,0,0,0,1,0,12,2,232,7,80,1,31,2
3914,0,0,0,0,0,0,0,0,0,1,0,10,0,260,5,81,1,15,3
3918,1,0,0,0,0,0,0,0,0,1,-9,11,0,214,1,78,1,2,3
3920,1,0,0,0,0,0,1,0,0,1,0,12,0,247,9,80,0,0,1
3926,0,0,0,1,0,0,0,0,0,0,1,11,0,315,6,71,1,50,3
3928,1,0,1,1,0,0,0,0,0,1,0,7,0,231,15,70,1,33,3
3930,1,0,0,0,0,0,0,0,0,1,1,8,0,253,5,76,1,43,2
3931,0,0,0,1,0,0,0,0,0,1,0,9,0,219,13,70,0,0,3
3935,1,1,0,0,0,0,0,0,0,1,0,12,0,242,4,80,1,42,3
3954,1,0,1,1,0,0,0,0,0,1,0,8,1,216,12,76,1,6,2
3962,1,0,0,1,1,0,1,0,0,1,0,8,1,229,12,72,1,27,2
3966,1,0,0,1,0,1,1,0,0,0,0,13,0,305,11,76,0,79,3
3967,0,1,0,1,0,0,0,0,0,1,0,11,0,254,9,71,1,63,2
3969,0,0,0,1,0,0,0,0,0,1,0,9,0,200,1,81,0,0,3
3973,1,0,0,1,0,0,0,0,0,1,0,9,0,209,5,71,0,0,1
3975,1,0,0,1,0,1,0,0,1,1,0,9,0,223,28,78,1,7,3
3977,1,0,1,0,0,1,1,0,1,1,1,8,0,264,39,81,1,33,2
3983,1,1,0,0,0,0,0,0,0,1,1,6,2,216,4,76,1,9,2
3984,1,0,1,0,0,0,1,0,0,1,2,9,0,249,6,79,1,37,2
3986,1,1,0,0,0,0,0,0,0,1,4,10,0,281,6,70,1,23,1
3988,1,0,0,1,0,1,0,0,0,1,0,12,1,254,9,81,0,0,2
3990,1,0,0,1,1,1,1,1,0,1,0,12,1,283,10,71,1,35,3
3994,1,0,0,1,1,1,1,1,0,1,0,8,1,295,29,80,1,67,2
3995,1,0,0,1,0,0,0,0,0,1,0,9,0,218,5,80,1,39,3
3997,1,0,0,1,0,1,1,1,0,1,0,12,0,251,21,72,0,0,2
4001,1,1,0,1,0,0,0,0,0,1,0,10,0,243,6,73,1,16,2
4013,0,0,1,1,0,0,0,0,0,1,0,9,0,252,7,80,1,43,2
4017,1,0,0,0,0,0,0,1,0,1,0,8,4,243,18,76,0,0,2
4019,1,0,0,1,0,0,0,0,0,1,0,9,3,253,52,77,0,0,3
4023,1,0,0,1,0,0,0,0,0,1,0,10,0,206,4,72,0,0,2
4026,0,0,0,1,0,0,0,0,0,1,0,11,0,277,2,72,1,32,3
4030,1,0,0,1,0,0,0,0,0,1,0,9,2,228,9,74,0,77,3
4031,1,0,0,1,0,1,1,0,0,1,-9,9,0,255,15,73,0,0,3
4032,1,0,0,0,0,0,0,0,0,1,0,9,0,212,4,78,1,19,2
4033,1,0,0,0,0,1,0,1,0,1,0,8,4,239,22,73,0,0,2
4035,1,0,0,1,0,0,0,0,0,1,0,8,0,238,7,75,1,17,3
4036,1,0,1,0,0,1,0,0,0,1,0,9,7,249,25,76,1,26,1
4040,1,0,0,1,0,1,1,1,0,1,1,9,1,250,54,73,1,3,2
4042,0,0,0,0,0,0,0,0,0,1,0,8,1,245,11,71,1,59,1
4047,0,0,0,0,0,1,0,1,0,1,0,9,2,233,20,77,1,9,3
4048,0,0,0,1,0,0,1,0,0,0,0,10,0,249,12,73,1,10,2
4050,0,0,0,0,0,0,1,0,0,1,0,11,0,234,7,76,1,68,2
4052,0,0,0,0,0,1,0,1,0,1,2,8,2,228,21,71,1,6,3
4053,0,0,0,1,0,0,0,0,0,1,2,11,0,254,2,81,0,0,3
4060,0,0,0,0,1,0,1,0,0,1,1,11,0,264,4,76,1,74,2
4061,1,0,0,1,0,1,0,1,0,1,0,10,0,240,14,80,0,0,1
4067,0,0,0,1,0,0,0,0,0,0,0,9,0,259,7,80,0,0,2
4069,0,0,0,0,0,1,0,1,0,1,0,8,3,248,27,79,0,81,2
4070,0,0,0,1,0,1,1,1,0,1,0,9,2,267,36,78,1,25,1
4071,0,0,0,1,0,1,1,1,0,1,0,11,1,263,31,70,1,14,2
4076,0,1,0,1,0,0,0,0,0,0,0,4,2,262,19,70,1,64,2
4081,1,0,0,1,0,0,0,0,0,1,0,8,0,236,11,76,1,18,2
4082,1,0,0,1,0,0,1,0,0,1,0,8,0,230,16,75,1,26,3
4085,0,0,0,1,0,0,1,0,0,1,0,9,0,224,8,79,0,0,3
4092,0,0,0,1,0,0,0,1,0,1,0,11,1,234,5,79,1,7,2
4093,0,0,0,1,0,0,0,0,0,1,2,9,0,314,1,81,1,44,3
4095,0,0,0,1,0,1,0,1,0,1,0,9,1,223,18,79,1,57,3
4097,0,0,0,0,0,0,0,1,0,1,0,12,0,253,10,79,1,42,2
4098,1,0,0,1,0,0,1,0,0,1,0,10,0,240,13,72,0,0,1
4102,0,1,1,1,0,1,1,0,1,1,0,7,0,232,14,81,0,0,2
4103,1,0,0,0,0,0,0,0,0,1,0,9,1,204,10,70,0,0,3
4105,1,0,0,1,0,0,0,0,0,0,0,11,0,238,6,71,0,0,1
4109,0,0,0,1,0,0,0,0,0,1,0,8,8,227,26,80,1,6,2
4111,0,0,0,0,0,0,0,0,0,1,0,9,0,205,2,75,1,7,2
4114,0,1,0,1,0,0,0,0,0,0,0,11,0,281,7,72,1,49,2
4115,0,0,0,1,0,0,0,0,0,1,1,11,0,270,7,74,1,14,3
4117,0,0,0,0,0,0,0,0,0,1,0,11,0,220,6,73,0,0,3
4119,1,1,0,1,0,1,0,1,0,1,0,9,6,298,29,78,1,48,2
4122,0,0,0,0,0,0,0,0,0,1,0,10,1,230,7,79,0,0,2
4123,1,0,0,1,0,0,1,0,0,1,0,8,4,228,38,77,1,25,3
4131,0,0,0,1,0,1,1,1,0,1,0,10,2,235,27,74,0,0,3
4132,1,0,0,1,0,0,0,0,0,1,0,9,0,209,7,78,0,0,3
4136,1,0,0,1,0,0,0,0,0,1,0,9,0,241,3,78,0,0,3
4137,0,0,1,1,0,0,0,0,0,1,1,11,1,254,7,70,0,0,2
4139,1,0,0,1,1,1,1,1,0,0,1,11,0,324,25,77,1,71,2
4141,1,0,0,1,0,0,0,0,0,1,0,11,0,227,7,78,1,17,2
4146,1,0,0,0,0,1,0,0,0,1,0,12,1,251,19,76,0,0,2
4147,1,0,0,1,0,1,0,1,0,1,0,9,0,221,17,72,0,0,3
4150,0,0,0,1,0,0,0,0,0,1,0,12,0,238,9,70,1,16,3
4153,0,0,0,1,0,0,0,0,0,1,0,9,2,213,9,76,0,0,3
4157,0,0,1,1,0,0,1,0,0,1,0,10,0,246,10,76,1,15,2
4158,0,0,0,1,0,0,0,0,0,0,0,12,0,222,1,71,0,0,3
4163,0,0,0,1,0,0,0,0,0,1,1,8,0,222,10,72,0,0,3
4164,1,0,0,1,0,0,0,0,0,1,0,8,0,190,6,71,1,26,2
4169,0,0,0,1,0,1,0,1,0,1,1,10,1,249,46,73,1,5,1
4175,0,0,0,1,0,0,0,0,0,1,0,9,0,244,3,79,1,16,3
4180,1,0,0,1,0,1,0,1,0,1,1,7,7,213,33,72,1,14,3
4182,1,1,1,0,1,0,0,0,0,1,0,9,0,258,3,76,0,0,2
4185,0,0,0,1,0,0,0,0,0,1,0,9,0,221,9,79,0,0,3
4187,1,0,0,1,0,0,1,0,0,1,0,12,0,235,8,75,0,0,3
4194,0,0,0,0,0,0,0,0,0,1,0,11,0,257,5,71,1,49,3
4198,1,0,0,1,0,0,0,0,0,1,0,9,0,244,12,70,0,0,2
4204,0,0,0,1,0,0,0,0,0,1,0,10,0,226,2,73,0,0,3
4207,0,0,0,1,0,0,0,0,0,1,0,11,0,243,2,75,0,0,3
4211,1,0,0,1,0,0,0,0,0,1,0,10,0,255,4,76,1,15,2
4215,1,0,0,0,0,0,0,0,0,1,0,9,2,212,13,70,1,10,3
4218,0,1,1,1,0,1,1,0,1,1,3,10,3,257,46,80,1,7,1
4221,0,0,0,1,0,0,0,0,0,1,1,9,3,255,28,73,1,23,3
4229,0,0,0,1,0,0,0,0,0,1,0,11,0,271,3,70,1,60,3
4232,1,0,0,0,0,0,1,0,0,0,0,9,1,299,17,76,1,62,2
4233,1,0,0,1,0,0,0,0,0,1,0,11,0,224,2,71,1,12,3
4234,1,0,0,0,0,0,0,0,0,1,0,4,6,225,17,76,0,0,3
4236,1,0,1,0,0,0,0,0,0,1,0,11,0,253,3,72,0,0,1
4244,0,0,0,1,0,1,0,1,0,1,0,8,1,251,17,81,0,0,1
4245,1,0,0,1,0,0,0,0,0,1,1,12,1,283,9,80,1,24,3
4249,1,0,0,1,0,0,0,0,0,1,0,12,1,259,6,80,1,12,2
4252,1,0,0,1,0,0,1,0,0,1,0,11,0,233,16,75,0,0,3
4255,0,1,0,0,0,0,0,0,0,1,1,10,0,279,6,72,1,23,2
4256,0,0,0,0,0,0,0,0,0,1,0,11,0,289,3,73,1,65,3
4258,0,0,0,1,0,1,1,1,0,1,0,12,0,238,13,78,0,0,2
4262,1,0,0,1,0,0,0,0,0,1,0,9,0,213,6,79,0,0,3
4263,1,0,0,1,0,0,0,0,0,1,0,5,0,234,7,70,0,0,2
4266,0,0,0,0,0,0,0,0,0,1,0,11,1,257,5,72,1,67,3
4279,1,0,0,0,0,0,0,0,0,1,1,9,0,243,3,81,1,64,3
4282,0,0,0,1,0,1,0,1,0,1,0,9,0,249,22,73,1,33,2
4300,0,0,0,0,0,0,0,0,0,1,-9,12,1,244,1,71,0,0,3
4303,0,0,0,1,0,1,0,1,0,1,0,8,1,251,20,78,0,0,2
4305,1,0,0,1,0,0,0,0,0,1,0,10,5,228,21,70,0,0,3
4307,1,0,0,1,0,0,1,0,0,1,2,12,2,285,13,79,1,70,1
4310,0,0,0,1,0,0,0,1,0,1,0,9,0,211,13,80,1,29,3
4317,0,0,0,0,0,0,1,0,0,1,1,9,1,250,18,72,1,2,1
4318,0,0,0,1,0,1,0,1,0,1,0,10,1,252,17,80,0,0,2
4319,0,0,0,0,0,0,0,1,0,1,0,8,3,223,19,80,1,6,3
4320,0,0,0,1,0,0,0,0,0,1,0,9,0,261,12,71,1,24,2
4321,0,1,0,1,0,0,1,0,0,1,0,10,0,249,11,70,0,0,1
4325,1,0,0,1,0,0,0,0,0,1,0,10,0,240,8,79,1,46,2
4329,1,0,0,1,0,0,0,0,0,1,0,10,1,221,1,80,0,0,3
4330,0,0,0,0,0,0,0,0,0,1,0,12,0,228,6,77,1,47,3
4331,0,0,0,1,0,0,0,0,0,1,0,11,0,248,2,81,0,0,3
4337,0,0,0,0,0,1,0,1,0,1,0,10,6,240,36,81,1,22,3
4339,1,0,0,1,0,0,1,0,0,1,0,9,1,258,14,76,1,21,2
4340,1,0,0,0,0,0,0,0,0,1,0,10,0,254,5,74,1,11,1
4351,1,0,0,1,0,0,0,0,0,1,0,8,1,219,6,74,1,56,3
4353,1,0,0,0,1,0,0,0,0,1,1,9,12,259,33,80,1,26,3
4358,0,0,0,1,0,0,0,0,0,1,3,12,0,259,7,78,1,51,1
4361,0,0,0,1,0,0,0,0,0,1,0,10,0,214,9,79,1,26,3
4362,0,0,0,0,0,0,0,0,0,1,0,7,3,207,11,74,1,28,3
4364,0,0,0,1,0,0,0,0,0,1,0,10,0,232,14,78,0,0,1
4367,1,0,1,0,0,0,0,0,0,1,0,7,1,253,9,78,0,0,2
4368,0,0,0,1,0,0,0,0,0,0,0,11,0,215,6,80,0,0,3
4371,0,0,0,1,0,1,1,1,0,1,0,12,1,262,15,70,1,24,3
4372,1,0,0,0,0,0,0,0,0,1,-9,10,0,236,2,73,1,25,3
4374,0,0,0,0,0,0,0,0,0,0,0,10,0,237,6,79,0,0,3
4376,1,0,0,1,0,1,1,0,1,1,0,7,1,247,48,71,1,57,3
4378,0,0,0,1,0,0,0,0,0,1,1,8,1,244,8,76,1,18,3
4379,0,0,0,1,0,0,0,0,0,1,0,10,0,252,2,80,1,7,3
4380,0,0,0,1,0,0,0,0,0,0,0,9,0,241,7,76,0,0,3
4383,1,0,0,1,0,0,1,0,0,1,0,10,0,237,9,80,0,0,2
4384,1,0,0,1,0,1,0,0,0,1,1,12,3,262,25,78,1,9,2
4385,0,0,0,1,0,0,0,0,0,1,0,6,0,204,1,74,1,19,3
4386,1,0,0,1,0,0,0,0,0,0,0,9,0,235,8,75,0,0,3
4390,0,0,0,1,0,0,0,0,0,1,0,9,0,249,23,71,0,0,1
4396,0,0,0,1,0,1,0,1,0,1,0,9,0,244,36,79,1,16,3
4397,1,0,0,1,0,0,0,0,0,1,0,9,0,218,7,73,0,0,2
4402,1,0,0,1,0,1,1,1,0,1,0,8,1,225,17,71,0,0,3
4406,0,0,0,1,0,0,0,0,0,1,0,9,1,218,11,71,1,56,2
4409,0,0,0,0,0,0,0,1,0,1,0,9,10,231,23,76,1,62,3
4422,0,0,0,1,0,0,1,0,0,1,3,10,1,270,26,72,1,32,1
4425,1,0,0,0,0,0,0,0,0,1,0,8,0,216,11,76,1,15,3
4432,0,0,0,1,0,0,0,0,0,1,0,9,0,209,4,80,0,0,3
4434,1,0,0,0,0,0,0,0,0,0,2,0,0,257,3,70,1,24,3
4436,1,0,0,1,0,0,0,0,0,1,0,10,0,229,6,80,0,0,2
4438,0,0,0,1,0,0,0,0,0,1,3,10,0,243,2,70,1,19,3
4447,0,0,1,1,0,0,0,0,0,1,0,11,0,220,4,78,0,0,1
4448,0,0,0,1,0,0,0,0,0,1,0,10,0,209,6,75,1,37,2
4450,1,0,1,1,0,0,0,0,0,1,0,9,1,231,6,80,1,20,1
4455,0,0,1,0,0,0,0,0,0,1,0,12,1,260,4,74,1,7,2
4464,1,0,0,0,0,0,0,0,0,1,0,9,0,250,5,76,0,0,3
4468,1,0,0,1,0,1,1,1,0,1,0,9,2,243,35,75,0,0,3
4475,1,0,0,1,0,1,0,1,0,1,0,12,1,210,12,80,0,0,3
4481,1,0,1,0,0,0,0,0,0,1,-9,12,0,287,2,77,1,24,3
4488,0,0,0,0,0,0,1,0,0,1,2,9,0,256,9,76,1,15,3
4492,0,0,0,0,0,0,0,0,0,1,0,11,0,201,5,74,1,13,1
4493,1,1,1,1,0,0,0,0,0,1,0,9,0,243,3,78,0,0,2
4494,1,0,1,1,1,0,0,0,0,1,0,9,0,237,14,73,0,0,2
4495,0,0,0,0,0,0,0,0,0,1,1,8,1,216,7,71,1,53,1
4496,0,0,0,1,0,0,0,0,0,1,1,11,1,255,9,76,1,15,2
4499,1,0,0,1,0,0,0,0,0,1,1,9,0,257,2,71,1,20,3
4500,0,0,0,1,0,0,1,0,0,1,0,12,0,238,8,74,0,0,3
4501,1,0,0,1,0,0,0,0,0,0,0,8,0,218,12,74,0,0,3
4505,0,0,0,1,0,0,0,0,0,1,0,8,0,198,13,73,1,11,3
4506,0,0,0,1,0,1,1,1,0,1,7,6,2,326,35,70,1,62,2
4511,1,0,1,0,0,0,0,0,0,1,1,10,10,253,19,74,1,16,1
