,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
6923,0,0,0,1,0,1,1,0,1,1,2,8,5,589,106,77,1,50,3
6929,0,0,0,1,1,0,1,0,0,1,4,8,0,576,248,74,0,0,3
6941,1,1,0,1,0,1,1,0,1,1,2,5,0,732,44,77,0,0,2
6943,1,0,0,1,1,0,0,0,0,1,0,6,0,774,2,80,0,0,3
6947,1,0,0,0,1,0,1,0,0,1,0,1,0,582,4,78,0,0,3
6954,1,1,0,1,0,0,1,1,0,1,1,16,0,520,15,76,1,1,2
6955,1,1,1,1,1,0,1,0,0,1,1,12,0,534,5,79,0,0,2
6960,0,0,0,0,0,0,1,0,0,1,1,12,1,601,30,72,0,0,2
6963,1,0,1,0,0,0,0,0,0,1,6,2,0,751,7,80,1,15,1
6965,0,0,0,1,1,1,0,0,1,1,1,7,0,701,76,72,1,4,3
6968,1,0,0,1,1,1,0,0,1,1,1,5,0,523,63,75,0,0,3
6983,1,0,0,0,0,0,0,0,0,1,7,4,0,652,5,78,0,0,3
6990,0,0,0,1,1,1,1,0,1,1,-9,4,3,658,182,70,1,2,3
6994,0,0,0,1,0,1,0,0,1,1,0,2,0,541,6,71,0,0,2
7003,0,0,0,0,0,0,1,0,0,1,2,5,0,552,6,78,0,0,3
7013,0,0,0,1,0,1,0,0,1,1,1,5,0,805,5,79,1,14,3
7025,1,0,0,1,0,0,0,0,0,1,23,9,0,770,9,81,1,4,3
7026,1,0,0,1,0,0,1,0,0,1,4,0,0,629,2,70,0,0,3
7029,1,1,0,1,0,1,1,0,1,1,11,7,0,584,100,74,1,62,1
7042,1,0,0,0,1,0,0,0,0,1,2,12,0,732,5,74,0,0,3
7045,0,0,0,0,0,0,0,0,0,1,2,6,0,492,5,74,0,0,3
7071,1,0,1,1,0,0,1,0,0,1,0,6,0,532,4,79,0,0,2
7078,1,0,0,0,0,0,1,0,0,1,1,9,1,504,8,70,0,0,3
7081,0,0,0,1,0,0,0,0,0,0,0,8,0,782,2,78,0,0,3
7086,1,0,0,0,1,0,1,0,0,1,0,14,1,650,6,70,0,0,2
7102,0,0,0,0,0,0,0,0,0,1,-9,11,0,487,2,73,1,13,3
7103,0,0,1,1,0,0,0,0,0,1,0,0,0,793,8,77,0,0,3
7112,0,0,0,1,1,1,1,0,1,1,1,4,1,736,92,73,0,0,3
7124,1,0,0,1,0,0,1,0,0,1,0,11,0,590,1,81,0,0,3
7132,0,0,0,0,1,0,0,0,0,1,12,5,0,614,3,73,1,16,3
7134,1,0,0,1,1,1,1,1,0,1,3,8,0,518,35,74,1,13,3
7139,0,0,0,0,1,1,1,0,1,1,6,0,3,716,161,73,0,0,3
7146,1,0,0,1,1,0,0,0,0,1,0,8,0,696,3,78,0,0,3
7147,1,1,1,1,0,0,1,0,0,1,14,8,1,740,106,73,1,3,2
7158,1,1,1,0,1,0,1,0,0,1,2,5,0,637,13,80,0,0,2
7162,1,1,0,1,0,0,0,0,0,0,7,8,0,731,3,73,0,0,2
7204,1,0,1,1,1,0,0,0,0,1,0,7,0,680,8,78,0,0,2
7208,0,0,0,1,0,0,0,0,0,1,1,5,0,550,1,75,0,0,3
7210,1,0,0,0,1,0,1,0,0,1,5,9,1,490,8,70,0,0,3
7219,0,0,0,0,1,1,0,1,0,1,8,8,1,589,101,81,0,0,2
7228,0,1,0,0,0,0,1,0,0,1,7,3,0,629,6,73,1,8,2
7236,1,0,0,0,1,0,1,0,0,1,4,12,1,491,11,73,0,0,2
7241,1,1,1,0,1,1,1,1,0,1,0,12,1,641,17,77,0,0,2
7243,0,1,1,1,0,1,0,0,1,0,0,11,0,615,36,71,0,0,1
7246,1,0,1,0,0,0,1,0,0,1,0,9,0,532,7,80,0,0,1
7252,0,0,0,0,0,0,0,0,0,1,1,10,0,933,8,73,0,0,1
7253,0,0,0,1,1,0,1,0,0,1,8,1,0,774,10,76,0,0,2
7271,0,0,0,1,1,0,1,0,0,1,1,9,1,785,24,71,0,0,3
7276,0,0,1,1,0,1,1,1,0,1,10,4,0,582,26,70,1,3,2
7278,0,0,0,0,1,0,1,0,0,1,4,6,0,607,50,79,1,11,3
7281,1,0,0,1,1,1,1,0,1,1,1,6,1,553,24,71,1,9,3
7314,1,0,0,1,1,0,0,0,0,1,0,3,0,604,3,71,0,0,3
7327,1,0,0,1,1,0,1,0,0,1,1,11,0,495,4,75,0,0,3
7340,1,0,0,1,1,0,0,0,0,1,1,6,0,556,2,80,0,0,3
7342,0,0,1,0,0,1,1,1,0,1,11,4,0,619,18,79,0,0,2
7361,0,0,0,1,0,0,1,0,0,1,9,9,0,554,6,80,0,0,3
7379,1,0,0,0,1,0,1,0,0,1,-9,11,0,479,2,73,0,0,3
7385,1,0,0,1,0,0,0,0,0,1,0,12,0,505,2,74,0,0,3
7386,1,0,0,1,0,0,1,0,0,1,2,7,0,585,4,70,1,21,3
7392,0,0,0,0,0,0,0,0,0,1,5,1,0,688,35,71,0,0,2
7396,1,0,0,0,0,0,1,0,0,1,7,9,1,672,6,73,1,5,3
7415,1,0,0,0,0,0,0,0,0,1,0,12,0,556,4,77,0,0,1
7420,0,0,0,0,1,0,1,1,0,1,12,14,1,606,12,76,1,8,3
7426,1,0,0,0,1,0,1,0,0,1,-9,3,2,508,20,78,1,4,3
7427,1,0,1,0,1,0,0,0,0,1,0,9,0,674,32,78,0,0,2
7431,1,0,0,1,1,1,0,0,0,1,6,4,1,542,67,75,0,0,3
7433,1,1,0,1,0,0,0,0,0,1,6,8,0,507,5,70,1,20,2
7436,0,0,0,1,1,1,1,0,1,1,1,4,0,601,79,71,0,0,3
7454,1,0,0,0,0,0,0,0,0,1,5,2,0,784,6,73,1,71,3
7458,1,0,0,1,0,0,0,0,0,1,1,7,0,683,5,78,0,0,3
7463,1,0,0,1,0,0,0,0,0,1,5,8,0,579,2,78,1,71,3
7471,0,0,0,0,0,0,1,0,0,1,0,11,0,659,14,77,0,0,3
7474,1,0,0,1,0,1,1,0,1,1,11,3,3,710,60,71,0,0,3
7478,1,0,0,0,1,1,1,1,0,1,9,3,3,575,84,79,1,5,3
7493,0,0,0,1,0,0,0,0,0,1,2,6,0,560,1,77,0,0,3
7501,0,0,0,0,0,0,1,0,0,1,3,0,0,573,3,76,0,0,3
7503,1,0,0,1,0,0,0,0,0,0,1,10,0,498,5,74,0,0,3
7504,0,0,0,1,0,1,0,0,1,1,2,9,0,528,16,81,0,0,3
7511,0,0,0,1,1,1,1,0,0,1,5,7,0,641,66,74,1,31,3
7516,0,0,1,0,1,0,1,0,0,1,23,1,1,663,12,73,1,24,1
7523,0,0,1,1,1,0,1,0,0,1,-9,8,1,629,23,80,0,0,3
7529,0,0,0,1,0,0,0,0,0,1,2,6,0,669,2,73,0,0,3
7533,0,0,0,1,0,0,1,0,0,1,2,12,0,489,5,80,0,0,3
7534,0,0,0,1,0,0,1,0,0,1,15,8,1,563,26,77,0,0,2
7537,1,0,0,0,1,0,1,0,0,1,8,9,0,713,6,76,0,0,3
7543,0,0,0,0,0,0,1,0,0,1,3,12,1,563,25,74,0,0,3
7561,0,1,0,1,0,1,0,0,0,1,0,11,0,525,9,71,0,0,1
7566,1,0,0,0,0,0,0,0,0,1,7,7,0,620,3,79,1,0,3
7576,1,0,0,1,0,0,1,1,0,1,0,12,1,509,16,70,0,0,3
7582,0,0,0,1,1,0,1,0,0,1,1,4,1,511,2,73,0,0,3
7594,0,0,0,0,0,0,0,0,0,1,0,11,0,497,4,80,0,0,3
7595,0,0,0,0,1,0,0,0,0,1,2,12,0,489,7,71,0,0,3
7602,1,0,0,0,0,0,0,0,0,1,1,7,0,673,6,71,1,37,1
7605,1,0,0,0,0,0,0,0,0,1,7,6,0,542,3,76,0,0,3
7608,1,0,0,1,0,0,0,0,0,1,6,12,0,490,2,81,0,0,3
7609,1,0,0,1,1,1,1,0,1,1,9,9,1,682,45,80,0,0,3
7616,1,0,0,0,1,0,0,0,0,1,2,0,0,657,4,71,0,0,3
7620,1,0,0,1,1,0,1,0,0,1,0,12,0,483,2,75,0,0,3
7621,0,0,0,1,0,0,0,0,0,1,2,0,0,657,4,72,0,0,3
7625,1,0,0,0,0,1,0,1,0,1,1,9,0,593,32,73,0,0,1
7628,1,0,0,0,0,0,0,0,0,1,31,7,0,826,3,70,1,14,3
7636,0,0,0,1,0,1,0,0,0,1,5,12,0,542,29,72,1,61,2
7637,0,0,1,1,0,1,1,1,0,1,0,16,1,533,11,78,0,0,1
7639,0,0,0,1,0,0,0,0,0,1,4,7,0,514,0,71,0,0,3
7640,0,0,0,1,1,0,0,0,0,1,0,1,0,558,1,74,0,0,3
7648,1,0,0,1,0,0,0,0,0,1,16,8,0,614,3,74,0,0,3
7657,1,0,1,1,0,1,1,0,1,1,6,6,0,627,26,75,0,0,2
7662,0,0,0,0,1,0,0,0,0,1,-9,8,0,631,2,76,0,0,3
7671,0,0,0,1,0,0,0,0,0,1,8,9,0,507,8,73,1,7,3
7673,0,0,0,1,0,0,0,0,0,1,0,8,0,483,13,73,0,0,2
7678,0,0,1,0,0,0,1,0,0,1,3,3,0,536,7,79,1,37,2
7685,0,0,0,0,1,0,0,0,0,1,4,8,1,514,29,73,0,0,1
7698,0,1,0,1,1,0,1,0,0,1,5,11,0,490,8,75,1,1,2
7705,0,0,0,1,1,0,0,0,0,1,0,1,0,691,2,80,0,0,3
7713,1,1,0,1,1,0,0,0,0,1,0,4,0,482,3,72,0,0,1
7717,0,0,0,1,1,1,1,0,1,1,6,4,0,661,60,74,0,0,3
7718,0,1,0,1,1,0,1,0,0,1,0,3,0,590,4,73,0,0,1
7719,0,0,0,0,0,0,0,0,0,1,-9,7,0,668,1,74,0,0,3
7731,1,0,0,1,0,1,1,1,0,0,2,12,0,556,46,75,0,0,2
7742,1,0,0,1,1,1,1,0,1,1,0,5,1,553,65,72,1,32,3
7743,0,0,0,1,1,0,0,0,0,1,0,11,0,611,12,72,0,0,1
7747,0,1,0,1,0,1,0,0,1,0,0,4,0,682,44,73,0,0,1
7749,1,0,0,1,0,1,1,0,1,1,0,10,0,689,15,70,0,0,3
7751,1,1,0,1,0,0,1,0,0,1,1,8,0,538,4,76,1,46,1
7752,1,0,0,1,0,0,0,0,0,1,2,7,0,601,2,80,0,0,3
7762,1,0,0,0,1,0,0,0,0,1,15,14,0,658,5,72,0,0,3
7779,1,1,0,0,0,0,0,0,0,1,16,7,2,594,10,77,1,4,2
7792,1,0,0,0,1,0,1,1,0,1,6,9,0,639,4,74,0,0,3
7808,0,0,0,1,1,1,1,0,1,1,4,1,8,535,67,78,1,8,3
7814,1,0,1,0,0,1,1,1,0,1,3,9,0,506,42,70,0,0,1
7820,0,0,0,1,0,0,0,0,0,0,0,6,0,862,2,80,0,0,2
7834,0,0,0,0,0,0,0,0,0,1,2,4,0,523,5,74,0,0,3
7835,1,0,0,1,0,0,0,0,0,1,1,12,0,535,2,76,0,0,3
7837,0,0,0,0,0,0,0,0,0,1,0,5,1,493,4,81,1,46,3
7842,0,0,0,1,0,0,1,0,0,1,6,3,0,524,4,70,0,0,3
7847,1,0,0,1,0,0,0,0,0,1,4,10,0,661,0,81,0,0,3
7852,0,0,0,1,0,1,1,0,1,0,1,9,0,642,22,72,0,0,1
7855,1,0,0,1,0,0,0,0,0,0,0,13,0,752,3,74,0,0,2
7858,0,0,0,0,0,0,0,0,0,1,0,4,0,570,5,76,0,0,3
7862,1,0,0,1,1,0,0,0,0,1,0,14,1,517,4,77,0,0,3
7865,1,0,0,0,0,0,0,0,0,1,3,6,0,726,3,80,0,0,3
7868,1,0,1,1,0,1,1,1,0,1,-9,10,0,579,21,75,0,0,3
7869,1,0,0,1,0,0,0,0,0,1,3,5,0,480,1,71,0,0,3
7870,1,0,1,1,0,0,0,0,0,1,3,7,0,607,5,81,0,0,2
7876,1,0,0,1,1,1,1,0,0,1,4,6,0,725,31,78,0,0,3
7877,1,0,0,1,0,1,0,1,0,1,2,16,0,586,32,70,0,0,3
7884,1,0,0,0,1,0,0,0,0,1,5,10,0,726,12,73,0,0,1
7886,0,0,0,1,0,0,1,0,0,1,2,8,0,579,3,81,1,71,3
7894,0,1,0,1,0,0,0,0,0,1,1,12,0,506,5,72,0,0,1
7898,1,0,0,0,1,1,0,0,1,1,3,5,0,655,60,79,0,0,3
7906,0,0,1,1,0,0,0,0,0,1,-9,9,0,736,16,74,0,0,3
7908,0,0,0,1,1,0,0,0,0,1,1,4,0,610,3,79,1,60,3
7920,0,0,0,1,0,0,0,0,0,1,12,3,0,693,5,73,0,0,3
7926,0,0,0,0,1,1,1,1,0,1,27,4,5,604,63,81,1,13,3
7932,1,1,0,1,0,1,1,0,1,1,28,7,9,601,142,72,1,9,2
7940,1,1,0,1,0,0,0,0,0,1,5,12,0,493,4,74,0,0,1
7952,0,0,0,0,1,0,0,0,1,1,11,8,3,567,18,76,0,0,3
7961,1,0,0,1,0,0,1,0,0,1,2,9,0,484,4,72,1,5,3
7969,0,1,0,0,0,0,0,0,0,1,0,7,0,680,4,78,0,0,2
7971,1,0,0,1,0,0,1,0,0,1,3,4,3,560,231,71,1,7,2
7974,1,0,0,1,0,0,0,0,0,1,0,10,0,552,1,71,0,0,3
7994,0,0,0,0,1,1,1,1,0,1,0,12,2,534,151,72,0,0,2
7996,1,0,0,1,0,0,0,0,0,1,27,3,0,641,0,70,1,7,3
7997,0,0,0,1,0,1,0,0,1,1,-9,7,0,605,35,79,0,0,3
8009,1,1,1,1,0,0,0,0,0,0,0,12,0,605,4,80,0,0,2
8014,1,0,0,1,1,0,0,0,0,1,1,12,0,527,3,72,0,0,3
8025,1,0,1,1,0,1,0,0,1,1,-9,11,0,585,28,71,1,2,3
8028,0,0,0,1,0,0,0,0,0,1,0,7,1,581,6,72,0,0,3
8033,0,0,0,1,1,1,1,1,0,1,3,11,0,674,20,71,0,0,1
8035,0,0,1,1,0,1,1,0,1,1,0,5,0,560,11,78,0,0,3
8037,1,0,1,1,0,0,0,0,0,1,0,5,0,587,6,78,0,0,2
8041,0,0,1,0,1,0,0,0,0,1,8,2,0,655,15,81,0,0,2
8043,0,0,0,1,1,1,1,0,1,1,0,5,0,560,85,71,0,0,3
8050,0,0,0,1,0,0,1,0,0,1,1,8,0,503,3,78,0,0,3
8054,0,0,1,1,1,0,0,0,0,1,8,5,0,657,4,80,1,27,2
8055,1,0,0,1,1,0,0,0,0,1,0,3,0,633,0,74,0,0,3
8056,1,1,0,1,0,0,0,0,0,1,0,11,0,755,4,74,1,12,1
8062,0,0,1,1,1,1,0,1,0,1,0,9,0,521,8,79,0,0,2
8073,1,0,0,1,0,0,0,0,0,1,5,7,0,575,0,73,0,0,3
8075,0,0,0,1,0,0,1,0,0,1,1,8,0,556,2,80,0,0,3
8082,0,1,0,0,1,0,0,0,0,1,0,8,0,652,6,70,1,11,1
8093,1,0,0,1,1,1,1,1,0,1,2,13,3,516,61,77,0,0,3
8094,1,1,0,1,1,0,0,0,0,1,0,9,0,555,4,70,0,74,2
8103,1,0,0,0,1,1,1,0,1,1,0,10,1,652,56,81,0,0,3
8114,1,0,0,1,0,0,0,0,0,1,1,9,0,581,0,74,0,0,3
8118,0,0,0,1,0,1,0,0,1,1,2,2,0,540,19,80,0,0,2
8119,0,1,1,1,0,0,0,0,0,1,1,3,0,502,7,78,0,0,2
8128,0,0,0,1,1,0,0,0,0,1,5,10,0,603,1,81,0,0,3
8134,1,0,0,0,0,0,0,0,0,1,2,0,0,546,3,72,1,25,3
8159,1,0,0,0,0,0,1,0,0,1,3,8,1,539,4,78,1,53,3
8160,1,0,0,1,1,1,0,0,1,1,0,6,2,666,62,72,0,0,3
8166,1,0,0,1,1,0,1,0,0,1,3,1,0,678,149,73,0,0,3
8179,1,0,0,1,1,1,1,1,0,1,5,6,2,570,85,80,1,4,3
8182,1,1,0,0,0,0,0,0,0,1,10,8,0,550,7,70,1,10,2
8184,1,0,0,0,0,0,0,0,0,1,4,0,0,566,7,76,0,0,3
8193,0,1,0,0,0,0,0,0,0,1,26,3,0,703,6,71,0,0,1
8200,1,0,0,1,1,0,0,0,0,1,1,8,0,606,1,80,0,0,3
8202,1,0,0,0,1,1,1,0,1,1,9,7,0,726,97,78,0,0,3
8203,0,0,0,1,0,0,1,0,0,1,10,6,0,727,58,74,0,0,2
8204,0,0,0,1,1,0,0,0,0,1,0,10,0,582,2,71,0,0,3
8228,0,0,0,1,1,1,1,1,0,1,16,12,3,628,120,71,0,0,3
8229,0,0,1,0,0,0,0,0,0,1,4,7,0,497,6,80,0,0,2
8231,1,0,0,1,0,0,0,0,0,1,8,8,0,585,1,73,0,0,3
8243,0,0,0,1,0,0,0,0,0,1,1,3,0,492,3,81,0,0,3
8248,1,0,0,1,0,1,0,0,0,1,0,17,0,665,19,74,0,0,1
8250,1,1,0,1,1,0,0,0,0,1,0,1,0,494,7,72,0,0,2
8266,0,0,0,1,1,0,0,0,0,1,4,7,0,538,7,81,0,0,2
8274,1,0,0,1,0,0,1,0,0,1,0,9,0,574,4,79,0,0,3
8275,0,1,0,0,0,0,1,0,0,1,5,8,1,493,7,73,0,0,2
8296,0,0,0,1,1,0,1,0,0,1,1,7,0,547,6,72,0,0,3
8298,0,0,0,0,0,0,0,0,0,1,0,10,0,590,4,72,0,0,3
8299,1,1,1,0,0,0,1,0,0,1,2,12,0,507,10,71,0,0,2
8300,0,1,0,0,1,0,0,0,0,1,1,8,1,566,7,72,0,0,1
8314,1,0,0,1,0,0,0,0,0,1,0,10,0,562,12,72,1,2,3
8330,1,1,0,0,0,0,0,0,0,1,7,6,0,679,5,77,0,0,2
8333,1,1,0,1,0,1,0,0,1,0,0,10,0,549,7,73,0,0,2
8338,1,0,0,0,0,0,0,0,0,1,9,8,0,568,3,80,0,0,3
8343,1,0,0,1,1,0,1,0,0,1,6,12,12,599,83,73,0,0,1
8347,1,0,0,1,0,0,1,0,0,1,0,11,0,687,3,71,1,35,3
8351,1,1,0,1,1,0,0,0,0,1,2,6,0,517,3,74,1,31,1
8377,0,0,0,1,1,0,1,0,0,1,6,10,1,712,89,74,0,0,3
8386,0,0,0,1,1,0,1,0,0,1,1,8,0,552,8,73,0,0,3
8389,1,1,1,1,1,1,0,0,1,1,0,5,0,511,25,71,1,18,1
8396,0,0,0,1,0,1,1,1,0,1,7,5,0,579,20,77,0,0,2
8400,0,0,0,0,1,0,1,0,0,1,9,7,3,849,48,77,1,19,3
8402,1,1,0,1,0,1,1,1,0,1,0,15,0,511,13,70,0,0,3
8404,0,0,0,1,0,0,0,0,0,1,7,0,0,620,2,73,0,0,3
8408,1,0,0,0,0,0,0,0,0,1,3,8,1,562,11,73,0,0,3
8409,0,0,0,1,0,0,0,0,0,1,0,8,0,607,1,74,0,0,3
8410,1,0,0,1,0,0,0,0,1,1,0,9,1,517,24,70,1,14,2
8412,1,1,0,1,1,0,1,0,0,1,0,4,0,575,7,72,0,0,1
8414,0,0,0,1,0,0,0,0,0,1,2,9,0,666,1,73,0,0,3
8431,1,0,0,0,0,0,0,0,0,1,0,9,0,568,4,79,0,0,3
8432,1,1,0,0,0,0,0,0,0,1,17,4,0,655,4,76,0,0,1
8436,1,1,0,1,1,0,1,0,0,1,20,5,0,538,7,74,0,0,2
8439,1,0,0,0,0,0,0,0,1,1,0,0,0,725,3,71,0,0,3
8440,1,0,1,1,0,0,1,0,0,1,9,8,1,545,33,71,1,7,1
8448,0,0,0,1,1,0,1,0,0,1,0,6,0,500,12,77,0,0,3
8453,1,0,0,0,1,0,0,0,0,1,4,5,0,633,11,74,0,0,2
8459,1,0,1,0,1,0,0,0,0,1,1,11,0,709,6,80,0,0,2
8465,1,1,0,1,0,1,1,0,1,0,0,8,0,562,36,71,0,0,1
8477,1,0,0,0,1,0,1,0,0,1,1,5,1,539,3,76,0,0,3
8478,0,0,0,0,1,0,0,0,0,1,9,6,0,601,30,79,0,0,3
8484,1,0,0,1,0,0,0,0,0,1,-9,6,0,929,0,70,0,0,3
8495,0,0,0,1,0,0,0,0,0,1,0,11,0,748,0,78,0,0,3
8501,0,0,0,1,0,0,0,0,0,1,10,12,0,572,1,81,0,0,3
8519,1,0,0,1,0,0,0,0,0,1,0,12,0,486,11,75,0,0,3
8520,0,0,0,0,0,0,0,0,0,1,3,9,0,591,7,73,0,0,2
8524,1,0,0,0,1,0,0,0,0,1,-9,6,0,740,1,75,0,0,3
8525,1,0,1,0,0,0,0,0,0,1,12,12,0,588,8,79,1,15,1
8526,0,0,0,1,0,1,1,1,0,1,0,11,0,516,9,74,0,0,3
8527,0,0,0,1,1,0,0,0,0,1,0,3,0,503,3,71,0,0,3
8528,0,0,1,0,0,1,1,1,0,1,19,11,0,615,80,76,1,15,2
8530,1,0,0,0,0,0,1,0,0,1,6,8,1,495,7,80,1,43,2
8533,1,0,0,0,0,0,1,0,0,1,5,6,0,503,20,80,0,0,2
8547,1,0,0,0,0,0,0,0,0,1,2,5,0,488,3,76,0,0,3
8573,1,0,0,0,0,0,0,0,0,1,3,6,0,572,6,78,0,0,3
8576,0,0,0,1,0,0,0,0,0,1,1,6,0,766,0,73,0,0,3
8577,0,0,0,0,1,0,0,0,0,0,2,11,0,621,3,71,1,42,3
8591,1,1,0,0,0,0,0,0,0,1,6,12,1,732,7,73,0,0,2
8613,1,0,0,1,1,0,1,0,0,1,8,9,3,601,96,79,0,0,2
8614,1,0,0,1,0,0,0,0,0,1,10,3,0,668,0,79,1,31,3
8615,0,1,1,1,1,1,1,0,1,1,-9,7,0,618,34,76,0,0,3
8620,1,0,0,1,0,0,1,0,0,1,0,7,0,543,4,76,0,0,3
8626,0,0,1,0,0,0,0,0,0,1,-9,8,0,472,7,81,0,0,3
8629,1,0,0,1,1,0,1,0,0,1,-9,11,0,470,2,78,0,0,3
8638,1,0,0,0,0,0,0,0,0,1,6,8,1,820,6,80,0,0,3
8640,1,0,0,0,0,0,0,0,0,1,12,6,0,592,3,71,1,4,3
8642,1,0,0,0,0,0,0,0,0,1,2,8,0,639,6,74,0,0,3
8643,0,0,0,1,1,0,1,0,0,1,0,11,0,555,7,77,1,50,2
8645,0,0,0,1,0,0,0,0,0,1,0,10,0,565,4,78,0,0,3
8648,1,0,1,1,0,0,0,0,0,1,0,5,1,632,11,80,0,0,1
8651,1,1,0,0,0,0,0,0,0,1,5,3,0,563,4,72,1,21,2
8658,0,0,0,1,1,1,1,1,0,1,2,6,3,565,129,75,0,0,3
8662,0,0,0,1,1,1,1,0,1,1,1,2,1,577,47,79,1,25,1
8664,0,0,0,0,0,0,0,0,0,1,0,11,0,499,3,73,0,0,3
8666,1,1,0,0,0,0,0,0,0,1,5,4,0,584,5,72,0,0,1
8678,0,0,0,0,1,0,0,0,0,1,-9,5,0,657,13,76,0,0,3
8684,0,0,0,0,1,0,0,0,0,1,0,2,0,628,5,70,0,0,3
8685,0,0,1,0,0,0,0,0,0,1,0,5,0,501,14,73,0,0,1
8686,1,1,0,1,1,1,1,0,1,1,0,11,0,555,10,71,0,0,2
8687,0,0,0,0,1,0,1,0,0,1,2,12,0,534,28,70,0,0,3
8692,0,0,0,1,1,0,1,0,0,1,0,13,0,482,2,80,0,0,3
8696,1,0,0,1,1,0,1,0,0,1,2,6,1,486,6,76,0,0,1
8701,0,0,0,1,1,0,1,0,0,1,0,6,0,583,4,70,0,0,3
8703,0,0,1,0,0,0,0,0,1,1,12,11,1,544,13,76,1,4,2
8708,0,0,0,1,0,1,0,0,0,0,5,3,0,902,32,72,0,0,3
8721,1,0,0,1,0,0,0,0,0,1,0,11,0,695,0,73,0,0,3
8722,1,0,1,0,1,0,0,0,0,1,1,7,0,799,7,80,0,0,2
8727,0,0,0,1,1,0,1,0,0,1,3,2,0,644,5,74,0,0,1
8747,1,0,0,1,0,0,0,0,0,1,0,12,0,596,1,72,0,0,3
8753,0,0,1,0,0,0,1,0,0,1,7,2,0,635,5,78,1,5,2
8758,1,1,0,0,1,0,0,0,0,1,-9,12,0,510,6,73,1,5,3
8765,0,0,0,1,0,0,1,0,0,1,1,2,0,566,5,70,0,0,3
8771,0,0,1,1,0,0,0,0,0,1,3,4,0,522,7,80,1,22,2
8791,0,0,0,1,0,0,0,0,0,1,-9,12,0,479,2,75,0,0,3
8794,1,0,0,1,1,0,0,0,0,1,1,5,1,598,37,74,0,0,1
8796,0,0,0,0,0,0,0,0,0,1,0,6,0,663,4,81,0,0,3
8806,1,0,0,0,0,0,0,0,0,1,1,5,0,648,4,74,0,0,3
8817,1,1,0,1,1,0,1,0,0,1,1,12,0,527,3,72,1,21,1
8826,0,0,0,0,1,0,1,0,0,1,5,2,0,689,6,71,0,0,2
8827,0,0,0,1,1,0,0,0,0,1,6,3,0,565,2,80,0,0,3
8830,0,0,0,1,1,0,1,0,0,1,5,4,0,773,277,78,0,0,3
8834,1,0,1,0,1,0,1,0,0,1,3,6,0,743,6,80,0,0,1
8843,1,0,1,0,1,0,0,0,0,1,0,2,0,639,7,80,0,0,2
8850,1,0,0,1,1,1,1,0,1,1,3,12,1,566,20,76,0,0,3
8863,1,0,0,1,0,0,0,0,0,1,3,7,0,639,42,72,0,0,2
8864,1,0,0,1,1,1,1,0,1,1,2,7,0,668,26,74,0,0,3
8873,0,0,1,1,1,0,0,0,0,1,2,2,0,513,13,73,0,0,1
8886,1,0,0,1,1,0,0,0,0,1,3,5,0,587,2,80,1,11,3
8889,0,1,0,1,0,0,0,0,0,1,0,12,0,544,2,70,0,0,1
8890,1,1,1,0,0,0,0,0,0,1,7,3,0,665,11,77,0,0,2
8891,0,0,0,1,0,0,0,0,0,1,1,9,0,492,2,79,0,0,3
8894,1,0,0,0,1,0,1,0,0,1,5,12,1,522,6,74,0,0,3
8905,1,0,0,1,0,0,0,0,0,1,3,5,0,661,2,80,0,0,3
8918,1,1,0,1,0,0,0,0,0,1,2,11,0,608,7,74,0,0,2
8931,1,0,0,1,0,0,0,0,0,1,11,4,0,679,0,75,0,0,3
8939,1,0,0,0,0,0,0,0,0,1,3,14,0,746,4,79,0,0,3
8954,1,1,1,0,0,0,0,0,0,1,0,6,0,632,14,79,1,40,2
8971,0,1,0,1,0,0,1,0,0,1,8,7,0,566,4,70,1,14,2
8998,0,0,0,0,0,0,0,0,0,1,9,4,0,696,9,76,1,4,3
8999,0,0,0,0,0,0,1,0,0,0,1,12,0,692,18,80,0,0,2
9000,0,0,0,1,1,0,1,0,0,1,0,5,0,576,4,76,0,0,3
9012,0,0,0,0,1,1,0,0,1,1,-9,7,1,588,123,76,0,0,3
9014,0,1,0,0,0,0,0,0,0,1,2,2,0,490,6,71,0,0,2
9017,0,0,0,1,0,1,0,0,1,1,0,0,0,523,4,74,0,0,3
9031,1,0,0,1,0,0,0,0,0,1,18,8,0,662,2,80,1,43,3
9032,0,0,1,0,0,0,0,0,0,1,2,2,0,615,8,78,0,0,2
9036,0,0,0,1,0,0,1,0,0,1,3,12,1,485,3,70,0,0,3
9040,1,0,0,1,0,0,0,0,0,1,6,9,0,648,0,81,1,48,3
9054,1,1,0,0,1,0,1,0,0,1,2,12,0,510,6,76,0,0,2
9060,1,1,0,1,0,0,1,0,0,1,7,6,0,530,2,78,0,0,1
9066,0,0,1,0,1,0,0,0,0,1,0,12,0,519,8,81,0,0,2
9068,1,0,0,0,0,0,1,0,0,1,14,9,0,665,13,78,0,0,3
9070,0,0,0,1,0,0,0,0,0,1,0,9,0,653,2,72,0,0,3
9071,0,0,0,0,1,0,0,0,0,1,2,0,0,621,6,76,1,23,3
9072,1,0,0,1,1,0,0,0,0,1,0,3,0,628,5,72,0,0,2
9073,1,0,0,1,1,0,1,0,0,1,0,8,0,577,6,70,0,0,2
