,WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
4294,1,0,1,0,0,0,1,0,0,1,0,10,2,274,11,74,0,0,2
4296,0,0,0,1,1,1,0,1,0,1,1,9,7,261,37,72,0,0,3
4302,0,0,0,1,0,0,1,0,0,1,0,10,0,266,7,72,0,0,2
4304,1,1,0,1,1,0,0,0,0,1,0,0,0,323,9,73,0,0,3
4306,1,0,0,1,0,0,0,0,0,1,0,11,0,271,2,71,0,0,3
4308,0,1,0,1,1,0,0,0,0,1,0,11,0,277,7,72,0,0,2
4312,1,0,0,1,0,0,0,0,0,1,0,8,0,321,3,77,0,0,3
4313,0,0,0,1,1,1,1,0,1,1,0,9,2,297,66,80,0,0,3
4324,1,0,1,1,0,1,0,1,0,1,1,11,3,286,24,71,0,0,2
4335,1,0,0,0,1,0,0,0,0,1,0,12,1,286,3,76,1,9,3
4341,0,0,0,1,0,0,1,0,0,1,0,12,0,291,6,79,0,0,3
4343,1,0,0,1,1,1,0,1,0,1,0,10,6,251,67,70,1,27,2
4352,0,0,0,0,0,0,0,0,0,1,1,10,1,298,9,71,0,0,3
4354,1,0,0,0,1,1,1,0,1,1,0,9,3,277,54,80,0,0,3
4355,1,0,0,1,0,1,1,0,0,1,0,10,0,265,6,79,0,0,3
4359,0,0,0,1,1,1,1,1,0,1,8,11,2,291,37,80,0,0,3
4365,1,0,1,1,0,1,1,1,0,1,1,11,1,302,32,70,0,0,2
4382,1,0,1,0,0,0,0,0,0,1,5,10,2,310,10,81,1,2,1
4387,0,0,0,1,0,0,0,0,0,1,0,12,1,262,17,71,0,0,1
4388,1,1,0,0,1,0,0,0,0,1,0,6,0,319,6,73,0,0,2
4391,0,0,0,1,0,0,0,0,0,0,1,10,0,303,3,70,0,0,3
4398,0,0,0,1,0,0,1,1,0,1,1,11,4,298,24,80,0,0,3
4401,0,0,0,1,0,1,0,1,0,1,3,0,0,276,52,75,1,7,3
4403,0,0,0,1,0,0,0,0,0,1,0,11,0,268,15,74,0,0,1
4423,0,0,0,1,1,1,0,1,0,1,0,8,5,254,75,73,1,5,2
4426,0,0,0,1,0,0,1,0,0,0,0,11,0,267,3,80,0,0,3
4427,1,0,0,1,0,0,1,0,0,1,1,11,3,294,16,80,0,0,2
4430,0,0,0,1,0,1,0,0,0,1,0,9,2,259,20,81,0,0,1
4431,0,0,0,1,0,1,1,1,0,1,3,10,1,281,31,81,0,0,2
4433,0,0,1,1,0,0,0,0,0,0,0,10,0,283,13,81,0,0,2
4437,1,0,0,1,0,1,1,0,0,1,0,8,0,295,20,70,0,0,2
4441,0,0,1,0,0,0,0,0,0,1,1,9,10,266,19,76,0,0,2
4444,1,0,0,1,1,0,0,0,0,1,2,12,0,277,5,80,0,0,2
4456,0,0,0,0,0,0,0,0,0,1,0,11,0,289,14,72,0,0,1
4457,1,0,1,1,0,0,1,0,0,1,0,8,0,321,5,81,0,0,2
4458,0,0,0,1,1,0,1,0,0,1,0,6,5,272,77,73,0,0,3
4459,0,0,1,0,0,1,1,1,0,1,1,7,10,268,64,76,0,0,2
4461,0,0,0,1,0,1,1,1,0,1,2,12,10,240,96,81,1,8,1
4472,0,0,0,1,0,0,0,0,0,1,6,10,7,318,79,77,1,6,2
4476,0,0,1,1,1,0,1,0,0,1,1,11,3,292,19,78,1,29,1
4480,1,0,0,1,0,0,1,0,0,1,0,11,0,280,8,70,0,0,3
4482,0,0,0,1,0,0,0,0,0,1,0,13,0,298,1,81,1,25,3
4490,1,0,0,1,0,0,1,0,0,1,2,9,0,268,15,76,0,0,3
4491,1,0,1,1,0,1,1,1,0,1,0,12,0,305,17,77,0,0,2
4509,1,0,0,1,1,1,1,0,0,1,3,12,0,282,10,70,1,4,3
4512,1,0,0,0,0,0,1,0,0,1,1,10,14,270,38,73,0,0,2
4514,0,0,0,1,0,1,0,1,0,1,0,8,21,212,57,73,1,8,3
4516,1,0,0,1,1,1,1,1,0,1,1,10,1,270,14,76,0,0,3
4519,0,0,0,1,1,0,0,0,0,1,1,16,0,314,1,72,1,35,3
4521,1,0,1,1,0,1,0,0,0,1,0,9,6,250,31,72,0,0,3
4524,1,0,0,1,1,0,0,0,0,1,0,11,2,260,13,73,0,0,1
4532,0,0,0,1,0,1,1,1,0,1,1,7,0,308,26,73,0,0,1
4534,0,0,0,1,0,0,1,1,0,1,1,8,0,316,8,79,0,0,2
4538,0,0,0,0,0,0,0,0,0,1,0,12,0,301,3,80,0,0,3
4539,0,0,0,1,1,1,0,1,0,1,-9,9,0,266,24,77,0,0,3
4542,1,0,0,0,0,0,0,0,0,1,0,9,3,261,16,76,1,3,2
4545,0,0,0,0,1,1,0,1,0,1,4,11,8,310,79,73,0,0,3
4549,1,0,0,1,0,1,0,1,0,1,0,12,0,308,9,75,1,24,2
4553,1,1,1,1,0,0,0,0,0,1,0,11,0,265,20,81,0,0,1
4556,1,1,1,0,0,1,0,0,0,1,2,12,1,292,25,76,0,0,2
4558,0,0,0,1,1,1,1,0,1,1,0,11,1,305,53,73,0,0,3
4563,1,0,1,1,0,1,1,1,0,1,1,11,2,271,30,73,0,0,1
4564,1,1,0,1,0,0,0,0,0,1,0,11,0,267,9,77,0,0,2
4568,1,0,1,1,0,1,0,1,0,1,1,11,9,266,38,72,0,0,2
4571,1,0,1,0,0,0,0,0,0,1,0,9,0,296,14,81,0,0,2
4575,0,0,0,1,0,0,0,0,0,1,0,12,0,266,2,80,0,0,3
4583,1,0,0,0,1,0,1,0,0,1,0,12,6,311,62,70,0,0,3
4585,0,0,0,0,0,0,0,0,0,1,-9,6,1,263,4,81,0,0,3
4586,0,0,1,1,0,0,0,1,0,1,0,10,4,267,17,80,0,0,2
4593,1,0,0,1,0,0,1,0,0,1,0,8,1,288,13,70,0,0,3
4599,1,0,0,1,0,0,0,1,0,1,4,12,0,283,28,70,1,11,3
4619,0,0,0,1,1,1,1,0,1,1,0,8,5,330,87,76,1,58,3
4621,1,0,0,1,0,1,0,1,0,1,1,8,22,220,61,70,1,7,3
4622,1,0,1,0,1,0,1,0,0,1,0,8,0,315,4,76,0,0,1
4625,0,0,1,1,0,0,0,0,0,1,1,9,2,256,13,71,0,0,1
4644,0,0,0,0,1,1,0,1,0,1,1,9,8,284,37,73,1,3,3
4646,1,0,1,0,0,0,0,1,0,1,0,9,27,274,34,71,0,0,1
4648,0,0,0,0,0,0,0,0,0,1,1,13,1,324,4,70,0,0,2
4655,1,0,0,1,1,0,1,0,0,1,0,14,1,277,16,74,0,0,3
4657,1,0,0,1,0,0,1,0,0,1,0,12,0,261,15,81,0,0,1
4658,1,0,0,1,0,1,1,1,0,0,3,12,0,257,37,71,1,7,2
4659,0,0,1,1,0,0,0,0,0,1,0,12,2,271,27,79,0,0,2
4660,1,0,0,0,1,0,1,0,0,1,0,12,1,302,12,75,0,0,1
4661,1,0,0,1,0,1,1,1,0,1,0,12,0,277,11,72,0,0,3
4671,1,0,0,1,0,1,1,1,0,1,0,8,3,247,33,76,0,0,2
4675,0,0,0,0,0,0,0,0,0,1,-9,11,0,322,4,78,0,0,3
4681,1,0,0,1,0,0,0,0,0,1,1,8,0,327,4,70,0,0,2
4684,1,1,0,1,0,0,0,0,0,1,2,8,1,263,16,74,0,0,2
4686,1,0,1,1,0,0,1,0,0,1,0,12,1,258,16,72,0,0,1
4689,1,0,0,1,1,1,1,1,0,1,3,10,3,302,79,71,1,16,2
4690,1,1,1,1,0,0,0,1,0,1,2,11,3,276,6,73,0,0,1
4691,0,1,0,1,0,0,1,0,0,1,0,9,0,285,6,72,0,0,2
4692,0,0,0,1,1,0,0,1,0,1,0,11,0,273,6,78,0,0,2
4695,0,0,0,1,0,0,0,0,0,1,1,12,0,298,3,72,0,0,3
4698,1,0,0,1,0,0,0,0,0,1,0,12,0,328,8,79,0,0,1
4702,1,1,1,1,0,1,1,0,0,1,0,8,3,276,24,79,0,0,2
4705,1,0,0,1,0,1,0,1,0,1,0,7,0,249,27,81,0,0,2
4708,1,0,0,1,1,1,1,1,0,1,1,10,0,294,20,75,1,22,3
4709,1,0,0,1,1,0,0,0,0,1,0,9,0,286,5,74,0,0,2
4710,1,0,1,1,0,1,0,1,0,1,0,10,0,261,20,74,0,0,2
4711,0,0,0,1,0,0,0,0,0,1,0,11,0,295,5,72,0,0,1
4714,1,0,1,0,0,0,0,0,0,1,0,15,4,303,11,70,0,0,2
4728,1,0,0,1,0,0,1,0,0,1,0,12,0,324,12,73,0,0,1
4741,0,0,0,1,1,1,0,1,0,1,1,11,0,312,62,73,1,13,2
4745,1,0,0,1,0,0,1,0,0,1,0,9,0,296,8,76,0,0,1
4748,1,0,0,0,1,1,0,1,0,1,1,12,12,318,81,76,1,18,3
4750,0,0,0,1,0,0,1,0,0,1,-9,9,0,314,15,80,1,18,3
4761,1,0,0,1,0,0,1,0,0,1,0,14,0,276,8,78,0,0,2
4765,0,0,0,1,0,1,0,1,0,1,0,12,1,279,33,76,0,0,2
4769,1,0,0,0,1,0,0,0,0,1,-9,9,1,267,10,77,1,11,3
4772,0,0,0,1,0,1,1,1,0,1,0,12,1,289,26,71,0,0,1
4776,1,0,0,1,0,1,0,1,0,1,1,8,4,218,51,75,1,20,3
4777,1,1,0,1,1,0,1,0,0,1,0,7,0,299,9,73,0,0,1
4782,0,0,0,1,0,0,0,0,0,1,0,11,0,269,2,75,1,6,3
4786,0,0,0,1,0,0,0,0,0,0,0,11,0,301,2,70,0,0,3
4789,1,0,0,0,1,0,1,0,0,1,0,10,0,308,12,73,0,0,1
4803,1,1,1,1,1,1,0,1,0,1,2,8,14,275,72,70,1,10,2
4804,1,0,1,1,0,1,1,0,0,1,2,10,2,308,26,73,0,0,2
4811,0,0,0,0,0,0,1,0,0,1,1,10,1,329,3,71,0,0,1
4813,0,0,0,0,0,0,0,0,0,1,0,14,0,283,5,80,0,0,2
4827,1,0,1,1,0,0,0,0,0,0,0,11,0,299,5,81,0,0,2
4833,1,0,0,0,0,0,0,0,0,1,1,10,0,310,3,80,1,2,3
4835,0,0,0,1,1,1,1,1,0,1,3,8,3,293,55,75,0,0,3
4841,0,0,0,0,0,0,0,0,0,1,0,10,0,273,5,70,0,0,2
4844,1,0,0,0,1,0,0,0,0,1,0,7,0,321,5,76,0,0,1
4845,0,0,0,1,0,0,0,0,0,1,0,11,0,284,15,71,0,0,2
4846,0,0,1,1,0,0,0,0,0,0,0,10,0,261,4,70,0,0,2
4855,0,0,0,0,0,0,1,0,0,1,0,12,0,268,2,78,0,0,3
4858,1,0,1,0,0,0,1,0,0,1,0,13,0,295,3,79,0,0,3
4865,0,0,0,0,0,0,1,0,0,1,-9,12,0,262,4,71,0,0,3
4870,1,0,0,1,0,1,1,1,0,1,-9,10,2,275,38,78,1,4,3
4872,0,0,0,0,0,0,1,0,0,1,0,12,10,270,25,78,0,0,2
4873,1,0,1,1,0,0,0,0,0,1,0,12,1,281,18,71,0,0,2
4874,1,0,0,0,1,0,0,0,0,0,0,8,0,299,3,77,0,0,3
4879,0,0,0,1,0,0,0,0,0,1,0,11,0,313,11,75,0,0,2
4887,1,1,0,1,0,0,0,1,0,1,0,9,1,263,12,70,0,0,1
4888,1,0,0,0,1,1,0,1,0,1,9,8,28,318,80,72,0,0,3
4890,0,0,0,1,0,0,0,0,0,1,0,12,0,326,2,80,0,0,3
4905,1,1,0,1,1,0,1,0,0,1,3,8,0,301,7,72,1,28,1
4910,1,0,0,1,0,1,1,0,0,1,0,12,0,283,14,80,0,0,2
4911,0,0,0,1,0,1,1,1,0,1,1,11,7,318,63,74,1,14,2
4913,1,0,0,1,1,0,0,0,0,1,0,9,0,319,3,78,0,0,2
4915,0,1,0,0,0,0,0,0,0,1,0,8,1,280,9,70,0,0,1
4916,1,0,0,1,1,0,0,1,0,1,3,9,2,308,27,70,0,0,2
4920,0,0,1,0,0,0,1,0,0,1,0,14,4,320,15,80,0,0,1
4921,0,0,0,0,0,0,0,0,0,1,0,8,1,261,12,72,0,0,2
4933,1,0,0,1,1,1,0,0,1,1,0,11,0,279,5,71,0,0,1
4936,0,0,0,1,1,0,1,0,0,1,0,13,1,326,10,76,0,0,2
4947,1,0,0,1,0,0,0,1,0,0,0,12,0,276,6,80,0,0,2
4954,1,0,0,1,1,1,0,1,0,1,1,8,1,307,28,77,1,22,2
4967,0,1,0,1,0,0,0,0,1,1,0,15,2,325,6,75,0,0,2
4970,0,0,0,0,1,0,0,0,0,1,0,11,0,283,3,74,0,0,3
4980,1,0,0,0,0,0,0,0,0,1,1,9,0,277,7,72,0,0,3
4981,1,0,0,1,0,1,0,1,0,1,1,11,15,261,37,79,0,0,2
4983,1,0,0,0,0,0,0,0,0,1,0,12,0,297,8,78,0,0,2
4986,1,0,0,1,0,1,1,1,0,1,0,12,0,305,18,72,0,0,3
4988,1,1,1,1,0,0,1,1,0,1,4,10,0,272,6,72,0,0,2
4993,0,0,0,0,0,0,0,0,0,1,2,8,8,304,27,71,1,29,2
5024,1,0,0,1,0,0,0,0,0,1,0,11,2,274,17,80,0,0,1
5026,1,1,1,0,0,0,0,0,0,1,0,12,0,266,4,71,0,0,2
5032,1,0,0,1,0,0,0,0,0,1,-9,10,2,279,2,75,0,0,3
5051,1,0,0,1,1,1,1,1,0,1,0,10,0,310,8,72,0,0,1
5057,1,1,0,1,0,0,0,0,0,1,0,13,0,284,6,80,0,0,1
5058,1,0,0,0,0,0,1,0,0,1,0,10,2,293,17,73,0,0,2
5060,0,0,1,1,0,0,0,0,0,1,4,10,5,294,50,72,1,21,1
5063,0,0,0,1,1,1,1,1,0,1,2,10,5,323,104,73,1,39,2
5064,1,1,0,0,0,1,0,1,0,1,1,14,4,295,40,73,0,0,1
5068,0,0,0,1,0,1,0,0,0,1,1,8,0,302,15,72,0,0,1
5072,1,0,0,1,0,1,1,1,0,1,1,12,2,296,17,71,0,0,3
5086,1,0,0,1,0,1,1,0,0,1,0,12,0,289,17,70,0,0,2
5087,1,0,0,1,0,1,0,1,0,1,0,9,10,298,26,72,0,0,2
5097,0,1,1,0,0,0,0,0,0,0,0,10,0,297,2,78,1,12,1
5098,1,0,1,1,0,0,1,0,0,1,0,11,0,290,6,79,0,0,2
5100,1,0,0,1,1,1,0,1,0,1,0,9,1,314,20,71,0,0,1
5106,1,1,1,1,0,0,0,0,0,1,0,12,0,299,7,74,0,0,2
5112,1,0,0,1,0,0,1,0,0,1,1,10,0,282,14,81,1,0,3
5120,1,0,0,1,0,1,1,1,0,1,1,4,2,264,14,75,0,0,1
5127,1,0,0,1,0,0,1,0,0,1,0,9,0,275,3,75,0,0,2
5136,1,0,0,1,0,1,1,0,0,1,0,10,0,259,21,71,0,0,2
5141,0,0,1,0,0,1,0,1,0,1,0,9,3,271,26,77,0,0,2
5145,1,0,0,1,1,0,0,0,0,1,0,11,0,296,1,80,0,0,3
5154,0,0,0,0,0,0,0,0,0,1,0,12,0,326,3,80,0,0,3
5156,0,0,1,0,0,0,1,0,0,1,1,10,3,274,18,71,1,7,2
5170,1,0,0,0,0,0,0,0,0,1,0,11,4,255,16,70,0,0,2
5175,0,1,0,1,0,1,0,1,0,1,10,9,3,273,35,76,0,0,1
5179,0,0,0,0,0,0,0,0,0,1,1,11,0,314,3,77,0,0,3
5182,1,0,0,0,0,0,0,0,0,1,0,10,0,326,3,80,0,0,3
5183,0,0,0,1,1,1,1,1,0,1,1,10,2,287,34,80,1,20,2
5186,0,0,0,0,1,1,1,0,0,1,1,9,2,303,48,77,1,39,3
5187,0,0,0,1,1,0,0,0,0,1,0,12,0,288,28,81,0,0,1
5206,0,0,0,1,0,0,1,0,0,1,1,12,0,307,7,74,1,16,3
5217,0,0,0,1,0,0,0,0,0,1,0,11,0,263,1,81,0,0,3
5220,0,1,0,0,0,1,0,0,0,1,2,9,24,279,48,71,1,8,2
5226,0,0,1,0,0,0,1,0,1,1,0,10,2,275,17,78,0,0,1
5227,1,0,1,1,0,0,1,0,0,1,1,10,0,265,6,72,0,0,2
5239,0,0,0,1,0,0,0,0,0,1,0,10,0,309,5,71,0,0,3
5240,1,0,0,1,0,0,1,0,0,1,0,12,0,254,15,75,0,0,3
5243,1,0,0,1,1,0,1,0,0,1,0,13,0,294,4,72,0,0,3
5246,1,0,0,1,1,0,1,0,0,1,1,9,0,263,7,79,0,0,3
5249,0,1,0,1,0,1,0,1,0,1,1,9,12,307,74,70,1,11,2
5250,1,1,1,1,0,0,1,1,0,1,-9,9,3,281,28,77,0,0,3
5252,1,0,0,0,0,0,1,0,0,1,6,9,1,309,6,74,0,0,1
5266,1,1,1,0,1,0,0,0,0,1,0,12,0,262,3,80,0,0,2
5269,1,1,0,1,0,1,1,1,0,1,0,8,0,295,18,72,1,5,2
5274,0,0,0,0,1,0,1,0,0,0,-9,11,0,318,2,70,0,0,3
5282,0,0,0,0,0,0,0,0,0,1,0,9,10,279,15,78,0,0,1
5283,1,0,0,1,0,0,1,0,0,1,0,13,0,281,9,70,0,0,2
5285,0,1,1,1,1,1,1,1,0,1,2,12,5,303,44,72,1,7,2
5292,1,0,0,0,0,0,0,0,0,1,0,16,0,312,6,81,0,0,3
5294,1,1,0,0,0,0,1,0,0,1,-9,10,3,281,23,78,0,0,3
5296,1,1,1,1,0,0,0,0,0,1,2,7,0,260,13,78,0,0,2
5298,0,0,0,1,0,0,0,0,0,0,4,10,0,300,2,81,0,0,3
5300,0,0,0,1,1,1,1,1,0,1,2,9,3,305,78,81,1,4,3
5301,0,0,0,1,0,0,1,0,0,1,0,12,0,263,6,79,0,0,3
5306,1,0,0,1,0,1,0,1,0,1,-9,11,5,313,53,70,1,5,3
5307,1,0,0,1,0,1,1,0,0,1,0,9,0,311,7,76,0,0,3
5308,0,0,0,1,0,0,0,0,0,1,1,10,0,271,0,78,0,0,3
5313,1,0,0,1,1,0,0,0,0,1,0,11,0,275,2,80,0,0,3
5323,0,0,0,1,0,0,0,0,0,1,-9,10,5,296,36,77,1,10,3
5324,0,0,0,1,0,1,1,1,0,1,0,10,0,276,21,76,0,0,1
5329,1,0,0,1,0,1,0,0,0,1,0,10,6,289,36,72,0,0,2
5334,0,0,0,0,0,1,1,1,0,1,0,10,1,300,51,71,1,29,2
5340,1,0,0,1,0,1,1,1,0,1,0,8,2,254,24,73,0,0,2
5350,1,1,0,0,0,0,1,0,0,1,1,12,0,304,11,71,0,0,1
5352,0,0,0,1,1,0,1,0,0,1,0,9,1,263,21,78,0,0,2
5356,1,0,0,1,1,1,1,1,0,1,0,10,2,260,35,75,0,0,2
5363,0,0,1,1,1,0,0,0,0,1,0,10,0,305,6,80,0,0,1
5367,0,0,0,0,0,0,1,0,0,1,0,12,3,308,14,72,0,0,1
5370,0,0,0,0,0,0,1,0,0,1,0,11,0,305,9,79,0,0,3
5373,0,1,0,1,0,1,1,1,0,1,3,8,3,279,60,74,1,7,2
5375,0,0,0,1,1,0,1,0,0,1,0,12,4,311,31,79,0,0,2
5376,0,0,0,1,0,1,1,1,0,1,0,9,0,308,14,71,0,0,2
5385,0,0,0,1,0,0,0,0,0,1,3,8,0,320,2,80,1,6,3
5388,0,0,0,1,0,1,0,1,0,1,0,11,0,280,24,75,0,0,2
5391,0,0,0,1,0,1,1,1,0,1,0,12,0,304,6,71,0,0,2
5392,0,0,0,1,0,0,0,1,0,1,2,9,20,221,84,71,1,21,3
5399,1,0,1,0,0,0,1,0,0,1,0,10,0,287,5,79,0,0,2
5400,1,0,0,1,1,1,0,0,0,1,0,10,18,260,106,78,1,8,3
5401,0,0,0,1,0,0,0,0,0,1,2,12,13,283,72,73,1,13,3
5402,0,0,0,1,0,0,1,0,0,1,0,13,1,263,15,81,0,0,1
5404,0,0,0,1,0,1,0,1,0,1,0,11,1,281,19,73,0,0,2
5409,0,0,1,1,1,0,0,0,0,1,0,7,0,287,11,76,0,0,2
5411,1,0,0,1,1,1,1,1,0,1,0,9,1,304,20,71,0,0,2
5413,1,0,0,1,0,1,1,1,0,1,0,12,2,276,30,73,0,0,1
5415,0,0,0,1,0,0,0,0,0,1,0,10,0,325,2,73,1,16,3
5417,1,0,0,0,0,0,1,0,0,1,-9,9,6,251,28,78,0,0,3
5419,1,0,0,1,0,1,0,1,0,1,0,9,4,253,23,74,0,0,2
5434,0,0,0,1,0,0,1,1,0,1,1,14,0,302,8,74,0,0,3
5435,0,0,0,1,0,1,0,1,0,0,0,12,3,282,22,72,0,0,3
5437,0,0,0,1,1,1,0,1,0,1,1,11,2,296,62,76,0,0,3
5445,0,1,1,1,1,1,1,1,0,1,0,12,9,245,76,75,1,11,2
5449,0,0,1,1,0,1,0,0,1,1,0,12,0,302,20,78,0,0,1
5457,1,0,0,0,0,1,1,1,0,1,1,8,1,297,35,71,0,0,2
5459,0,0,1,1,1,1,1,0,1,1,0,10,15,324,146,78,1,27,1
5464,1,0,0,0,0,0,0,0,0,1,2,10,0,314,3,81,1,7,3
5466,0,0,1,1,0,0,0,0,0,0,0,14,0,312,3,74,0,0,1
5468,0,1,1,1,0,1,1,1,0,1,-9,12,2,337,104,70,1,24,3
5471,0,0,0,1,1,1,1,0,1,1,0,8,0,266,35,75,0,0,1
5472,1,0,1,1,1,0,0,0,0,1,0,8,0,318,11,78,0,0,2
5476,1,0,0,1,1,0,1,0,0,1,0,8,0,259,20,77,1,5,3
5481,1,0,0,1,1,1,1,0,1,1,2,9,0,275,9,77,0,0,3
5486,0,0,0,1,0,0,1,0,0,1,1,9,0,329,2,80,0,0,3
5488,1,0,0,1,0,0,0,0,0,1,0,10,0,284,16,72,0,0,3
5501,1,0,0,1,0,0,1,0,0,1,0,15,0,306,12,77,0,0,2
5504,1,0,1,1,0,1,1,1,0,1,3,12,0,259,12,74,0,0,2
5506,0,0,0,1,0,1,0,0,0,1,0,12,2,300,24,74,0,0,2
5509,0,0,0,0,0,0,0,0,0,1,2,9,0,297,3,80,1,25,3
5520,0,0,0,1,1,0,1,1,0,1,0,11,1,287,10,78,0,0,3
5521,0,0,0,0,0,0,1,0,0,1,2,12,1,304,11,78,1,7,2
5522,1,0,0,0,0,0,0,0,0,1,1,11,4,283,20,77,0,0,3
5527,0,0,0,1,1,1,0,0,0,1,0,8,10,279,66,81,0,0,3
5531,0,0,1,0,1,0,1,0,0,1,0,5,1,313,11,80,0,0,1
5532,0,0,1,1,0,0,1,1,0,1,1,8,0,291,19,71,0,0,2
5535,0,0,0,0,0,0,0,0,0,1,4,4,0,302,12,80,1,33,3
5538,1,0,0,1,1,1,0,1,0,0,0,12,0,299,24,76,0,0,2
5550,0,0,0,1,1,1,0,1,0,1,0,8,2,298,34,70,0,0,3
5557,0,0,0,1,0,0,0,0,0,1,0,8,1,320,10,71,0,0,2
5564,0,0,0,1,1,1,0,1,0,1,4,9,16,345,97,71,1,55,3
5567,0,0,0,0,0,1,1,1,0,1,1,10,1,292,29,76,1,13,2
5570,1,0,0,1,0,0,0,0,0,1,0,12,0,265,1,74,0,0,3
5571,0,0,1,1,0,1,0,1,0,1,0,10,5,277,63,71,0,0,1
5576,1,0,0,1,0,1,1,1,0,1,0,10,1,212,64,73,1,12,3
5580,1,1,0,1,0,1,0,1,0,1,0,8,2,293,21,76,0,0,2
5584,1,0,0,1,0,0,0,0,0,1,0,14,0,327,2,74,0,0,3
5586,0,0,0,0,0,0,0,0,0,1,0,11,0,283,5,79,0,0,1
5588,0,0,0,1,1,1,0,0,0,1,0,8,0,260,18,80,0,0,2
5589,1,0,0,1,0,1,1,1,0,1,3,13,0,286,16,77,0,0,1
5591,0,1,0,1,0,0,0,0,0,1,3,8,1,325,7,70,0,0,2
5595,1,0,0,1,0,1,1,1,0,1,0,8,0,298,28,72,0,0,2
5600,0,0,0,1,0,0,0,0,0,0,0,11,0,282,5,71,0,0,1
5603,0,0,1,1,0,1,1,1,0,1,0,12,1,294,41,79,1,18,2
5605,0,0,1,1,0,1,1,1,0,1,2,11,1,324,112,71,1,11,2
5607,0,0,0,1,0,1,0,1,0,1,0,10,1,253,24,72,0,0,1
5610,0,0,1,1,0,0,0,0,0,1,0,16,0,307,12,80,0,0,1
5611,0,0,0,1,0,0,0,0,0,1,1,12,0,277,11,76,0,0,2
5612,1,0,0,1,1,1,1,1,0,1,0,9,1,307,38,76,0,0,2
5618,0,0,0,1,1,0,1,0,0,1,0,10,0,313,2,75,0,0,3
5620,0,0,0,1,0,0,0,0,0,1,1,12,1,320,18,71,0,0,2
5624,1,0,0,1,0,0,1,0,0,1,0,10,0,297,7,77,0,0,3
5627,0,0,0,1,0,0,0,0,0,1,0,12,0,317,2,76,0,0,3
5634,0,0,0,1,0,0,1,0,0,1,1,9,0,303,9,76,0,0,3
5637,0,0,1,1,0,0,1,1,0,1,4,9,1,304,33,73,1,3,1
5638,0,0,0,1,0,0,0,0,0,1,4,9,0,320,2,80,1,11,3
5641,0,0,0,1,0,1,1,0,1,1,0,12,1,276,40,78,0,0,2
5642,0,0,0,1,1,1,1,1,0,1,3,10,8,292,138,72,1,14,3
5644,1,0,0,0,0,0,1,0,0,1,3,7,4,285,33,70,0,0,1
5648,1,0,0,0,1,0,1,1,0,1,0,10,5,301,41,78,0,0,3
5652,0,0,0,1,1,1,0,1,0,1,0,9,0,254,36,78,0,0,3
5653,1,0,1,1,0,0,1,0,0,1,0,12,0,274,14,71,0,0,2
5655,1,0,0,0,1,0,0,0,0,1,2,10,2,285,65,73,0,0,3
5658,1,1,0,1,1,0,0,1,0,1,0,9,2,299,18,77,0,0,1
5660,0,0,0,1,0,1,1,1,0,1,1,12,0,296,20,77,0,0,2
5665,0,0,0,1,0,0,1,0,0,1,0,9,0,270,26,75,0,0,3
5669,1,0,1,1,1,0,0,0,0,1,0,9,2,261,13,71,0,0,1
5672,0,0,0,0,1,1,1,1,0,1,2,10,7,322,107,70,0,0,1
5673,0,0,0,1,0,0,0,0,0,1,3,10,1,276,4,74,0,0,3
5675,0,0,0,0,1,0,1,0,0,1,2,10,4,278,64,70,1,22,3
5677,0,0,0,1,0,1,1,1,0,1,0,10,1,287,9,78,0,0,1
5679,1,0,0,1,0,1,0,1,0,1,1,12,1,267,7,76,0,0,3
5683,0,0,0,0,0,1,1,1,0,1,1,9,0,248,35,76,0,0,3
5689,0,0,0,0,1,1,1,1,0,1,1,13,3,305,41,73,0,0,2
5693,1,0,0,1,0,0,0,0,0,1,0,11,0,290,29,71,0,0,1
5697,0,0,0,1,1,0,0,0,0,0,0,9,0,322,7,73,0,0,1
5703,0,1,0,0,0,0,0,0,0,1,0,7,0,293,7,71,0,0,2
5706,1,0,0,0,1,1,1,1,0,1,0,7,0,296,29,73,0,0,1
5710,0,0,0,1,0,0,1,0,0,1,0,11,1,285,5,72,0,0,2
5712,0,0,0,1,0,0,1,0,0,1,1,10,1,278,8,78,0,0,1
5714,1,0,0,1,1,1,1,1,0,1,1,10,0,316,55,76,1,20,2
5721,0,0,0,1,0,1,1,1,0,1,2,10,3,285,62,77,1,9,2
5724,0,0,0,1,0,1,0,1,0,0,1,11,1,269,27,75,1,7,1
5725,0,0,1,1,0,0,1,0,0,1,0,12,0,303,8,81,0,0,2
5730,0,0,0,1,0,1,1,1,0,1,-9,9,6,279,62,73,1,3,3
5731,0,0,1,1,0,0,0,0,0,1,0,10,2,280,13,72,0,0,1
5732,1,0,0,1,0,1,1,1,0,1,-9,8,0,299,39,77,0,0,3
5739,0,0,1,1,0,1,0,0,1,1,3,9,5,279,108,70,1,15,1
5740,0,0,0,1,0,1,1,1,0,1,0,12,1,306,36,73,0,0,3
5741,1,0,0,0,0,0,1,1,0,1,-9,7,11,275,33,77,0,0,3
5746,0,1,1,1,0,0,1,0,0,1,0,14,1,276,16,78,0,0,2
