,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
10886,1,1,0,0,1,560,90,0,6,0,500,60,0,0,0
10887,1,1,0,0,2,880,140,0,0,0,640,60,0,0,0
10899,1,0,1,0,1,570,40,0,4,1,570,40,1,2,1
10904,1,1,0,0,1,620,60,0,0,5,600,40,1,2,1
10907,0,0,1,0,3,700,150,0,6,0,530,150,1,12,1
10911,1,0,1,1,2,410,350,3,4,0,410,60,0,0,0
10913,1,1,0,0,2,1050,430,2,5,0,0,0,1,1,1
10929,1,0,1,1,3,550,50,0,0,0,410,50,0,0,0
10949,0,0,1,1,3,650,160,0,1,0,560,50,0,0,0
10961,1,0,1,0,3,690,50,0,6,0,690,50,0,0,0
10996,1,1,0,0,1,330,70,0,5,0,330,30,0,0,0
10999,1,0,1,1,3,700,50,0,0,0,630,50,0,0,0
11005,0,1,0,0,2,610,170,0,1,4,610,50,0,0,0
11006,1,0,1,1,2,770,30,0,0,0,770,0,1,6,1
11008,1,1,0,0,3,480,60,0,3,0,370,60,1,11,1
11030,0,0,1,1,2,630,120,0,0,6,530,120,1,4,1
11031,0,1,0,0,2,600,50,0,2,4,530,50,0,0,0
11036,0,1,0,0,2,650,90,0,0,6,550,0,2,8,1
11041,1,0,1,0,2,340,210,1,5,0,340,0,1,3,1
11065,1,0,1,0,2,470,50,0,2,0,470,50,0,0,0
11082,1,1,0,1,2,600,60,0,0,6,570,50,0,0,0
11105,0,1,0,0,3,380,380,1,6,0,300,220,0,0,0
11149,1,0,1,0,2,750,50,0,0,0,750,30,2,5,1
11168,1,0,1,0,3,580,50,0,0,5,470,40,0,0,0
11178,1,0,1,0,2,500,50,0,6,0,460,50,0,0,0
11190,1,0,1,0,1,560,120,0,1,0,280,50,1,2,1
11195,1,1,0,0,1,630,310,1,4,1,340,310,0,0,0
11209,1,0,1,0,3,880,680,2,6,0,10,100,0,0,0
11216,1,0,1,1,2,640,150,0,0,0,470,150,1,2,1
11231,1,0,1,0,3,470,150,0,3,0,140,90,0,0,0
11244,1,0,1,1,3,840,520,4,5,0,250,90,0,0,0
11255,1,1,0,0,2,660,40,0,6,0,660,40,0,0,0
11266,0,1,0,0,2,590,60,0,0,0,520,30,1,12,1
11272,1,1,0,0,2,660,10,0,0,6,660,0,1,9,1
11274,1,0,1,0,3,710,60,0,6,0,620,50,0,0,0
11278,1,0,1,0,3,640,60,0,6,0,430,60,0,0,0
11293,0,0,1,0,3,700,60,0,6,0,570,50,1,2,1
11294,1,0,1,0,2,620,60,0,0,6,610,40,0,0,0
11297,1,0,1,0,3,360,360,3,6,0,350,360,0,0,0
11310,1,0,1,0,2,390,50,0,0,0,320,50,0,0,0
11322,1,0,1,0,2,480,130,0,5,0,480,130,0,0,0
11325,1,0,1,1,3,580,0,0,5,0,580,0,0,0,0
11328,1,0,1,0,3,790,310,0,6,0,200,150,0,0,0
11333,0,0,1,1,3,550,80,0,0,4,450,0,2,6,1
11342,0,1,0,0,2,590,70,0,0,6,530,70,1,13,1
11345,0,1,0,0,2,640,30,0,0,3,630,30,1,6,1
11347,1,1,0,0,1,550,340,1,6,0,360,330,1,2,1
11350,1,0,1,0,2,620,50,0,0,6,580,50,0,0,0
11351,1,0,1,0,1,510,50,0,0,0,430,50,0,0,0
11354,0,0,1,0,1,450,450,1,4,0,380,450,0,0,0
11356,1,1,0,0,1,440,40,0,0,0,380,30,1,11,1
11357,1,1,0,0,2,440,40,0,0,0,330,40,1,2,1
11360,1,1,0,0,2,600,40,0,0,6,600,40,0,0,0
11369,1,0,1,1,2,540,300,1,1,5,540,30,0,0,0
11372,1,0,1,1,0,570,50,0,1,4,540,50,0,0,0
11375,1,0,1,0,3,710,100,1,6,0,510,100,0,0,0
11403,1,1,0,0,2,620,140,0,0,6,620,0,1,9,1
11409,1,1,0,0,2,390,300,1,6,0,390,300,0,0,0
11438,1,0,1,0,2,610,40,0,0,5,610,40,0,0,0
11442,0,1,0,0,1,640,90,0,0,0,570,90,1,6,1
11444,1,0,1,0,2,850,810,1,1,5,530,0,1,6,1
11458,1,0,1,0,2,580,90,0,0,6,570,60,0,0,0
11471,0,0,1,1,2,610,70,0,0,6,500,70,1,2,1
11472,0,0,1,0,3,610,90,0,0,5,500,0,1,9,1
11483,1,0,1,0,3,510,50,0,6,0,510,50,0,0,0
11518,1,1,0,0,1,440,40,0,6,0,330,40,0,0,0
11521,1,1,0,0,2,610,40,0,0,6,590,40,0,0,0
11526,1,1,0,0,2,320,350,4,6,0,320,100,0,0,0
11527,1,0,1,0,2,610,90,0,3,0,570,60,2,4,1
11532,1,0,1,0,2,400,360,1,6,0,320,80,0,0,0
11558,1,0,1,0,3,490,50,0,0,0,440,50,1,12,1
11569,1,0,1,0,3,470,40,0,6,0,420,40,0,0,0
11575,1,1,0,0,3,680,310,0,6,0,580,310,0,0,0
11577,1,1,0,0,2,840,80,0,0,0,710,0,1,11,1
11580,1,0,1,0,3,710,60,0,6,0,710,60,0,0,0
11589,0,0,1,0,2,680,90,0,0,0,550,0,1,11,1
11600,1,0,1,0,1,390,390,2,6,0,280,10,0,0,0
11608,1,1,0,0,2,810,70,0,0,0,750,0,2,5,1
11625,0,0,1,0,2,440,50,0,6,0,390,50,1,12,1
11639,0,0,1,1,1,620,40,0,0,0,550,30,1,3,1
11641,0,0,1,0,3,610,50,0,0,6,520,50,1,2,1
11653,0,0,1,1,3,380,60,0,0,0,330,0,1,3,1
11660,0,1,0,0,2,480,70,0,6,0,420,0,2,9,1
11661,0,0,1,1,2,610,70,0,0,0,490,40,2,8,1
11670,1,1,0,0,2,780,600,1,0,5,560,50,0,0,0
11699,1,1,0,0,2,400,50,0,3,0,370,50,0,0,0
11708,1,0,1,0,2,600,100,0,0,5,480,100,1,8,1
11710,1,0,1,0,2,470,80,0,6,0,470,80,2,4,1
11713,0,0,1,0,2,580,90,0,0,0,400,60,1,4,1
11715,0,0,1,0,3,750,70,0,0,0,580,60,1,2,1
11724,1,0,1,0,0,590,70,0,2,4,590,40,0,0,0
11728,1,0,1,0,3,350,370,1,6,0,350,180,0,0,0
11729,1,0,1,1,2,590,50,0,0,5,550,50,0,0,0
11731,1,1,0,0,2,560,40,0,0,5,560,40,0,0,0
11740,0,0,1,0,2,560,0,0,5,1,560,0,0,0,0
11778,1,0,1,0,1,670,110,0,0,0,480,40,0,0,0
11783,1,0,1,1,0,560,60,0,2,4,500,60,0,0,0
11800,1,0,1,1,3,590,60,0,1,5,570,60,0,0,0
11805,0,1,0,0,1,370,60,0,6,0,370,50,0,0,0
11809,1,0,1,0,3,440,110,1,6,0,440,110,0,0,0
11810,1,1,0,0,2,710,50,0,0,0,710,50,0,0,0
11821,1,0,1,0,2,620,40,0,0,6,620,40,1,3,1
11824,1,0,1,0,2,580,50,0,0,3,540,30,1,7,1
11829,0,0,1,1,1,550,70,0,0,0,470,0,1,13,1
11830,0,1,0,0,2,430,60,0,2,0,320,40,1,6,1
11839,1,1,0,0,2,420,420,2,6,0,350,80,0,0,0
11843,1,1,0,0,3,690,310,1,6,0,330,60,0,0,0
11879,1,0,1,1,2,500,290,1,4,0,500,30,0,0,0
11907,0,1,0,0,1,660,70,0,6,0,580,0,1,13,1
11916,1,1,0,0,1,720,310,0,6,0,720,150,0,0,0
11924,1,0,1,0,3,710,420,2,6,0,710,30,0,0,0
11929,1,1,0,0,2,470,140,0,0,0,290,50,1,4,1
11965,1,0,1,0,2,370,310,0,6,0,370,310,0,0,0
11973,1,0,1,1,2,570,40,0,0,5,510,40,0,0,0
11994,1,0,1,1,3,840,150,0,0,4,570,150,1,5,1
12004,1,1,0,0,3,870,150,2,3,0,630,150,0,0,0
12005,0,1,0,0,2,610,40,0,2,4,610,0,1,3,1
12008,1,0,1,1,3,580,50,0,0,5,520,50,0,0,0
12017,0,1,0,0,2,490,110,0,0,0,340,50,2,8,1
12021,0,1,0,0,1,420,40,0,6,0,420,0,1,11,1
12022,1,1,0,0,2,530,90,0,1,0,450,90,1,2,1
12023,1,1,0,0,1,420,40,0,3,0,420,40,0,0,0
12026,0,0,0,0,2,600,40,0,0,6,600,40,0,0,0
12034,1,0,1,1,2,600,50,0,3,3,560,50,0,0,0
12042,1,0,1,1,2,610,60,0,1,4,610,40,0,0,0
12043,1,1,0,0,1,360,80,0,1,0,290,80,1,2,1
12051,1,1,0,0,2,660,80,0,0,0,520,50,1,11,1
12067,0,1,0,0,1,620,60,0,0,6,540,60,1,2,1
12071,1,1,0,0,2,700,60,2,3,0,700,40,1,2,1
12078,1,0,0,0,1,780,90,0,0,1,620,0,1,11,1
12081,1,0,1,0,3,450,450,0,6,0,450,30,0,0,0
12104,1,0,1,1,1,520,90,0,1,0,490,90,1,2,1
12115,1,0,1,0,3,340,50,1,6,0,340,10,0,0,0
12119,1,0,1,1,3,360,30,0,0,0,340,30,2,7,1
12137,1,0,1,0,2,470,50,0,6,0,320,40,0,0,0
12144,1,1,0,0,2,450,40,0,6,0,400,40,1,9,1
12187,1,0,1,1,2,420,210,3,6,0,420,130,0,0,0
12196,0,0,1,0,2,580,50,0,0,6,550,0,1,15,1
12206,1,1,0,0,2,780,150,0,0,1,570,0,1,18,1
12211,0,1,0,0,2,790,60,0,0,0,580,50,0,0,0
12225,1,1,0,0,2,710,40,0,0,0,580,40,0,0,0
12228,1,0,1,0,3,710,60,0,6,0,680,60,0,0,0
12230,1,1,0,0,2,850,160,0,0,2,600,50,1,6,1
12235,0,1,0,0,2,590,60,0,0,6,540,50,2,4,1
12238,0,0,1,1,2,370,320,1,3,0,370,30,0,0,0
12247,1,0,1,0,3,800,270,0,3,0,630,200,0,0,0
12254,1,0,1,0,3,580,130,3,6,0,490,120,1,2,1
12262,1,1,0,0,2,600,40,0,2,0,590,0,1,3,1
12269,1,0,1,0,2,720,60,0,0,0,720,60,0,0,0
12280,1,1,0,0,2,390,80,0,6,0,300,0,1,14,1
12290,1,0,1,0,2,580,120,0,0,0,540,60,0,0,0
12308,1,0,1,0,2,690,40,0,0,0,690,40,0,0,0
12309,0,1,0,1,1,600,40,0,0,6,540,40,0,0,0
12318,0,0,1,0,3,560,50,0,0,6,510,50,2,9,1
12323,1,0,1,0,1,600,40,0,6,0,570,40,0,0,0
12325,1,1,0,0,1,590,50,0,0,0,490,50,0,0,0
12336,1,1,0,0,2,680,50,0,0,0,680,50,0,0,0
12344,0,1,0,0,2,580,50,0,0,0,570,0,1,11,1
12350,1,0,1,1,2,600,50,0,4,2,580,50,0,0,0
12357,1,0,1,0,3,380,190,1,6,0,380,170,0,0,0
12359,1,0,1,0,3,520,60,0,0,3,420,50,0,0,0
12369,0,0,1,0,2,600,70,0,0,6,550,0,1,12,1
12374,0,0,1,0,2,360,40,0,0,0,350,0,1,9,1
12377,1,0,1,0,3,820,260,0,5,0,580,40,0,0,0
12389,1,1,0,0,2,460,50,0,0,0,370,40,0,0,0
12394,0,0,1,0,1,560,50,0,0,5,480,40,1,11,1
12413,1,1,0,1,1,430,30,1,4,0,410,30,0,0,0
12416,0,0,1,0,2,360,60,0,6,0,320,60,1,11,1
12426,1,0,1,1,2,760,60,0,0,1,610,50,0,0,0
12431,1,1,0,0,3,640,90,0,6,0,480,50,0,0,0
12436,1,1,0,0,3,770,150,0,0,0,340,150,0,0,0
12437,1,0,1,1,3,620,60,0,0,6,560,60,0,0,0
12439,1,0,1,1,1,520,60,0,0,0,480,60,0,0,0
12448,1,0,1,0,3,520,60,0,0,0,400,60,1,2,1
12460,1,1,0,0,1,410,90,0,4,0,410,40,0,0,0
12465,0,1,0,0,1,580,0,0,6,0,580,0,1,5,1
12467,1,0,1,1,2,900,610,1,0,2,310,160,1,2,1
12475,1,0,1,0,3,390,220,1,6,0,390,60,0,0,0
12477,1,1,0,0,3,490,350,2,6,0,490,330,0,0,0
12478,1,0,1,0,1,510,50,0,0,3,420,40,0,0,0
12485,1,0,1,1,2,600,50,0,0,6,490,50,1,2,1
12503,0,1,0,0,3,400,400,2,6,0,290,0,1,1,1
12522,1,1,0,0,2,900,140,0,0,1,350,140,1,8,1
12528,1,1,0,0,3,440,40,0,6,0,410,40,0,0,0
12538,1,1,0,0,2,810,90,0,6,0,550,50,0,0,0
12544,1,1,0,0,2,420,40,0,0,0,360,40,0,0,0
12551,1,0,1,0,3,550,330,2,6,0,550,300,0,0,0
12557,1,0,1,1,3,620,60,0,0,6,510,50,0,0,0
12572,1,0,1,0,3,350,40,3,4,0,350,30,0,0,0
12574,1,0,1,0,3,460,260,2,6,0,440,70,0,0,0
12577,1,1,0,0,2,650,80,0,6,0,500,40,0,0,0
12589,1,0,1,0,2,860,610,2,2,0,110,170,0,0,0
12595,1,0,1,0,1,520,40,0,0,0,430,40,0,0,0
12633,1,1,0,0,3,610,150,0,0,4,320,60,0,0,0
12640,1,0,1,1,2,570,50,0,0,5,510,50,0,0,0
12677,1,0,1,0,2,780,90,0,0,0,560,50,0,0,0
12695,1,0,1,0,1,370,160,1,2,0,370,150,1,2,1
12720,1,1,0,0,2,450,60,0,0,0,450,50,0,0,0
12732,1,0,0,0,1,600,60,0,0,0,500,50,1,11,1
12736,1,1,0,0,3,460,140,1,6,0,460,140,0,0,0
12750,0,0,1,1,1,580,90,0,0,3,430,0,2,6,1
12774,0,0,1,1,2,680,140,0,0,6,560,90,1,15,1
12783,1,0,1,0,3,370,0,5,6,0,370,0,0,0,0
12815,1,0,1,1,2,610,40,0,1,3,610,40,0,0,0
12827,1,0,0,0,2,470,50,1,3,0,400,40,0,0,0
12834,0,0,1,0,2,640,270,0,0,0,350,0,1,11,1
12848,1,1,0,0,1,750,60,0,0,1,530,50,0,0,0
12849,1,0,1,1,1,530,40,0,2,0,460,40,0,0,0
12851,1,0,1,0,2,750,180,0,6,0,510,50,1,2,1
12862,1,1,0,0,1,570,40,0,0,0,520,40,0,0,0
12863,1,0,1,0,3,400,240,2,6,0,400,70,1,2,1
12866,1,0,1,0,2,620,180,0,0,4,620,40,0,0,0
12873,0,0,1,0,2,600,60,0,0,2,600,60,0,0,0
12876,0,0,1,0,1,730,150,0,0,6,580,150,1,22,1
12881,1,0,1,0,1,500,80,0,1,0,390,80,1,2,1
12888,0,1,0,0,1,470,60,0,4,0,350,0,1,3,1
12927,1,1,0,0,2,440,60,0,2,0,420,40,0,0,0
12929,1,0,1,0,2,570,150,0,6,0,480,90,0,0,0
12943,1,0,1,0,2,600,40,0,5,0,600,40,0,0,0
12958,0,0,1,1,1,360,50,0,2,0,360,50,1,2,1
12967,1,0,1,0,3,630,60,0,0,0,630,0,1,3,1
12968,1,1,0,0,2,380,380,2,4,0,220,70,0,0,0
12972,0,1,0,0,2,660,50,0,0,0,590,50,1,8,1
12982,1,0,1,0,3,380,150,1,6,0,120,60,1,5,1
12988,1,1,0,0,2,660,140,0,6,0,660,140,0,0,0
12989,1,0,1,0,2,450,120,3,6,0,450,0,0,0,0
12992,0,0,1,1,2,520,80,0,0,1,380,80,1,9,1
12995,1,0,1,1,2,710,50,0,0,0,690,50,0,0,0
13017,1,0,1,1,2,690,50,0,0,0,690,50,0,0,0
13019,1,0,1,0,2,360,310,1,6,0,360,80,0,0,0
13020,0,1,0,0,2,610,70,0,0,6,540,0,1,13,1
13036,1,0,1,0,3,540,310,1,6,0,540,310,0,0,0
13040,1,1,0,0,1,500,80,0,0,1,340,80,2,5,1
13041,1,0,1,1,3,610,60,0,0,5,460,40,0,0,0
13043,1,1,0,0,3,870,610,2,6,0,400,150,1,2,1
13050,0,1,0,0,2,610,50,0,0,5,580,50,1,2,1
13061,1,0,1,1,2,580,60,1,4,2,540,60,1,2,1
13083,0,0,1,0,3,380,40,0,0,0,310,30,1,9,1
13086,0,0,1,0,1,650,0,0,3,3,650,0,0,0,0
13092,0,1,0,0,2,570,50,0,0,5,480,40,1,2,1
13094,1,1,0,0,1,610,40,0,0,4,590,30,1,3,1
13095,1,1,0,0,1,630,60,0,0,0,590,60,0,0,0
13126,1,1,0,0,2,640,60,0,6,0,640,50,0,0,0
13157,1,1,0,0,1,590,220,1,6,0,590,40,0,0,0
13181,1,1,0,0,2,590,50,0,0,0,570,50,0,0,0
13184,0,0,1,1,2,610,50,0,0,6,570,0,1,5,1
13193,0,1,0,0,2,670,90,0,0,0,570,90,1,2,1
13199,1,0,1,0,3,400,400,3,6,0,340,200,0,0,0
13205,1,1,0,0,3,440,130,2,6,0,440,90,0,0,0
13209,0,0,1,1,2,420,50,0,0,4,340,50,1,2,1
13220,1,0,1,0,2,720,150,0,0,0,610,40,0,0,0
13238,0,0,1,1,3,630,50,0,0,5,590,50,1,5,1
13240,1,0,1,0,1,890,610,3,6,0,240,80,0,0,0
13247,1,1,0,0,2,570,50,0,0,6,560,10,1,5,1
13253,0,1,0,0,3,470,40,0,0,0,430,0,1,4,1
13254,1,0,1,0,2,420,90,0,0,0,320,50,1,17,1
13267,1,1,0,0,3,580,90,0,6,0,580,40,0,0,0
13295,1,1,0,0,2,610,120,0,0,6,570,40,0,0,0
13327,1,0,1,0,3,560,90,1,3,0,560,60,0,0,0
13330,0,1,0,0,2,630,80,0,0,6,500,50,1,3,1
13333,1,1,0,0,3,400,50,0,1,0,350,50,1,2,1
13338,1,0,1,0,2,640,280,1,6,0,640,0,1,3,1
13347,1,1,0,0,2,620,40,0,0,6,570,40,0,0,0
13351,1,0,1,0,3,510,50,0,6,0,330,40,0,0,0
13352,1,1,0,0,2,390,50,0,6,0,390,40,0,0,0
13353,1,0,1,0,3,540,150,0,6,0,360,60,1,6,1
13365,1,1,0,0,1,490,60,0,0,1,430,60,1,2,1
13376,1,1,0,0,2,880,520,1,0,2,470,60,0,0,0
13388,1,1,0,0,1,580,310,1,0,3,170,0,2,4,1
13391,1,1,0,0,3,570,50,0,1,2,540,50,0,0,0
13392,1,0,1,0,3,730,40,0,2,0,730,40,0,0,0
13417,0,1,0,0,2,500,60,0,0,0,460,0,1,12,1
13419,0,1,0,0,2,600,60,0,0,6,530,40,0,0,0
13432,0,0,1,0,3,510,200,0,1,0,440,90,1,2,1
13438,1,1,0,0,1,660,60,0,0,0,470,40,1,3,1
13443,1,0,1,0,1,380,50,0,0,0,310,50,0,0,0
13450,1,0,1,0,2,520,80,0,0,0,430,50,2,9,1
13453,1,0,1,0,2,420,60,0,0,0,320,40,1,2,1
13461,1,1,0,0,1,680,50,0,1,0,660,50,0,0,0
13468,0,1,0,0,1,520,90,0,6,0,260,60,2,4,1
13475,1,1,0,0,2,510,90,0,0,0,350,90,2,4,1
13478,0,0,0,0,2,540,60,0,0,0,450,60,1,12,1
13486,1,0,1,0,3,470,50,0,0,0,470,0,1,3,1
13492,1,1,0,0,3,600,50,0,0,5,530,50,0,0,0
13501,1,1,0,1,3,520,240,0,0,1,360,40,0,0,0
13504,0,1,0,0,2,590,60,0,0,0,480,0,1,2,1
13509,1,0,0,0,1,890,310,0,0,2,560,120,1,2,1
13520,1,0,1,0,3,790,310,0,6,0,320,310,0,0,0
13525,1,1,0,0,3,430,150,0,6,0,160,90,0,0,0
13527,1,0,1,0,3,410,90,0,6,0,350,80,1,2,1
13528,1,0,1,0,1,670,180,0,0,3,410,90,1,12,1
13533,1,0,1,0,1,470,50,0,0,0,470,50,0,0,0
13536,1,0,1,0,3,610,310,0,6,0,440,310,0,0,0
13548,0,0,1,0,2,930,180,0,2,3,460,150,0,0,0
13564,1,0,1,0,3,740,310,0,0,0,350,50,2,4,1
13569,1,1,0,0,1,580,120,0,0,0,580,30,1,6,1
13570,0,0,1,0,2,410,30,0,4,0,410,30,1,6,1
13587,1,1,0,0,3,480,90,0,0,0,150,60,0,0,0
13588,1,1,0,0,1,610,60,1,1,0,540,60,0,0,0
13599,1,1,0,0,2,610,310,2,6,0,450,310,1,2,1
13612,1,0,1,1,1,430,50,0,0,0,430,50,0,0,0
13618,1,0,1,0,2,470,120,0,1,0,370,50,0,0,0
13621,1,0,1,0,1,610,160,0,5,0,610,120,0,0,0
13639,0,0,1,1,2,560,120,0,0,1,370,50,1,2,1
13640,0,0,1,1,1,590,30,0,2,3,590,0,1,4,1
13655,0,0,1,0,1,560,90,0,0,0,460,90,1,10,1
13674,0,0,1,0,2,450,40,0,0,0,440,0,1,12,1
13678,1,1,0,1,2,620,50,0,1,5,590,50,0,0,0
13691,1,0,1,0,0,940,150,0,6,0,560,150,0,0,0
13695,1,1,0,0,2,630,90,0,0,6,490,70,1,10,1
13703,1,1,0,0,2,820,610,2,5,0,180,10,0,0,0
13710,1,1,0,0,2,720,90,1,6,0,720,90,0,0,0
13712,0,0,1,0,2,630,0,0,0,6,630,0,1,33,1
13713,0,0,1,0,2,460,80,0,6,0,350,80,1,2,1
13714,1,0,1,0,2,410,90,0,1,0,320,90,1,8,1
13729,1,0,1,1,3,890,850,1,1,3,440,40,0,0,0
13734,1,1,0,0,2,690,60,0,0,0,620,60,0,0,0
13746,1,1,0,1,2,520,50,0,4,0,520,50,0,0,0
13749,1,1,0,0,3,460,380,1,6,0,330,0,1,2,1
13764,0,0,1,0,2,470,50,0,2,0,310,50,0,0,0
13791,1,0,1,1,2,460,60,0,0,0,440,0,1,7,1
13792,1,0,1,0,2,600,40,0,1,5,560,40,0,0,0
13803,0,0,1,0,2,620,110,0,0,6,600,40,1,6,1
13809,1,0,1,1,2,500,190,0,0,2,300,190,1,4,1
13810,1,1,0,0,3,440,60,0,0,0,340,60,1,12,1
13813,1,1,0,0,3,590,60,0,6,0,440,50,1,4,1
13816,1,0,1,1,2,790,110,0,0,0,320,110,1,4,1
13817,1,1,0,0,2,650,50,0,6,0,550,50,0,0,0
13839,0,1,0,0,3,1000,640,2,6,0,10,0,1,2,1
13846,1,1,0,0,1,510,60,0,6,0,410,40,0,0,0
13864,0,1,0,0,1,490,80,0,0,1,380,30,1,8,1
13869,1,0,1,0,3,540,20,2,6,0,540,10,0,0,0
13882,1,0,1,0,1,490,90,0,5,0,240,40,0,0,0
13892,0,0,1,0,2,610,50,0,0,6,580,50,1,6,1
13900,1,0,1,0,2,580,40,0,0,0,580,40,0,0,0
13907,1,1,0,0,2,670,50,0,0,4,630,50,0,0,0
13926,1,0,1,0,1,360,40,0,6,0,320,40,0,0,0
13932,1,1,0,0,2,530,70,0,0,0,470,0,1,11,1
13956,0,1,0,0,1,450,60,0,4,0,350,40,1,6,1
13957,1,0,1,0,3,510,50,0,0,5,490,30,1,13,1
13959,1,1,0,0,2,670,90,2,6,0,670,90,0,0,0
13990,1,0,1,0,3,700,0,0,5,0,700,0,0,0,0
13992,0,0,1,0,2,610,60,0,0,6,540,0,2,5,1
14018,1,1,0,0,2,460,60,0,4,0,430,40,0,0,0
14031,1,1,0,0,2,350,40,0,0,0,330,40,0,0,0
14035,1,0,1,0,3,720,310,1,5,0,580,160,0,0,0
14036,0,0,1,0,2,360,330,1,4,0,360,0,1,7,1
14054,1,1,0,0,2,420,40,0,0,0,330,40,0,0,0
14062,0,0,1,0,2,440,60,0,0,0,390,0,1,14,1
14087,1,0,1,0,2,450,130,1,3,0,450,30,0,0,0
14091,1,0,1,0,3,630,80,0,0,0,470,70,1,4,1
14092,1,1,0,0,2,390,130,0,6,0,110,30,0,0,0
14095,1,0,1,0,3,550,50,0,0,0,490,40,0,0,0
14096,0,1,0,0,2,460,60,0,0,0,400,40,1,12,1
14099,1,0,1,0,3,430,180,1,6,0,240,150,0,0,0
14110,1,0,1,0,3,510,240,0,6,0,290,240,1,4,1
14134,1,0,1,0,2,620,60,0,6,0,620,60,0,0,0
14141,0,0,1,0,3,430,50,0,0,0,320,40,1,2,1
14148,1,0,1,1,3,620,80,0,0,6,570,0,2,5,1
14161,0,0,1,0,2,470,160,0,1,0,330,0,1,5,1
14162,1,0,1,1,3,640,90,0,6,0,640,0,2,5,1
14163,1,0,1,1,1,580,240,0,0,5,290,240,0,0,0
14190,1,0,1,0,3,710,60,0,0,0,590,50,1,2,1
14196,1,0,1,0,2,600,150,0,6,0,430,150,0,0,0
14200,1,0,1,0,2,830,200,0,6,0,550,40,1,5,1
14202,1,0,1,0,3,700,150,1,6,0,560,150,0,0,0
14223,1,0,1,0,3,560,250,2,4,1,480,90,0,0,0
14226,0,0,1,1,2,610,50,0,0,6,520,0,2,5,1
14227,1,0,1,0,2,330,300,2,6,0,330,90,0,0,0
14229,1,1,0,0,2,660,60,0,6,0,660,60,0,0,0
14232,1,0,1,0,3,460,60,0,6,0,460,30,0,0,0
14239,1,0,1,0,3,640,50,0,1,0,610,50,0,0,0
14240,1,1,0,0,3,400,400,2,6,0,310,230,0,0,0
14277,1,0,0,0,2,590,40,0,0,6,540,40,1,5,1
14297,1,1,0,0,1,570,50,0,0,3,480,50,0,0,0
14303,1,1,0,0,2,580,310,1,0,4,200,90,1,5,1
14316,1,1,0,0,2,660,90,0,6,0,660,90,0,0,0
14320,1,0,1,1,2,610,90,0,0,5,440,90,1,2,1
14322,1,1,0,0,3,450,150,3,6,0,450,150,1,2,1
14323,1,1,0,0,2,570,50,0,6,0,530,50,0,0,0
14327,1,0,1,0,2,490,50,0,0,1,440,50,1,11,1
14330,0,1,0,0,1,380,30,0,6,0,340,30,1,10,1
14340,1,0,1,0,2,700,80,0,0,0,620,0,1,12,1
14347,0,0,1,0,2,620,60,0,0,6,590,40,1,2,1
14354,0,0,1,0,2,620,60,0,0,6,620,0,1,3,1
14357,1,0,1,0,2,710,420,1,2,0,710,410,0,0,0
14363,0,0,1,0,2,630,50,0,4,2,590,50,0,0,0
14376,1,1,0,0,1,740,160,0,1,1,580,20,1,12,1
14391,1,0,1,0,1,370,370,1,6,0,230,30,0,0,0
14393,0,0,1,0,1,440,40,0,0,0,410,0,1,3,1
14397,0,1,0,0,3,500,90,0,5,0,390,90,1,6,1
14407,0,0,1,1,3,540,50,0,0,0,440,40,1,2,1
14411,1,1,0,0,3,560,290,3,6,0,560,80,0,0,0
14414,0,0,1,1,3,670,30,0,2,3,660,30,1,5,1
14437,0,1,0,0,2,690,140,0,0,0,500,90,0,0,0
14440,1,0,1,0,3,870,490,2,4,0,0,0,1,1,1
14458,1,1,0,0,1,550,90,0,6,0,460,40,0,0,0
14476,1,1,0,0,3,500,0,0,6,0,500,0,0,0,0
14477,1,0,1,0,3,600,150,0,6,0,220,50,0,0,0
14485,1,0,1,0,3,600,310,0,2,0,530,0,1,11,1
14503,0,0,1,1,2,500,80,0,2,0,500,50,1,2,1
14508,1,0,1,0,1,490,40,0,6,0,440,40,0,0,0
14518,0,1,0,0,1,400,0,0,5,0,400,0,1,6,1
14520,1,0,1,0,2,860,350,1,1,1,70,350,0,0,0
14522,1,0,1,0,2,710,400,1,0,0,220,40,1,2,1
14530,0,0,0,0,2,580,110,0,0,0,190,100,0,0,0
14559,1,0,1,0,2,520,60,0,6,0,490,40,0,0,0
14573,1,1,0,0,2,660,150,0,3,0,150,150,0,0,0
14578,1,0,1,1,3,560,0,0,5,1,560,0,0,0,0
14579,1,1,0,0,2,660,80,0,6,0,470,80,0,0,0
14581,0,0,1,0,3,710,90,0,6,0,560,90,1,12,1
14590,1,1,0,0,1,600,40,0,0,0,550,40,0,0,0
14592,1,0,1,1,3,380,60,0,6,0,330,60,0,0,0
14605,1,0,1,0,1,570,80,0,0,4,210,40,0,0,0
14628,0,0,1,0,2,840,150,0,0,5,640,150,0,0,0
14632,1,0,1,0,1,620,80,0,0,6,530,80,0,0,0
14641,1,0,1,1,2,530,50,0,3,0,490,40,1,2,1
14644,1,1,0,0,1,690,100,0,0,6,650,100,1,2,1
