,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
9304,1,0,1,0,2,1210,80,0,0,6,1210,80,0,0,0
9331,1,0,1,0,2,1880,120,0,6,0,1880,90,0,0,0
9374,1,0,1,0,2,1490,70,0,0,3,1480,60,0,0,0
9375,0,0,1,0,2,1630,90,0,0,3,1630,90,0,0,0
9378,1,0,1,0,3,1640,60,0,6,0,1640,60,0,0,0
9381,1,1,0,0,2,1680,310,0,3,0,1440,0,2,7,1
9387,1,1,0,0,2,1270,60,0,2,0,1220,60,1,2,1
9388,1,0,1,0,0,1450,50,0,0,1,1450,50,0,0,0
9389,1,0,1,0,2,1240,240,0,0,6,1220,60,1,11,1
9400,0,1,0,0,2,1370,80,0,0,2,1370,80,0,0,0
9414,1,0,1,0,3,1300,250,1,6,0,1300,50,0,0,0
9425,1,1,0,0,2,1970,150,0,0,0,1690,90,1,6,1
9428,0,1,0,0,2,1440,190,0,0,5,1220,190,1,6,1
9442,1,0,1,0,3,1430,150,0,0,0,1390,150,0,0,0
9454,1,0,1,0,2,1470,120,0,0,6,1440,60,0,0,0
9462,0,1,0,0,2,1580,120,0,0,6,1520,0,1,8,1
9464,1,1,0,0,2,1620,90,0,0,0,1580,90,0,0,0
9466,1,0,1,0,2,1990,320,0,6,0,1220,60,0,0,0
9467,1,0,1,0,2,1850,120,0,0,3,1830,90,1,2,1
9469,1,0,1,1,2,1380,90,0,0,2,1380,90,0,0,0
9484,1,0,1,0,3,1090,540,1,1,0,1090,150,0,0,0
9490,1,1,0,1,2,1470,950,1,1,2,1470,70,0,0,0
9492,0,1,0,0,1,1560,60,0,0,6,1560,0,1,15,1
9512,1,0,1,0,3,1740,150,0,6,0,1140,80,0,0,0
9515,1,0,1,1,2,1500,80,0,2,0,1500,80,0,0,0
9525,1,0,1,0,3,1160,570,1,5,0,1160,0,0,0,0
9528,1,0,1,0,2,1540,60,0,0,3,1540,60,0,0,0
9537,0,1,0,1,2,1200,210,0,0,5,880,210,1,10,1
9539,1,0,1,0,2,1540,150,0,0,2,1540,60,0,0,0
9540,1,1,0,0,1,1160,640,0,0,0,1160,60,0,0,0
9546,1,1,0,0,3,1530,150,0,0,6,1370,150,0,0,0
9577,1,1,0,0,3,1250,60,0,0,5,1250,60,0,0,0
9580,1,0,1,0,3,1530,150,0,0,0,1420,60,0,0,0
9588,1,1,0,0,0,1810,510,1,1,0,1810,460,0,0,0
9591,1,1,0,0,1,1460,60,0,2,3,1410,60,0,0,0
9606,1,0,1,0,3,1060,340,0,0,0,740,340,0,0,0
9618,1,0,1,0,0,1410,50,0,2,2,1380,50,0,0,0
9632,0,1,0,0,1,1620,950,1,0,3,1620,0,1,9,1
9633,1,0,1,0,2,1460,70,0,0,4,1420,70,0,0,0
9643,1,0,1,0,3,1560,70,0,0,4,1550,60,0,0,0
9648,1,0,1,0,2,1360,370,0,6,0,1360,210,0,0,0
9649,1,0,1,0,2,1580,120,0,0,0,1390,50,0,0,0
9657,1,1,0,0,3,1230,80,0,0,0,1190,60,0,0,0
9666,1,0,1,1,3,1810,90,0,0,6,1710,80,0,0,0
9675,1,0,1,0,2,2990,60,0,0,3,1450,60,0,0,0
9676,1,0,1,0,2,1600,90,0,0,5,1450,60,1,12,1
9686,1,0,1,1,2,1830,150,0,0,6,1770,60,0,0,0
9705,1,0,1,0,3,1450,130,0,0,6,1240,130,2,4,1
9706,0,1,0,0,1,1460,120,0,0,0,1300,120,1,10,1
9711,1,1,0,0,2,1480,100,0,0,3,1480,60,0,0,0
9712,1,0,1,1,2,1020,310,0,2,0,780,310,0,0,0
9718,0,1,0,0,2,1550,120,0,0,6,1370,120,2,4,1
9733,1,1,0,0,2,1400,80,0,0,0,1370,50,0,0,0
9737,1,1,0,0,1,1340,60,0,3,2,1310,60,0,0,0
9740,1,0,1,0,2,1560,80,0,0,3,1530,80,0,0,0
9741,1,1,0,0,2,1500,90,0,0,2,1500,60,0,0,0
9746,1,0,1,0,2,1470,90,0,0,0,1180,90,0,0,0
9748,1,1,0,0,1,1620,120,0,0,0,1520,120,1,2,1
9755,1,1,0,0,3,1750,140,0,0,0,1560,80,2,8,1
9757,1,0,1,0,1,2010,480,0,0,0,1700,480,0,0,0
9768,0,0,1,0,1,1500,110,0,0,6,1460,0,2,5,1
9807,1,0,1,0,3,1390,0,0,5,0,1390,0,0,0,0
9810,1,0,1,0,2,1840,150,0,0,0,1600,80,1,2,1
9813,1,1,0,0,1,1150,50,0,0,0,1120,50,0,0,0
9814,1,0,1,0,3,1790,90,0,0,0,1790,90,1,5,1
9815,1,1,0,0,3,1500,180,0,0,6,1450,0,1,7,1
9818,1,1,0,0,2,1460,310,0,3,2,1120,310,0,0,0
9853,1,1,0,0,2,1560,120,0,0,6,1460,100,0,0,0
9857,0,1,0,0,1,1730,70,0,0,1,1730,0,1,11,1
9862,1,0,1,0,1,1200,160,0,0,0,1190,160,1,2,1
9865,0,1,0,0,1,1340,160,0,0,0,1130,60,1,2,1
9872,1,0,1,1,2,1500,50,0,0,2,1500,50,0,0,0
9876,1,1,0,0,2,1760,90,0,0,0,1720,80,1,5,1
9879,1,0,1,0,3,1270,60,0,0,0,1270,60,0,0,0
9881,1,0,1,0,2,1810,310,0,6,0,1810,90,0,0,0
9883,1,1,0,0,2,1450,80,0,6,0,1240,80,0,0,0
9891,1,1,0,0,2,1550,110,0,0,3,1550,50,0,0,0
9893,1,1,0,0,3,1930,70,0,0,0,720,70,0,0,0
9909,0,0,1,0,1,1370,110,0,0,6,1290,0,1,10,1
9910,1,0,1,0,2,1870,80,0,0,4,1740,70,0,0,0
9912,1,1,0,0,1,1410,120,0,3,0,1060,120,0,0,0
9918,0,1,0,0,2,1510,80,0,0,0,1330,80,1,2,1
9922,1,1,0,0,3,1850,80,0,0,4,1810,80,1,6,1
9923,1,0,1,1,2,1820,60,0,0,2,1820,60,0,0,0
9934,0,1,0,0,2,1320,120,0,0,2,1300,120,0,0,0
9965,1,0,1,0,3,1650,150,0,0,0,1380,150,0,0,0
9971,1,0,1,0,1,1530,150,0,0,2,1530,90,0,0,0
9973,1,0,0,0,1,1820,60,0,3,0,1820,60,0,0,0
9974,1,0,1,0,3,1230,150,0,0,1,1210,150,0,0,0
9990,1,1,0,0,2,1540,80,0,6,0,1450,60,0,0,0
10003,1,0,1,0,3,1520,120,0,0,3,1520,70,0,0,0
10007,1,1,0,0,2,1240,90,0,0,0,1150,60,2,8,1
10012,1,0,1,0,3,1160,310,0,0,2,820,310,0,0,0
10019,0,0,1,0,3,1510,140,0,0,6,1370,50,1,2,1
10025,0,0,1,1,2,1480,70,0,0,3,1480,70,0,0,0
10026,1,1,0,0,2,950,260,0,0,0,750,260,1,2,1
10028,1,0,1,0,2,1820,60,0,6,0,1820,60,0,0,0
10045,1,1,0,0,2,1340,60,0,0,2,1310,60,0,0,0
10052,1,0,1,0,3,1930,90,0,3,3,1850,80,0,0,0
10056,1,1,0,0,2,1140,60,0,0,2,1110,60,0,0,0
10059,1,0,1,0,2,1880,90,0,4,0,1840,90,0,0,0
10061,1,1,0,0,1,1170,90,0,0,0,1170,70,1,2,1
10068,1,0,1,0,2,1550,60,0,6,0,1550,60,0,0,0
10070,1,1,0,0,3,1840,230,1,6,0,1840,230,0,0,0
10080,1,1,0,0,2,1750,90,0,0,2,1690,90,0,0,0
10081,1,1,0,0,3,1780,90,0,6,0,1780,90,0,0,0
10123,1,0,1,0,2,1520,70,0,0,3,1480,70,0,0,0
10133,1,1,0,0,2,1250,70,0,0,4,1250,0,1,3,1
10136,1,0,1,0,2,1480,50,0,0,2,1480,40,0,0,0
10139,0,0,1,0,2,1110,620,1,1,0,1110,60,0,0,0
10142,1,0,1,0,3,1690,150,0,6,0,1550,0,1,12,1
10143,1,1,0,0,2,1750,370,0,0,1,1750,180,0,0,0
10148,1,1,0,0,2,1520,120,0,0,6,1450,80,1,4,1
10150,1,0,1,0,3,1590,0,0,5,0,1590,0,0,0,0
10151,0,0,1,0,2,1900,140,0,0,6,1850,0,1,14,1
10156,0,0,1,0,3,1520,60,0,0,0,1520,60,0,0,0
10168,1,1,0,0,3,1580,450,0,1,0,1580,310,0,0,0
10177,1,1,0,0,2,1210,50,0,0,0,1100,50,0,0,0
10186,0,0,1,1,3,1350,110,0,0,2,1270,110,1,6,1
10198,0,0,1,1,2,1170,90,0,0,2,1170,90,0,0,0
10212,1,1,0,0,1,1240,370,0,0,1,960,170,1,6,1
10216,0,1,0,0,1,1800,290,1,3,0,1800,70,1,2,1
10219,1,0,1,0,1,1400,780,1,1,2,1400,60,0,0,0
10221,1,0,1,0,2,1430,90,0,0,6,1240,90,0,0,0
10226,1,1,0,0,1,1860,110,0,0,0,1780,110,0,0,0
10228,1,1,0,0,1,1400,60,0,0,3,1370,60,0,0,0
10233,1,1,0,0,2,1590,150,0,6,0,1590,90,0,0,0
10235,1,1,0,0,1,1260,70,0,2,0,1150,50,0,0,0
10238,1,1,0,0,3,1540,80,0,0,3,1540,80,0,0,0
10239,1,0,1,1,2,1850,130,0,0,6,1760,130,1,2,1
10241,1,1,0,0,3,1330,150,0,0,0,1190,150,2,4,1
10262,1,1,0,0,2,1180,90,0,0,0,1180,90,0,0,0
10268,1,1,0,0,3,1830,90,0,0,0,1610,90,0,0,0
10270,1,0,1,0,2,1510,60,0,0,3,1510,0,1,4,1
10271,1,1,0,0,1,1810,90,0,0,3,1810,70,0,0,0
10276,1,1,0,0,2,1840,110,0,6,0,1840,50,0,0,0
10281,1,0,1,0,2,1800,140,0,0,6,1790,60,2,7,1
10286,1,1,0,0,2,1490,60,0,0,3,1490,60,0,0,0
10290,1,1,0,0,2,1530,80,0,0,3,1530,70,0,0,0
10292,1,0,1,0,3,1480,120,0,0,0,1280,60,1,2,1
10296,1,0,1,1,2,1490,60,0,0,6,1480,50,0,0,0
10307,1,0,1,0,0,1810,150,0,5,0,1810,150,0,0,0
10320,1,0,1,0,1,1300,60,0,0,1,1300,50,0,0,0
10328,1,0,1,0,3,1310,240,0,0,0,940,60,1,6,1
10333,1,0,1,0,2,1510,920,0,0,6,1410,70,0,0,0
10335,1,1,0,0,2,1500,60,0,4,1,1500,60,0,0,0
10361,1,0,1,0,3,910,270,0,0,5,680,270,0,0,0
10363,1,0,1,0,2,1570,150,0,0,0,1370,90,1,6,1
10371,1,0,1,0,2,1870,90,0,0,0,1870,90,0,0,0
10381,1,0,1,0,2,1510,90,0,0,2,1480,90,0,0,0
10384,1,1,0,0,3,1300,60,0,0,0,1150,60,0,0,0
10393,1,0,1,1,3,1810,60,0,0,3,1810,60,0,0,0
10398,1,0,1,1,2,1450,30,1,4,2,1450,30,0,0,0
10403,1,1,0,0,2,1370,80,0,0,0,1150,50,0,0,0
10404,1,0,1,0,2,1660,150,0,0,0,1400,70,1,6,1
10405,0,0,1,0,3,1380,90,0,6,0,1380,90,1,2,1
10409,1,0,1,0,2,1260,140,0,0,0,1050,50,1,6,1
10411,1,1,0,0,1,1860,80,0,0,4,1820,70,0,0,0
10433,1,1,0,0,2,1380,90,0,0,3,1290,90,0,0,0
10437,1,0,1,0,1,2850,200,0,0,3,1610,90,0,0,0
10438,1,0,1,0,3,1570,0,0,6,0,1570,0,0,0,0
10448,1,1,0,0,2,1430,80,0,0,0,1390,80,0,0,0
10452,1,1,0,0,2,1780,90,0,0,3,1740,90,0,0,0
10453,1,0,1,0,2,1270,50,0,4,1,1270,50,0,0,0
10459,0,1,0,0,2,1480,120,0,0,6,1360,60,1,12,1
10460,1,0,1,0,3,1830,290,0,0,0,1240,0,1,6,1
10469,1,0,1,0,1,1860,150,1,5,0,1860,50,0,0,0
10471,1,1,0,0,3,1410,250,0,6,0,1390,50,0,0,0
10477,1,0,1,0,2,1290,60,0,0,0,1210,0,1,3,1
10490,1,0,1,0,0,1550,60,0,1,3,1550,60,1,2,1
10498,1,0,1,0,2,1640,90,0,0,5,1640,90,0,0,0
10501,1,1,0,0,2,1580,240,0,0,4,1580,60,0,0,0
10521,0,1,0,0,2,1740,80,0,0,0,1710,30,1,16,1
10522,1,0,1,1,2,1450,60,0,0,1,1450,60,0,0,0
10524,0,0,1,0,2,1350,310,0,0,0,1020,90,1,2,1
10528,1,1,0,0,2,1510,120,0,0,3,1510,0,1,3,1
10529,1,0,1,0,1,1660,120,0,1,1,1660,120,0,0,0
10534,1,1,0,0,3,1680,490,1,6,0,1680,120,0,0,0
10541,0,1,0,0,2,1490,950,1,0,1,1490,60,0,0,0
10565,1,0,1,1,2,1800,120,0,0,6,1740,90,0,0,0
10569,1,0,1,0,2,2760,520,0,0,6,1430,90,1,6,1
10583,1,0,1,0,2,2090,310,0,0,1,870,0,1,3,1
10584,1,0,1,0,1,1500,60,0,3,3,1470,60,0,0,0
10596,0,1,0,0,2,1490,120,0,0,2,1490,60,0,0,0
10602,1,1,0,0,1,1360,340,0,0,1,1360,80,0,0,0
10633,1,0,1,0,2,1410,890,1,0,2,1410,50,0,0,0
10634,1,0,1,0,3,1520,150,0,0,6,1340,150,1,2,1
10645,0,1,0,0,1,1540,50,0,0,2,1530,50,0,0,0
10652,1,1,0,0,2,1320,40,0,0,1,1320,40,0,0,0
10660,1,0,1,0,3,1440,150,0,5,0,990,150,0,0,0
10662,0,0,1,0,3,1630,120,0,0,0,1400,0,2,6,1
10663,0,1,0,0,3,1370,120,0,0,5,1140,110,2,8,1
10677,1,0,1,1,2,1860,140,0,0,6,1810,70,2,5,1
10702,1,0,1,0,2,1230,60,0,3,1,1230,60,0,0,0
10753,0,1,0,0,2,1310,420,2,3,0,1310,70,0,0,0
10758,1,1,0,0,2,1480,60,0,0,0,1340,60,1,12,1
10762,0,1,0,0,2,1500,70,0,0,3,1460,70,0,0,0
10764,1,0,1,1,3,1690,160,0,0,3,1590,160,1,2,1
10769,1,1,0,0,2,1510,60,0,0,3,1510,60,0,0,0
10771,1,1,0,0,1,1230,50,0,0,0,1230,0,1,4,1
10778,1,1,0,0,2,1560,90,0,0,0,1460,90,0,0,0
10781,1,0,1,0,1,940,310,0,0,0,890,310,0,0,0
10784,1,1,0,0,2,1820,110,0,0,0,1640,110,1,12,1
10788,1,0,1,0,2,1240,60,0,0,6,1180,50,0,0,0
10789,1,0,1,1,2,1860,190,0,0,3,1860,90,1,2,1
10791,1,0,1,0,2,1550,40,0,1,2,1550,40,0,0,0
10798,1,0,1,0,2,1830,50,0,0,2,1830,50,0,0,0
10799,1,1,0,0,1,1500,100,0,3,3,1390,80,0,0,0
10802,0,0,1,0,3,1410,60,0,6,0,1410,50,0,0,0
10837,1,1,0,0,2,1840,70,0,0,3,1770,70,0,0,0
10841,0,1,0,0,2,1210,90,0,0,6,1170,0,1,3,1
10842,0,1,0,0,1,1560,120,0,0,6,1480,70,2,4,1
10843,1,1,0,0,2,1470,50,0,0,1,1470,50,0,0,0
10848,1,0,1,0,2,1470,290,1,5,0,1470,10,0,0,0
10852,0,0,1,1,2,1550,70,0,1,0,1550,70,0,0,0
10864,1,0,1,1,0,1870,90,0,0,3,1870,90,0,0,0
10868,1,1,0,0,2,1810,110,0,0,3,1810,110,0,0,0
10869,0,0,1,0,2,1510,60,0,3,3,1480,60,0,0,0
10870,0,1,0,0,2,1930,90,0,0,0,1770,90,1,12,1
10873,0,1,0,0,2,1850,120,0,0,3,1820,80,1,2,1
10877,1,0,1,0,1,1400,130,0,0,0,1250,130,1,2,1
10878,1,0,1,0,2,1740,90,0,0,6,790,90,1,8,1
10890,0,1,0,0,3,1350,110,0,0,0,1310,0,1,3,1
10896,1,0,0,0,2,1590,630,3,3,1,1590,40,0,0,0
10926,1,0,1,0,1,1550,150,0,0,6,1500,120,0,0,0
10932,1,0,1,0,1,1540,70,0,0,3,1510,70,1,5,1
10954,1,0,1,0,3,1370,310,0,6,0,1090,60,0,0,0
10964,1,0,1,0,1,1260,430,1,6,0,1260,210,0,0,0
10965,1,0,1,0,2,1810,90,0,0,0,1810,90,0,0,0
10970,0,1,0,0,2,1850,150,0,0,6,1670,150,0,0,0
10971,1,1,0,0,3,1250,650,2,6,0,1090,180,0,0,0
10972,1,0,1,1,1,1530,150,0,0,2,1530,50,0,0,0
10973,1,0,1,0,2,1840,160,0,0,0,1840,70,1,2,1
10979,0,1,0,0,2,1530,150,0,0,3,1510,0,1,7,1
10983,1,1,0,0,3,1570,70,0,4,2,1540,70,0,0,0
11015,1,1,0,0,2,1330,180,0,0,0,1310,60,0,0,0
11024,1,1,0,1,2,1930,90,0,0,3,1930,0,1,4,1
11025,1,1,0,0,2,1660,80,0,0,0,1560,80,0,0,0
11026,0,0,1,0,3,2030,240,0,1,2,1230,50,0,0,0
11028,0,0,1,1,2,1390,80,0,3,0,1250,60,0,0,0
11048,1,0,1,0,3,1560,100,0,3,1,1560,100,0,0,0
11055,0,0,1,0,2,1520,70,0,0,4,1500,70,0,0,0
11061,0,1,0,0,2,1400,310,0,0,0,950,50,0,0,0
11066,1,1,0,0,2,1490,150,0,4,2,1420,150,0,0,0
11081,1,0,1,1,2,1280,60,0,4,1,1280,50,0,0,0
11091,1,0,1,0,2,1640,150,0,0,0,1640,90,0,0,0
11092,1,1,0,0,1,1740,310,0,0,0,1300,60,0,0,0
11097,1,0,1,0,2,1280,50,0,0,0,1140,50,0,0,0
11098,1,0,1,0,3,1430,80,0,0,0,1430,80,2,6,1
11116,1,1,0,0,2,1880,170,0,0,0,1780,170,1,4,1
11117,1,0,1,0,3,1580,30,0,6,0,1580,30,0,0,0
11130,1,1,0,0,2,1540,120,0,0,6,1340,0,2,7,1
11139,1,1,0,0,3,1360,90,0,0,0,1160,60,1,2,1
11157,1,0,1,0,2,1160,60,0,0,6,1140,60,0,0,0
11160,1,0,1,1,2,1380,70,0,0,2,1380,70,0,0,0
11172,1,0,1,0,1,1790,60,0,0,2,1790,60,0,0,0
11174,1,1,0,0,3,1570,0,0,5,1,1570,0,0,0,0
11177,1,0,1,0,2,1540,70,0,1,3,1490,70,0,0,0
11179,0,1,0,0,3,1690,120,0,0,0,1690,80,0,0,0
11182,1,0,1,0,2,1560,60,0,0,2,1560,0,2,5,1
11186,0,0,1,0,2,1240,140,0,3,0,1240,50,1,2,1
11204,1,1,0,0,2,1180,60,0,0,0,1140,60,1,9,1
11220,1,1,0,0,1,1570,320,1,3,2,1540,70,0,0,0
11222,1,0,1,0,1,1890,150,0,0,2,1890,0,1,3,1
11224,0,0,1,0,1,1540,120,0,0,3,1540,60,0,0,0
11232,1,0,1,0,3,1400,400,0,6,0,1190,240,0,0,0
11241,1,1,0,0,2,1250,60,0,0,1,1250,60,0,0,0
11248,0,1,0,0,2,1420,40,0,0,0,1420,40,0,0,0
11256,1,1,0,1,2,1400,120,0,0,0,1300,80,1,2,1
11261,1,0,1,0,2,1750,60,0,0,0,1560,60,1,2,1
11273,1,0,1,0,2,1370,60,0,0,2,1370,60,0,0,0
11275,1,0,1,0,3,1520,110,0,0,2,1250,60,1,4,1
11288,1,0,1,1,2,1570,480,1,0,3,1440,310,0,0,0
11290,1,0,1,0,3,1300,50,0,0,1,1300,50,0,0,0
11300,1,1,0,0,1,1550,60,0,0,3,1550,60,0,0,0
11305,0,1,0,0,2,1590,150,0,0,3,1570,150,0,0,0
11314,0,0,1,0,1,1540,50,0,0,2,1530,50,1,2,1
11327,1,1,0,0,2,1500,90,0,0,0,1310,60,0,0,0
11337,1,0,1,0,3,1590,430,1,4,0,1590,50,0,0,0
11343,0,0,1,0,2,1280,90,0,0,1,1280,50,2,4,1
11349,1,0,1,0,3,1470,310,0,6,0,1470,60,0,0,0
11370,1,0,1,0,2,1620,340,1,3,2,1570,80,0,0,0
11371,1,1,0,0,1,1380,310,0,4,0,1350,250,0,0,0
11373,1,0,1,0,2,1510,160,0,2,4,1460,90,0,0,0
11382,1,0,1,0,2,1850,90,0,0,4,1810,90,0,0,0
11396,1,0,1,0,2,1510,90,0,3,3,1510,0,1,3,1
11399,1,1,0,0,2,1510,120,0,0,0,1510,90,0,0,0
11401,1,1,0,0,2,1520,520,2,6,0,1520,50,0,0,0
11404,1,0,1,1,3,1210,200,0,0,6,1130,50,1,2,1
11413,1,0,1,0,3,1670,90,0,6,0,1600,90,0,0,0
11422,1,0,1,0,2,1270,490,1,3,0,1270,10,0,0,0
11424,0,1,0,0,1,1230,120,0,0,6,1050,120,1,8,1
11437,1,1,0,1,2,1130,50,0,0,0,1130,50,0,0,0
11445,1,0,1,0,2,1520,1050,1,6,0,1520,40,0,0,0
11452,0,0,1,0,2,1540,80,0,0,3,1540,0,1,3,1
11455,1,1,0,0,1,1800,60,0,0,2,1800,60,0,0,0
11474,1,1,0,0,2,1320,90,0,0,2,1320,60,0,0,0
11479,1,0,1,0,3,1130,340,1,6,0,930,210,0,0,0
11488,1,0,1,0,3,1440,90,0,0,0,1200,60,0,0,0
11493,1,1,0,1,2,1410,120,0,0,5,1220,50,1,2,1
11501,1,1,0,1,2,1290,70,0,0,2,1290,60,1,2,1
11511,1,1,0,0,2,1310,110,0,0,0,1150,110,1,2,1
11513,1,0,1,0,2,1520,90,0,0,0,1420,80,0,0,0
11540,1,1,0,0,3,1490,0,0,5,0,1490,0,0,0,0
11541,1,0,1,0,3,1400,210,0,5,0,1400,120,0,0,0
11549,0,0,1,0,3,1690,80,0,0,0,1500,60,0,0,0
11555,1,1,0,0,2,1730,70,0,0,0,1670,60,0,0,0
11556,1,1,0,0,3,1880,100,1,1,2,1880,90,0,0,0
11563,1,1,0,0,3,1430,90,0,0,0,1300,60,0,0,0
11581,0,1,0,0,1,1250,70,1,5,0,1250,40,1,2,1
11594,1,1,0,0,2,1260,70,0,4,0,1230,70,0,0,0
11595,1,0,1,0,2,1480,90,0,1,5,1240,60,0,0,0
11604,1,0,1,0,2,1450,550,0,4,0,1450,60,0,0,0
11619,1,1,0,0,2,1430,180,1,4,1,1430,40,0,0,0
11636,0,0,1,0,2,1480,60,0,0,3,1480,60,0,0,0
11640,1,0,1,0,2,1840,120,0,0,0,1700,90,0,0,0
11644,1,1,0,0,2,1400,50,0,0,0,1400,50,0,0,0
11654,1,0,1,0,3,1680,90,0,0,0,1620,90,0,0,0
11658,0,0,1,0,2,1860,110,0,0,3,1860,0,1,5,1
11659,1,1,0,0,1,1890,70,0,0,0,1830,70,0,0,0
11671,0,1,0,0,3,1710,270,0,0,0,1410,0,1,14,1
11677,1,1,0,0,2,1500,210,1,3,3,1500,70,0,0,0
11682,1,0,1,1,2,1280,150,0,0,0,1180,150,0,0,0
11688,1,0,1,0,2,1850,130,0,0,2,1850,110,1,2,1
11701,0,0,1,1,1,1630,160,0,0,0,1510,160,1,13,1
11716,0,0,1,0,2,1890,160,0,0,0,1650,160,1,12,1
11719,0,0,1,0,3,1460,110,0,0,0,1360,60,1,12,1
11737,1,1,0,0,1,1120,50,0,0,0,1120,50,0,0,0
11748,1,1,0,0,3,1560,120,0,0,0,1410,0,1,11,1
11749,0,1,0,0,2,1550,180,0,0,6,1410,180,1,8,1
11752,1,0,0,0,2,1710,80,0,6,0,1600,80,0,0,0
11758,1,0,1,0,2,1640,90,0,0,1,1640,60,0,0,0
11765,1,0,0,0,1,1040,660,3,4,0,1040,150,0,0,0
11773,1,1,0,0,2,1520,50,0,0,2,1490,50,0,0,0
11780,1,0,1,0,3,1500,90,0,0,0,1470,60,0,0,0
11790,1,1,0,0,1,1530,80,0,3,3,1480,80,0,0,0
11797,1,1,0,0,2,1950,150,0,0,0,1420,150,0,0,0
11798,1,0,1,0,3,1110,310,1,2,0,870,310,0,0,0
11808,1,1,0,0,1,1410,40,0,4,1,1410,40,1,2,1
11811,1,0,1,1,2,1530,470,0,2,2,1530,60,0,0,0
11813,0,0,1,0,2,1520,120,0,0,0,1400,60,1,10,1
11818,1,1,0,0,1,1570,0,0,5,1,1570,0,0,0,0
11827,0,0,1,0,2,1540,60,0,0,6,1450,0,1,12,1
11832,1,0,1,0,2,1830,90,0,0,0,1670,90,0,0,0
11851,1,1,0,0,1,1570,70,0,0,0,1410,60,0,0,0
11875,1,0,1,0,2,1280,60,0,6,0,1100,60,0,0,0
11886,1,1,0,0,1,1330,80,0,4,2,1320,80,0,0,0
11894,1,1,0,0,2,1790,140,0,0,6,1720,70,0,0,0
11903,1,0,1,0,3,1870,310,0,5,0,1870,90,0,0,0
11928,1,1,0,0,1,1360,0,0,5,1,1360,0,0,0,0
11933,1,1,0,0,3,1550,70,0,0,2,1510,70,1,2,1
11943,1,0,1,0,2,1790,80,0,0,6,1750,80,0,0,0
11944,1,0,1,0,2,1460,90,0,0,0,1460,60,0,0,0
11978,1,1,0,0,2,1720,120,0,0,0,1440,90,0,0,0
11979,1,0,1,0,3,1560,60,0,0,2,1560,60,0,0,0
12024,0,0,1,0,2,1510,110,0,0,0,1470,80,2,4,1
12028,1,0,1,0,3,1900,150,0,0,0,1870,80,1,5,1
12029,0,0,1,0,2,1360,110,0,0,6,1240,50,2,7,1
12030,0,0,1,0,2,1540,60,0,0,2,1540,60,0,0,0
12046,1,0,1,0,2,1500,70,0,0,2,1460,70,0,0,0
12047,1,0,1,0,1,1610,210,0,0,0,1450,210,1,2,1
12048,1,1,0,0,2,1560,60,0,0,6,1560,0,1,3,1
12049,1,0,1,0,3,1450,110,0,0,3,1380,50,0,0,0
12052,1,1,0,0,2,1360,80,0,0,0,1220,50,0,0,0
12053,0,1,0,0,1,1350,100,0,0,5,1290,70,1,2,1
12056,1,0,1,0,2,1860,90,0,0,6,1850,80,0,0,0
12058,1,0,1,0,3,1550,70,0,0,4,1440,60,0,0,0
12066,0,1,0,0,1,1810,130,0,0,3,1660,80,1,12,1
12069,1,1,0,0,2,1440,50,0,0,0,1440,40,0,0,0
12086,1,1,0,0,3,1520,90,0,0,2,1520,60,0,0,0
12096,1,0,0,0,1,1500,70,0,0,3,1440,70,1,2,1
12100,1,1,0,0,2,1390,100,0,0,0,1210,60,1,11,1
12106,1,1,0,0,2,1560,90,0,0,0,1470,60,0,0,0
12110,1,0,1,0,3,1080,560,1,6,0,1080,370,0,0,0
12117,1,1,0,0,2,1560,110,0,0,2,1480,110,1,2,1
12121,0,0,1,0,2,1280,30,0,0,6,1280,0,1,20,1
12128,0,0,0,0,2,1540,60,0,0,3,1520,60,0,0,0
12129,1,1,0,0,2,1590,80,0,0,3,1590,70,0,0,0
12136,1,0,1,0,2,1260,100,0,5,0,1260,100,0,0,0
12138,0,0,1,0,3,1410,150,0,0,5,1280,150,0,0,0
12151,0,1,0,0,2,900,350,0,2,4,880,350,0,0,0
12162,0,1,0,0,2,1840,130,0,0,0,1640,130,1,12,1
12163,1,0,1,0,3,1470,100,0,0,6,1350,0,1,11,1
12165,1,0,1,0,1,1540,80,0,0,0,1540,70,0,0,0
12166,1,0,1,0,3,1920,310,0,0,0,1630,110,0,0,0
12167,1,0,1,0,2,1420,310,0,6,0,1030,310,1,2,1
12172,1,0,1,1,2,1510,50,0,0,2,1510,50,0,0,0
12176,0,1,0,0,1,1540,110,0,0,6,1400,60,1,12,1
12180,1,0,1,0,2,1540,90,0,0,6,1370,60,0,0,0
12186,1,0,1,0,2,1520,140,0,0,2,1490,80,0,0,0
12192,1,1,0,0,2,1830,150,0,0,0,1700,0,2,5,1
12210,1,1,0,0,2,1420,50,0,0,0,1420,50,0,0,0
12217,1,0,1,0,2,1560,120,0,0,3,1500,120,1,2,1
12221,1,0,1,0,3,1350,170,1,5,0,1350,50,0,0,0
12233,1,1,0,0,2,1670,110,0,4,0,1670,110,1,2,1
