,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
8761,1,1,0,0,3,20,20,1,6,0,0,0,1,1,1
8794,0,0,1,0,3,60,60,1,6,0,20,60,0,0,0
8804,1,0,1,0,2,70,70,3,6,0,20,30,0,0,0
8810,0,1,0,0,3,260,260,1,6,0,0,0,1,1,1
8812,0,1,0,0,3,70,70,3,6,0,40,70,0,0,0
8817,0,0,1,1,3,240,310,1,6,0,30,10,0,0,0
8829,1,0,1,0,3,70,520,3,6,0,0,0,0,0,0
8834,1,1,0,0,3,320,200,3,6,0,0,80,1,1,1
8841,1,1,0,0,3,110,120,2,6,0,30,100,0,0,0
8847,1,0,1,0,3,110,50,1,6,0,110,0,0,0,0
8851,1,0,1,1,1,260,260,2,3,0,40,10,0,0,0
8857,0,0,1,0,3,140,140,2,6,0,0,70,2,7,1
8859,0,0,1,0,3,80,120,4,6,0,30,50,0,0,0
8869,0,1,0,0,3,40,40,0,6,0,40,40,0,0,0
8875,1,0,1,0,3,80,80,3,6,0,50,60,0,0,0
8891,0,0,1,0,3,80,0,0,6,0,80,0,0,0,0
8895,1,1,0,0,3,30,30,1,6,0,10,10,0,0,0
8908,1,1,0,0,2,40,40,3,6,0,0,20,1,1,1
8912,1,0,1,0,1,40,60,1,6,0,40,40,0,0,0
8931,1,0,1,0,2,50,50,2,6,0,0,50,0,0,0
8983,0,0,1,0,3,60,60,2,6,0,60,10,0,0,0
8995,1,1,0,0,2,10,30,1,6,0,10,10,0,0,0
8998,0,1,0,0,2,160,30,1,6,0,160,0,1,5,1
8999,1,1,0,0,2,50,50,1,6,0,0,0,2,3,1
9004,1,0,1,0,2,70,20,0,6,0,70,0,1,4,1
9007,1,1,0,0,3,180,180,4,6,0,0,0,0,0,0
9010,1,1,0,0,3,240,240,2,6,0,10,10,0,0,0
9018,1,0,1,0,3,180,180,3,6,0,30,180,0,0,0
9022,1,1,0,0,1,20,20,2,6,0,0,20,1,1,1
9035,1,0,1,0,2,130,630,2,6,0,90,0,1,2,1
9043,0,0,1,0,3,90,130,3,6,0,0,0,1,1,1
9047,1,0,1,0,3,60,110,2,6,0,0,110,2,9,1
9053,1,1,0,0,2,20,10,1,6,0,20,0,0,0,0
9056,1,0,1,0,3,60,50,1,6,0,60,30,0,0,0
9057,1,0,1,0,2,90,90,0,6,0,90,90,0,0,0
9067,1,0,1,0,3,100,100,2,6,0,0,20,1,1,1
9073,1,0,1,0,3,50,50,2,6,0,20,0,1,2,1
9076,0,1,0,0,3,100,100,1,6,0,0,100,1,1,1
9080,0,0,1,0,3,20,20,1,6,0,0,0,1,1,1
9085,1,1,0,0,2,130,20,1,6,0,130,10,0,0,0
9087,1,1,0,0,2,10,10,1,6,0,0,10,1,1,1
9118,0,1,0,0,3,20,20,1,6,0,10,20,1,2,1
9120,1,0,1,0,2,40,40,1,6,0,40,40,0,0,0
9122,1,1,0,0,1,40,40,1,6,0,20,0,1,2,1
9125,1,0,1,0,3,230,230,3,6,0,0,160,0,0,0
9133,1,0,1,0,2,60,100,1,6,0,20,10,1,3,1
9147,0,0,1,0,3,120,120,1,6,0,0,0,2,7,1
9151,0,0,1,0,3,80,80,2,6,0,30,0,3,7,1
9152,1,1,0,0,2,40,40,1,6,0,40,40,0,0,0
9167,0,0,0,0,1,90,50,2,6,0,10,40,1,2,1
9179,1,1,0,0,1,30,30,2,6,0,20,0,0,0,0
9186,1,1,0,0,2,30,20,1,6,0,30,10,0,0,0
9188,1,0,1,0,3,50,50,3,6,0,10,30,1,2,1
9194,0,1,0,0,3,80,0,0,6,0,80,0,1,24,1
9205,1,0,1,0,3,60,60,3,6,0,20,20,0,0,0
9218,0,1,0,0,2,10,10,0,6,0,10,10,0,0,0
9223,1,1,0,0,3,80,80,4,6,0,30,60,0,0,0
9226,1,1,0,0,2,30,30,2,6,0,10,10,1,2,1
9236,1,0,1,0,1,130,0,0,6,0,130,0,0,0,0
9240,1,0,1,0,3,110,110,4,6,0,0,0,0,0,0
9244,1,1,0,0,2,80,80,2,6,0,0,10,1,1,1
9246,0,1,0,0,2,30,30,0,6,0,30,30,1,2,1
9248,1,0,1,0,2,160,160,3,6,0,40,110,0,0,0
9277,1,0,1,0,3,80,80,3,6,0,20,40,0,0,0
9293,1,0,1,0,2,130,320,1,6,0,130,30,0,0,0
9299,1,1,0,0,3,70,70,2,6,0,20,10,0,0,0
9302,1,0,1,0,3,90,60,2,6,0,90,50,0,0,0
9306,1,0,1,0,2,40,40,2,6,0,0,0,1,1,1
9344,1,1,0,0,3,90,90,2,6,0,30,30,0,0,0
9347,1,0,1,1,3,50,110,4,6,0,10,10,0,0,0
9351,1,0,1,0,3,40,100,2,6,0,10,40,0,0,0
9356,0,0,1,0,3,60,60,3,6,0,0,0,0,0,0
9376,0,1,0,0,3,190,190,2,6,0,60,0,0,0,0
9391,0,0,1,0,2,30,30,2,6,0,30,0,1,2,1
9402,1,0,1,1,3,30,30,4,6,0,10,20,0,0,0
9405,1,1,0,0,2,20,50,2,6,0,10,0,0,0,0
9406,0,0,1,0,2,110,60,1,3,0,90,60,0,0,0
9420,1,0,1,0,3,220,220,2,6,0,60,30,0,0,0
9432,1,1,0,0,3,80,80,3,6,0,0,20,0,0,0
9433,0,0,1,0,2,180,180,3,6,0,20,80,0,0,0
9447,1,0,1,0,3,10,10,1,6,0,0,0,0,0,0
9449,0,0,1,0,2,80,70,1,6,0,80,70,0,0,0
9452,1,1,0,0,3,210,210,4,6,0,20,130,0,0,0
9453,1,1,0,0,2,310,290,1,6,0,120,30,0,0,0
9468,0,1,0,0,3,40,40,3,6,0,30,40,0,0,0
9476,1,0,1,0,3,40,40,2,6,0,0,40,1,1,1
9477,0,0,1,1,3,270,270,1,5,0,100,70,0,0,0
9504,1,0,1,0,3,200,280,2,6,0,0,0,1,1,1
9507,1,0,1,0,3,30,50,2,6,0,10,0,2,6,1
9508,1,1,0,0,2,50,50,1,6,0,0,0,0,0,0
9520,1,1,0,0,1,100,200,3,6,0,0,0,0,0,0
9531,0,1,0,0,2,10,10,0,6,0,10,10,0,0,0
9532,0,1,0,0,2,100,70,3,6,0,10,50,0,0,0
9533,0,0,1,0,2,80,80,2,6,0,40,80,1,2,1
9541,1,0,1,0,2,20,30,3,6,0,10,30,0,0,0
9544,1,0,1,0,3,100,110,1,6,0,20,10,0,0,0
9548,1,1,0,0,3,210,210,3,6,0,0,0,1,1,1
9557,1,0,1,0,2,50,0,0,6,0,50,0,0,0,0
9563,1,1,0,0,2,80,80,2,6,0,50,50,0,0,0
9567,1,0,1,0,3,30,30,1,6,0,0,0,0,0,0
9585,1,1,0,1,2,80,50,2,6,0,40,50,0,0,0
9589,0,0,1,0,3,20,20,1,6,0,0,0,1,1,1
9593,0,0,1,0,3,10,0,0,6,0,10,0,1,12,1
9595,1,1,0,0,2,130,130,2,6,0,80,30,1,4,1
9615,1,0,1,0,2,50,50,2,6,0,10,10,0,0,0
9616,1,1,0,0,1,30,60,1,6,0,10,10,1,2,1
9617,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
9622,1,1,0,0,2,50,20,2,6,0,50,0,0,0,0
9624,1,1,0,0,2,30,30,4,6,0,0,30,1,1,1
9628,0,0,1,0,3,20,410,2,6,0,0,0,2,3,1
9634,1,0,1,0,3,150,0,0,6,0,150,0,0,0,0
9644,1,1,0,0,2,40,40,0,6,0,40,40,0,0,0
9645,1,0,1,0,3,260,260,2,6,0,20,170,0,0,0
9652,1,1,0,0,2,10,10,0,6,0,10,10,0,0,0
9658,1,0,1,0,3,10,10,1,6,0,0,0,1,1,1
9669,1,1,0,0,2,130,130,2,6,0,0,130,0,0,0
9670,1,0,1,0,3,60,170,4,6,0,0,0,1,1,1
9674,0,1,0,0,3,50,30,2,6,0,30,30,0,0,0
9691,1,0,1,0,3,0,0,0,6,0,0,0,1,11,1
9692,0,0,1,0,3,80,80,2,6,0,50,0,0,0,0
9701,1,0,1,1,2,20,20,1,6,0,10,10,0,0,0
9703,1,0,1,0,3,140,140,4,3,0,50,50,0,0,0
9704,1,1,0,0,2,30,30,2,6,0,20,10,0,0,0
9708,1,0,1,0,1,50,50,1,6,0,20,0,0,0,0
9710,1,1,0,0,3,120,120,3,6,0,50,70,0,0,0
9713,1,1,0,0,2,30,40,2,6,0,0,40,2,3,1
9717,1,1,0,0,2,100,50,2,6,0,100,0,0,0,0
9725,1,1,0,0,3,170,170,4,6,0,40,0,0,0,0
9726,0,0,1,0,2,10,10,0,6,0,10,10,0,0,0
9728,1,0,1,0,1,160,160,1,6,0,40,160,0,0,0
9734,1,1,0,0,2,100,100,1,6,0,60,100,0,0,0
9754,1,1,0,0,2,10,10,1,6,0,0,0,0,0,0
9766,1,1,0,0,3,180,210,4,6,0,0,20,1,1,1
9772,1,0,1,0,2,20,40,1,6,0,0,40,2,5,1
9780,1,1,0,0,3,210,210,2,6,0,50,40,0,0,0
9782,1,1,0,0,2,20,30,4,6,0,20,0,0,0,0
9783,1,0,1,0,2,30,80,1,6,0,30,30,0,0,0
9786,1,1,0,0,3,210,210,2,6,0,80,100,0,0,0
9823,0,1,0,0,1,10,10,0,6,0,10,10,0,0,0
9824,1,1,0,0,2,60,60,1,6,0,0,60,0,0,0
9827,1,0,1,0,1,110,110,2,6,0,30,60,0,0,0
9828,0,0,1,1,2,20,20,2,6,0,0,20,1,1,1
9829,1,0,1,0,3,50,50,2,6,0,20,0,0,0,0
9840,0,0,1,1,2,70,70,2,6,0,30,70,1,4,1
9854,1,0,1,0,2,70,40,1,6,0,70,40,0,0,0
9859,1,1,0,0,3,50,0,0,6,0,50,0,0,0,0
9866,1,1,0,0,1,20,30,1,6,0,20,0,1,4,1
9867,1,1,0,0,3,110,110,2,6,0,30,110,0,0,0
9868,1,1,0,0,2,100,30,1,6,0,100,0,1,5,1
9875,1,1,0,0,2,170,170,3,6,0,10,50,0,0,0
9878,1,0,1,0,3,110,320,3,6,0,30,30,0,0,0
9884,1,0,1,0,3,50,50,2,6,0,10,50,0,0,0
9902,0,0,1,0,2,20,20,1,6,0,20,0,1,17,1
9907,1,1,0,0,2,210,210,3,6,0,40,0,0,0,0
9908,1,1,0,0,2,110,110,2,6,0,0,0,1,1,1
9921,1,1,0,0,3,10,10,1,6,0,0,0,0,0,0
9924,1,1,0,0,2,90,170,5,6,0,30,40,0,0,0
9926,1,0,1,0,3,90,90,1,6,0,0,0,0,0,0
9927,0,0,1,0,3,90,50,2,6,0,90,0,2,4,1
9939,1,1,0,0,2,20,30,3,6,0,10,30,0,0,0
9950,1,0,1,0,3,130,20,0,6,0,130,0,2,6,1
9955,1,1,0,0,2,230,230,3,6,0,60,0,1,2,1
9968,1,0,1,0,3,220,210,1,6,0,0,0,1,1,1
9972,0,0,1,0,3,60,80,1,6,0,60,0,0,0,0
9978,1,0,1,0,1,10,10,0,6,0,10,10,0,0,0
9982,1,1,0,0,2,100,180,2,6,0,100,100,0,0,0
9984,1,0,1,0,1,80,110,2,6,0,0,0,1,1,1
9995,1,0,1,0,3,10,40,2,6,0,0,10,1,1,1
10000,1,1,0,0,3,80,0,0,6,0,80,0,0,0,0
10001,1,0,1,0,2,30,30,2,6,0,20,0,0,0,0
10004,1,0,1,0,1,140,190,3,6,0,20,60,1,1,1
10008,0,1,0,0,3,110,110,4,6,0,10,110,1,1,1
10010,1,0,1,0,2,70,10,1,6,0,70,10,1,1,1
10013,1,0,1,0,1,40,40,1,6,0,10,10,0,0,0
10020,1,1,0,0,3,100,80,2,6,0,100,0,0,0,0
10031,1,1,0,0,3,30,40,2,6,0,10,0,0,0,0
10032,0,0,1,0,2,70,830,3,6,0,60,60,0,0,0
10049,1,0,1,0,2,20,90,2,6,0,0,90,1,1,1
10054,1,0,1,0,3,20,240,2,6,0,0,20,1,1,1
10067,1,1,0,0,2,60,60,2,6,0,30,0,0,0,0
10072,1,0,1,0,3,40,40,2,6,0,30,0,0,0,0
10075,0,1,0,0,3,40,50,3,6,0,0,0,1,1,1
10101,1,0,1,0,1,120,120,1,6,0,0,0,0,0,0
10103,1,1,0,0,3,20,20,2,6,0,20,10,0,0,0
10113,1,0,1,0,3,110,150,2,6,0,50,0,0,0,0
10117,1,0,1,0,3,110,110,2,6,0,0,90,1,1,1
10129,1,1,0,0,3,100,100,2,6,0,0,0,2,3,1
10135,0,0,1,1,3,20,20,2,6,0,20,0,1,2,1
10140,0,0,1,0,2,40,40,1,6,0,0,0,2,4,1
10144,1,0,1,0,1,50,50,1,6,0,0,0,1,1,1
10153,1,0,1,0,2,40,40,1,6,0,40,0,0,0,0
10162,1,0,1,0,3,80,80,3,6,0,10,70,1,2,1
10167,0,0,1,1,2,20,30,2,6,0,20,0,0,0,0
10170,1,0,1,0,3,60,60,3,6,0,0,30,1,1,1
10173,1,1,0,0,3,120,120,3,6,0,80,120,0,0,0
10175,1,1,0,0,1,130,130,1,5,0,30,130,0,0,0
10178,1,0,1,0,3,30,60,2,6,0,0,30,2,3,1
10188,0,1,0,0,1,20,20,0,6,0,20,20,0,0,0
10192,1,1,0,0,2,20,20,1,6,0,0,10,0,0,0
10195,1,0,1,0,3,50,0,0,6,0,50,0,0,0,0
10199,1,0,1,0,3,50,100,3,6,0,30,50,0,0,0
10200,1,0,1,0,3,20,50,2,6,0,10,10,0,0,0
10206,1,0,1,0,3,270,280,2,6,0,20,20,0,0,0
10217,1,0,1,1,2,290,290,1,2,2,90,80,0,0,0
10231,1,0,1,0,2,60,60,1,6,0,30,20,0,0,0
10234,1,0,1,1,3,120,120,2,6,0,40,20,0,0,0
10243,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
10249,1,1,0,0,3,270,700,5,6,0,270,0,0,0,0
10251,0,1,0,0,1,10,10,0,6,0,10,10,0,0,0
10254,0,1,0,0,2,80,0,0,6,0,80,0,0,0,0
10263,1,1,0,0,2,10,80,3,6,0,0,0,0,0,0
10266,1,0,1,0,3,0,120,1,6,0,0,0,0,0,0
10273,1,1,0,0,2,30,30,2,6,0,30,0,0,0,0
10298,1,0,1,0,2,190,190,2,6,0,40,0,0,0,0
10302,1,0,1,0,3,30,30,2,6,0,0,10,1,1,1
10306,1,1,0,0,1,0,240,5,6,0,0,0,0,0,0
10315,0,0,1,0,3,120,120,3,6,0,40,120,0,0,0
10343,1,1,0,0,3,240,240,2,6,0,130,10,0,0,0
10345,1,1,0,0,2,10,20,1,6,0,10,20,0,0,0
10352,1,1,0,0,1,40,30,2,6,0,40,20,0,0,0
10366,1,0,1,0,3,10,10,2,6,0,0,10,1,1,1
10368,1,1,0,0,2,10,90,1,6,0,10,10,0,0,0
10372,1,0,1,0,3,130,150,1,6,0,30,150,0,0,0
10385,1,1,0,0,3,20,190,2,6,0,20,0,0,0,0
10386,1,0,1,0,3,30,30,3,6,0,10,20,0,0,0
10394,1,0,1,0,3,40,40,2,6,0,10,10,0,0,0
10399,0,1,0,0,3,130,130,3,6,0,0,30,2,3,1
10401,1,1,0,0,3,50,60,2,6,0,50,60,0,0,0
10414,1,0,1,1,1,0,30,5,6,0,0,0,1,1,1
10426,1,1,0,0,3,60,20,1,6,0,60,0,0,0,0
10427,1,1,0,0,2,40,40,0,6,0,40,40,0,0,0
10434,1,1,0,0,2,130,130,4,6,0,40,130,0,0,0
10441,1,0,1,1,2,290,290,2,5,0,30,90,0,0,0
10444,1,1,0,1,2,290,280,1,2,3,10,10,0,0,0
10447,0,0,1,0,3,240,490,4,3,0,20,40,2,4,1
10449,1,1,0,0,1,160,160,2,6,0,10,10,1,1,1
10457,1,1,0,0,2,320,320,4,6,0,30,90,0,0,0
10475,1,1,0,0,2,30,280,2,6,0,0,0,0,0,0
10476,0,0,1,0,3,130,150,3,6,0,0,0,1,1,1
10480,0,0,1,0,3,70,70,2,6,0,10,10,0,0,0
10486,1,1,0,0,3,0,40,1,6,0,0,0,1,1,1
10493,1,0,1,0,2,30,30,1,6,0,30,30,0,0,0
10494,1,0,1,0,3,40,130,4,6,0,10,0,0,0,0
10511,1,1,0,0,3,300,300,3,6,0,50,100,0,0,0
10523,0,1,0,0,2,60,60,1,6,0,0,0,1,1,1
10526,1,0,1,0,2,30,30,1,6,0,30,30,0,0,0
10530,1,1,0,0,2,20,10,0,6,0,20,10,0,0,0
10533,1,1,0,0,1,150,30,0,0,0,110,30,1,12,1
10536,1,0,1,0,2,30,960,2,6,0,10,0,1,13,1
10542,1,0,1,0,3,70,70,2,6,0,10,10,0,0,0
10551,1,1,0,0,3,20,30,1,6,0,20,0,0,0,0
10561,1,0,1,0,2,150,150,1,6,0,0,0,0,0,0
10568,1,1,0,0,2,20,560,2,6,0,20,0,0,0,0
10572,1,0,1,0,3,50,30,1,6,0,50,0,0,0,0
10573,1,0,1,0,3,220,210,3,6,0,10,0,0,0,0
10594,0,1,0,0,3,40,40,1,6,0,10,10,0,0,0
10600,0,1,0,0,1,60,60,1,6,0,0,0,2,5,1
10613,1,1,0,0,2,80,80,1,6,0,0,80,0,0,0
10622,0,1,0,0,2,50,20,4,6,0,50,0,0,0,0
10624,0,1,0,0,1,150,0,0,6,0,150,0,0,0,0
10628,0,1,0,0,3,80,80,1,6,0,0,0,1,8,1
10630,1,1,0,0,3,20,20,1,6,0,20,0,1,5,1
10640,1,1,0,0,1,110,110,4,6,0,0,10,1,1,1
10654,1,0,1,0,3,40,40,1,6,0,20,0,0,0,0
10656,1,0,1,0,2,140,140,1,6,0,0,0,0,0,0
10657,1,0,1,0,3,110,110,3,6,0,0,0,0,0,0
10658,1,0,1,0,1,20,20,4,6,0,0,20,0,0,0
10669,1,1,0,0,1,40,70,3,6,0,10,70,1,2,1
10673,1,0,1,0,1,30,10,1,6,0,30,0,0,0,0
10689,1,0,1,0,3,190,190,3,6,0,10,0,0,0,0
10697,1,1,0,0,3,170,150,2,6,0,30,50,1,7,1
10710,0,1,0,0,3,50,50,2,6,0,10,50,2,6,1
10712,0,1,0,0,2,20,20,1,6,0,0,20,1,1,1
10722,0,1,0,0,1,50,50,1,6,0,20,0,1,2,1
10731,1,1,0,0,2,130,110,3,6,0,20,0,0,0,0
10736,1,1,0,0,3,250,220,2,6,0,170,0,1,3,1
10737,1,1,0,0,3,0,60,1,6,0,0,0,1,1,1
10740,0,1,0,0,2,110,110,3,6,0,0,0,1,1,1
10743,1,1,0,0,1,10,10,0,6,0,10,10,0,0,0
10744,0,1,0,0,3,80,0,0,6,0,80,0,1,12,1
10754,1,0,1,0,3,90,90,0,6,0,90,90,0,0,0
10761,0,0,1,0,3,80,60,1,6,0,80,60,0,0,0
10767,1,1,0,0,1,110,80,2,6,0,110,0,0,0,0
10777,1,1,0,0,3,80,80,3,6,0,10,20,0,0,0
10814,0,0,1,0,3,210,210,3,6,0,30,120,0,0,0
10819,1,0,1,1,2,90,90,2,6,0,40,40,0,0,0
10827,1,1,0,0,2,80,80,2,6,0,0,0,1,1,1
10831,1,1,0,0,3,130,140,3,6,0,30,60,0,0,0
10845,1,1,0,0,3,310,310,3,6,0,20,50,0,0,0
10851,1,0,1,0,3,90,90,1,6,0,20,20,0,0,0
10859,0,1,0,0,2,80,80,1,6,0,0,0,2,5,1
10861,0,0,1,0,2,20,30,1,6,0,20,0,1,17,1
10862,1,0,1,0,2,0,70,2,6,0,0,0,1,1,1
10876,0,0,1,0,3,140,140,2,6,0,0,0,2,3,1
10892,1,1,0,0,2,90,90,4,6,0,60,70,1,1,1
10905,1,1,0,0,3,20,20,0,6,0,20,20,0,0,0
10920,0,0,1,0,3,240,240,3,6,0,0,0,0,0,0
10934,1,0,1,0,3,50,50,1,6,0,0,0,0,0,0
10944,0,0,1,0,3,80,0,0,6,0,80,0,1,4,1
10946,1,0,1,1,2,200,200,3,6,0,80,90,0,0,0
10950,1,1,0,0,2,240,560,2,6,0,10,250,0,0,0
10951,1,1,0,0,1,160,150,2,4,0,10,10,1,2,1
10956,1,1,0,0,2,160,950,2,6,0,70,40,0,0,0
10968,0,0,1,0,3,50,50,1,6,0,50,0,1,5,1
10976,1,1,0,0,3,10,10,0,6,0,10,10,0,0,0
10982,1,1,0,0,3,80,0,0,6,0,80,0,1,8,1
10984,1,1,0,0,2,120,90,1,6,0,120,90,0,0,0
10985,1,1,0,0,2,40,40,2,6,0,40,10,0,0,0
10991,1,1,0,0,2,70,50,1,6,0,30,50,1,4,1
11000,1,0,1,0,3,40,10,0,6,0,40,10,0,0,0
11010,0,0,1,0,3,50,50,1,6,0,40,30,0,0,0
11017,1,0,1,1,3,40,40,1,6,0,30,30,0,0,0
11019,0,1,0,0,2,50,30,1,6,0,20,30,0,0,0
11022,1,0,1,0,2,310,310,3,6,0,80,60,0,0,0
11023,1,0,1,0,2,30,30,2,6,0,10,10,0,0,0
11044,0,1,0,0,3,40,10,0,6,0,30,10,1,5,1
11050,1,0,1,0,3,50,50,1,6,0,0,0,0,0,0
11053,1,1,0,0,1,60,30,2,6,0,60,20,1,3,1
11062,0,1,0,0,3,110,20,1,6,0,110,20,1,2,1
11067,1,1,0,0,2,60,60,3,6,0,10,20,0,0,0
11071,1,0,0,0,3,150,150,2,6,0,10,10,0,0,0
11074,0,1,0,0,2,80,0,0,6,0,80,0,1,12,1
11077,1,1,0,0,2,70,70,2,6,0,10,10,0,0,0
11080,0,0,1,0,3,150,200,4,6,0,20,40,0,0,0
11088,1,0,1,0,2,170,330,4,6,0,50,60,0,0,0
11095,0,1,0,0,1,10,10,0,6,0,10,10,1,2,1
11096,1,0,1,0,3,30,30,1,6,0,0,0,1,1,1
11101,1,0,1,0,3,310,310,5,6,0,20,60,0,0,0
11102,1,0,1,0,2,50,50,3,6,0,0,50,0,0,0
11106,1,0,1,0,1,50,20,1,6,0,0,20,2,3,1
11108,1,0,1,0,3,60,60,2,6,0,20,0,1,2,1
11110,1,1,0,0,2,20,20,1,6,0,20,0,0,0,0
11112,1,0,1,0,3,50,120,2,6,0,40,60,1,2,1
11118,1,1,0,0,2,60,60,1,6,0,0,60,1,2,1
11120,1,0,1,1,2,10,10,0,6,0,10,10,0,0,0
11121,1,0,1,0,3,40,120,1,6,0,40,10,0,0,0
11126,0,0,1,0,2,120,120,4,6,0,10,50,0,0,0
11127,1,1,0,0,1,130,80,2,6,0,80,0,1,7,1
11132,1,1,0,0,2,70,70,1,6,0,0,0,1,1,1
11134,1,0,1,0,3,10,10,0,6,0,10,10,0,0,0
11138,1,0,1,1,2,90,40,1,6,0,90,0,1,2,1
11146,1,0,1,0,3,40,40,2,6,0,20,10,0,0,0
11147,0,0,1,0,3,110,110,2,6,0,70,110,0,0,0
11153,1,1,0,0,3,80,50,2,6,0,80,10,0,0,0
11156,1,0,1,0,3,290,300,3,6,0,90,100,0,0,0
11163,1,1,0,0,3,130,130,2,6,0,90,70,0,0,0
11164,1,0,1,0,3,140,70,3,6,0,140,0,0,0,0
11170,0,0,1,1,2,40,30,3,6,0,40,0,1,4,1
11187,1,1,0,0,2,180,260,3,6,0,110,0,1,2,1
11202,1,0,1,0,1,400,670,3,6,0,130,60,0,0,0
11210,1,1,0,0,2,260,260,3,6,0,0,80,1,1,1
11213,1,0,1,0,2,40,90,4,6,0,0,0,0,0,0
11214,1,1,0,0,3,60,60,2,6,0,60,40,0,0,0
11217,0,1,0,0,2,50,60,1,6,0,20,0,1,11,1
11219,1,1,0,0,3,40,30,1,6,0,20,30,1,4,1
11238,1,1,0,0,2,130,130,4,6,0,10,40,0,0,0
11246,0,1,0,0,3,40,40,1,6,0,40,0,1,4,1
11249,1,1,0,0,3,170,170,1,6,0,0,0,1,1,1
11254,1,1,0,0,1,60,20,1,6,0,60,10,0,0,0
11262,1,0,1,0,3,60,60,1,6,0,0,0,1,1,1
11263,1,0,1,0,2,310,180,1,6,0,130,0,1,7,1
11268,1,0,1,0,3,60,60,2,6,0,0,0,0,0,0
11270,0,0,1,0,2,250,250,1,5,0,0,0,1,1,1
11271,1,1,0,0,3,20,10,0,6,0,20,0,1,5,1
11277,0,1,0,0,3,90,90,2,6,0,0,0,1,1,1
11279,1,0,1,0,3,80,0,0,6,0,80,0,0,0,0
11284,0,1,0,0,3,110,110,3,6,0,0,0,1,1,1
11286,1,1,0,0,1,50,70,1,6,0,50,40,1,2,1
11289,1,0,1,0,3,50,30,3,6,0,50,0,0,0,0
11291,1,1,0,0,1,50,50,1,6,0,10,50,0,0,0
11292,0,1,0,0,2,40,40,2,6,0,0,10,1,1,1
11301,0,0,1,0,2,0,90,1,6,0,0,0,0,0,0
11303,0,0,1,0,3,80,80,2,6,0,60,30,0,0,0
11313,1,0,1,0,2,60,60,1,6,0,0,0,0,0,0
11335,1,0,1,0,3,60,60,3,6,0,10,10,0,0,0
11339,1,1,0,0,2,130,10,0,6,0,130,10,0,0,0
11346,1,0,1,0,3,10,40,3,6,0,0,0,1,1,1
11358,1,0,1,0,3,100,100,3,6,0,10,30,0,0,0
11362,1,0,1,1,2,20,40,2,6,0,0,0,1,1,1
11385,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
11387,0,1,0,0,3,60,90,3,6,0,60,0,1,2,1
11392,0,1,0,0,2,60,220,3,6,0,60,0,1,2,1
11393,1,1,0,0,3,250,250,3,6,0,80,100,0,0,0
11395,1,0,1,0,3,30,30,1,6,0,0,0,1,1,1
11397,0,1,0,0,3,80,90,2,6,0,20,0,0,0,0
11402,1,1,0,0,3,50,50,1,6,0,50,50,0,0,0
11411,1,0,1,0,3,50,50,2,6,0,50,40,0,0,0
11419,1,1,0,0,2,10,80,1,6,0,10,10,0,0,0
11423,1,1,0,1,2,20,20,1,6,0,10,10,0,0,0
11429,0,0,1,0,3,80,0,0,6,0,80,0,0,0,0
11430,1,0,1,0,2,20,20,1,6,0,10,20,0,0,0
11432,0,1,0,0,2,200,280,2,6,0,110,0,0,0,0
11436,0,1,0,0,2,80,80,1,6,0,0,0,1,8,1
11441,1,0,1,1,2,90,120,3,6,0,0,0,1,1,1
11443,1,1,0,0,1,90,40,0,6,0,90,30,0,0,0
11453,1,0,1,0,3,40,30,1,6,0,40,0,0,0,0
11467,0,1,0,0,1,50,30,0,6,0,40,0,1,2,1
11468,1,1,0,0,3,250,250,4,6,0,20,30,0,0,0
11480,1,0,1,0,2,220,230,1,6,0,100,0,0,0,0
11494,1,0,1,0,3,260,260,2,6,0,140,30,0,0,0
11495,1,1,0,0,2,60,60,2,6,0,20,50,0,0,0
11498,1,1,0,0,3,10,10,0,6,0,10,10,0,0,0
11499,1,1,0,0,3,80,80,1,6,0,0,80,0,0,0
11505,1,0,1,0,2,210,170,2,3,0,10,170,0,0,0
11522,1,1,0,0,3,40,40,2,6,0,20,40,0,0,0
11529,1,1,0,0,1,210,190,1,6,0,0,0,1,1,1
11534,1,0,1,0,2,10,10,0,6,0,10,10,0,0,0
11537,0,0,1,0,3,30,30,1,6,0,0,30,1,1,1
11538,1,1,0,0,2,10,10,1,6,0,0,0,1,1,1
11542,1,1,0,0,2,10,120,4,6,0,0,20,0,0,0
11544,0,1,0,0,2,60,60,1,6,0,30,30,0,0,0
11546,1,0,1,1,3,20,20,2,6,0,20,0,0,0,0
11551,1,0,1,0,2,30,30,1,6,0,10,10,1,2,1
11560,1,0,1,0,3,160,180,5,6,0,0,0,1,1,1
11576,0,1,0,0,2,30,20,2,6,0,30,10,0,0,0
11588,1,0,1,0,2,50,50,1,6,0,20,50,0,0,0
11592,1,0,1,0,3,20,20,1,6,0,10,10,0,0,0
11605,1,1,0,0,2,20,20,1,6,0,10,10,0,0,0
