,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
14759,1,0,1,0,3,100,110,2,6,0,100,0,0,0,0
14766,0,0,1,0,3,110,110,2,6,0,90,110,0,0,0
14771,1,1,0,0,2,190,80,1,5,0,190,30,0,0,0
14785,0,0,1,0,2,240,90,0,3,0,120,40,0,0,0
14790,1,1,0,0,1,290,40,0,0,0,180,30,0,0,0
14795,1,1,0,0,2,310,140,0,0,4,190,40,1,2,1
14810,1,1,0,0,2,390,90,0,6,0,190,90,1,6,1
14812,0,1,0,0,2,170,40,0,0,0,90,30,0,0,0
14814,1,0,1,0,3,270,150,5,6,0,270,10,0,0,0
14823,1,1,0,0,2,240,180,1,6,0,240,180,0,0,0
14830,1,0,1,0,2,260,160,1,2,0,230,40,1,2,1
14836,0,1,0,0,3,370,80,3,6,0,370,10,0,0,0
14839,1,1,0,0,2,120,100,1,6,0,120,90,0,0,0
14840,1,1,0,0,2,190,80,1,6,0,190,80,1,2,1
14873,0,0,1,1,2,310,30,0,2,0,290,0,1,3,1
14887,0,1,0,0,3,260,200,3,6,0,160,200,1,2,1
14889,1,0,1,0,2,270,60,0,6,0,230,60,0,0,0
14903,1,1,0,0,1,290,280,1,6,0,250,280,0,0,0
14918,0,0,1,0,2,160,160,3,6,0,150,160,0,0,0
14920,0,0,1,0,3,210,210,2,6,0,50,210,0,0,0
14922,1,0,1,0,2,330,50,0,0,0,270,50,1,8,1
14953,1,1,0,0,3,130,130,3,6,0,110,130,0,0,0
14969,0,0,1,0,3,140,90,1,6,0,140,40,0,0,0
14971,0,1,0,0,2,330,60,0,6,0,190,30,1,3,1
14972,1,0,1,0,3,270,40,2,6,0,270,0,1,9,1
14977,1,1,0,0,3,290,200,2,6,0,290,50,0,0,0
14981,0,0,1,0,3,240,30,0,6,0,240,30,0,0,0
14984,1,1,0,0,3,320,320,2,6,0,210,320,0,0,0
15006,1,1,0,0,2,120,80,1,6,0,120,50,0,0,0
15019,1,1,0,0,3,250,360,2,6,0,250,100,0,0,0
15031,1,1,0,0,2,110,100,2,6,0,110,30,0,0,0
15049,1,0,1,0,2,190,120,1,6,0,160,120,1,1,1
15050,1,1,0,0,1,310,340,2,6,0,250,220,0,0,0
15056,1,0,1,0,1,340,40,0,0,0,280,0,1,6,1
15061,1,0,1,0,2,310,70,0,0,5,280,50,0,0,0
15063,1,1,0,0,1,190,190,2,6,0,30,190,0,0,0
15070,1,1,0,0,2,320,60,0,0,4,180,60,0,0,0
15119,0,1,0,0,1,380,100,0,0,0,290,30,1,9,1
15153,0,0,1,1,2,270,170,1,6,0,270,30,1,2,1
15166,1,0,1,1,2,310,310,4,6,0,100,110,0,0,0
15177,1,0,1,1,3,370,50,0,2,0,260,40,1,2,1
15182,1,0,1,0,2,320,40,0,6,0,190,40,0,0,0
15185,1,0,1,0,3,290,210,1,1,0,230,70,1,12,1
15205,1,1,0,0,2,210,120,0,6,0,190,120,1,2,1
15207,0,0,1,0,3,330,90,0,6,0,130,90,1,4,1
15210,1,0,1,0,2,130,150,2,6,0,130,10,0,0,0
15213,1,0,1,0,3,110,240,2,6,0,110,60,0,0,0
15215,1,0,1,0,2,170,70,2,6,0,30,60,0,0,0
15216,1,0,1,0,2,230,90,0,6,0,230,90,0,0,0
15232,1,0,1,0,3,160,120,0,6,0,160,120,0,0,0
15251,1,0,1,0,3,260,150,1,6,0,60,50,1,8,1
15269,1,1,0,0,0,110,100,2,6,0,110,0,0,0,0
15273,1,0,1,0,3,360,360,2,6,0,260,140,0,0,0
15287,1,0,1,0,1,180,70,1,2,0,180,0,1,6,1
15288,1,0,1,0,3,290,290,3,6,0,290,60,0,0,0
15295,0,0,0,0,2,330,50,0,0,0,250,50,1,11,1
15317,1,0,1,0,3,220,50,0,6,0,220,50,0,0,0
15325,1,1,0,0,2,230,230,4,6,0,160,230,0,0,0
15343,1,1,0,0,2,160,50,1,6,0,160,30,0,0,0
15351,1,1,0,0,1,190,150,2,6,0,190,60,1,6,1
15379,1,0,1,0,2,310,310,0,6,0,310,310,0,0,0
15386,1,1,0,0,1,280,40,0,0,0,170,40,0,0,0
15390,1,1,0,0,2,160,160,2,6,0,120,160,0,0,0
15399,1,1,0,0,2,170,10,1,6,0,170,0,0,0,0
15404,1,1,0,0,1,260,90,0,6,0,260,90,0,0,0
15425,1,1,0,0,2,270,50,1,6,0,170,30,0,0,0
15441,0,0,1,0,2,240,140,1,2,0,220,60,0,0,0
15454,0,0,1,1,2,310,70,0,2,0,220,70,1,6,1
15461,1,0,1,0,1,300,80,1,5,0,300,0,1,3,1
15490,0,1,0,0,3,250,140,1,2,0,140,40,1,2,1
15495,1,0,1,0,1,240,50,0,2,0,130,30,1,11,1
15501,1,1,0,0,3,240,240,2,6,0,0,240,2,3,1
15503,0,1,0,0,1,360,360,2,6,0,200,110,0,0,0
15531,0,1,0,0,2,220,80,1,6,0,220,30,1,4,1
15533,1,1,0,0,3,230,150,2,6,0,230,150,0,0,0
15546,1,1,0,0,3,110,110,1,6,0,110,100,0,0,0
15547,1,0,1,0,2,310,70,0,1,0,210,40,0,0,0
15548,0,0,1,0,2,240,200,2,6,0,240,120,0,0,0
15559,1,1,0,0,2,270,210,3,2,2,260,60,0,0,0
15565,1,1,0,0,2,130,60,2,6,0,10,60,1,2,1
15571,1,1,0,0,3,180,180,3,6,0,60,180,0,0,0
15610,1,0,1,1,3,300,80,0,2,1,300,40,0,0,0
15618,0,0,1,0,1,260,220,3,6,0,100,210,0,0,0
15622,1,0,1,0,2,320,340,2,6,0,230,80,0,0,0
15626,1,0,1,0,2,310,140,1,6,0,310,0,1,4,1
15629,1,1,0,0,2,240,240,2,6,0,10,240,1,2,1
15653,1,1,0,0,2,250,50,1,6,0,250,0,0,0,0
15663,0,0,1,0,2,280,40,0,0,4,280,0,1,3,1
15687,1,0,1,0,2,310,200,1,1,2,290,30,0,0,0
15689,0,0,1,1,2,150,60,0,6,0,150,50,0,0,0
15691,0,0,1,0,3,310,50,0,0,4,190,30,0,0,0
15703,1,0,1,0,2,300,40,0,0,6,300,30,0,0,0
15707,1,1,0,0,2,110,110,1,6,0,110,0,2,5,1
15711,1,1,0,0,3,280,280,2,6,0,180,20,0,0,0
15713,1,1,0,0,2,280,280,2,1,1,100,220,0,0,0
15720,1,1,0,0,2,180,40,1,6,0,180,0,0,0,0
15764,1,0,1,1,1,300,80,0,6,0,170,30,0,0,0
15766,1,0,1,1,3,230,30,0,0,0,190,20,1,9,1
15767,1,0,1,1,2,280,40,0,0,3,160,40,1,2,1
15777,0,0,1,0,2,320,40,0,1,5,260,40,1,7,1
15810,0,0,1,0,3,300,80,0,0,4,190,40,2,4,1
15812,1,0,1,0,3,130,130,3,6,0,80,0,0,0,0
15813,0,1,0,0,2,320,40,1,2,0,320,40,0,0,0
15816,1,0,1,0,3,160,140,2,6,0,160,50,0,0,0
15846,0,0,1,0,2,340,200,1,6,0,50,200,0,0,0
15865,1,0,1,0,3,270,280,2,6,0,30,280,1,2,1
15881,1,0,1,0,3,190,60,0,6,0,110,30,0,0,0
15885,1,1,0,0,2,310,40,0,0,6,310,0,1,5,1
15896,0,0,1,0,2,330,40,0,0,0,230,30,0,0,0
15899,1,1,0,1,3,260,260,2,6,0,90,260,0,0,0
15919,1,0,1,0,2,280,40,0,0,4,200,30,1,2,1
15927,1,1,0,0,2,260,210,1,6,0,260,120,0,0,0
15951,1,0,1,0,1,170,30,0,4,0,170,30,0,0,0
15955,1,0,1,0,3,330,120,0,6,0,220,60,0,0,0
15970,0,1,0,0,2,190,30,0,5,0,190,30,0,0,0
16011,1,0,1,0,2,170,120,0,6,0,170,120,0,0,0
16025,0,1,0,0,1,310,20,1,4,0,310,0,2,8,1
16044,1,1,0,0,1,380,90,0,6,0,210,60,1,4,1
16076,1,1,0,0,2,310,40,0,6,0,250,30,0,0,0
16083,1,0,1,0,2,170,60,0,6,0,170,60,1,7,1
16108,1,0,1,0,2,320,40,0,0,6,320,40,0,0,0
16126,1,1,0,0,2,360,90,0,0,0,250,90,1,8,1
16146,1,0,1,0,1,300,280,3,6,0,300,280,0,0,0
16169,0,0,1,0,1,190,30,0,6,0,90,30,0,0,0
16175,1,1,0,0,2,160,30,0,6,0,90,30,0,0,0
16190,0,0,1,0,2,290,40,0,0,3,220,0,1,3,1
16203,1,1,0,0,1,170,40,0,6,0,140,30,0,0,0
16204,1,1,0,0,2,290,40,0,0,3,260,40,0,0,0
16219,0,0,1,0,3,310,80,0,6,0,230,80,1,2,1
16228,0,1,0,0,2,300,50,0,0,4,230,0,2,7,1
16244,1,1,0,0,1,170,50,0,6,0,100,50,0,0,0
16245,1,0,1,0,2,130,130,1,5,0,100,60,0,0,0
16256,1,0,1,0,3,180,180,3,6,0,90,80,0,0,0
16267,1,0,1,0,2,260,60,0,6,0,140,50,0,0,0
16273,1,1,0,0,1,360,40,0,0,0,290,40,0,0,0
16291,1,1,0,0,2,290,120,1,6,0,290,40,0,0,0
16297,0,1,0,0,1,320,40,0,0,0,220,30,1,2,1
16299,0,0,1,0,1,310,110,0,0,5,210,110,1,8,1
16305,0,1,0,0,2,230,30,0,6,0,230,0,1,3,1
16318,1,1,0,0,2,190,190,2,6,0,150,190,1,1,1
16340,1,1,0,0,1,200,60,0,6,0,130,40,0,0,0
16346,0,1,0,0,3,190,110,2,6,0,190,0,2,5,1
16358,1,1,0,0,3,150,150,1,6,0,150,60,1,1,1
16361,1,1,0,0,3,380,380,3,6,0,70,150,0,0,0
16400,0,0,1,0,1,340,80,0,0,6,320,0,1,12,1
16435,1,1,0,0,3,210,0,0,6,0,210,0,0,0,0
16438,0,1,0,0,2,250,170,2,6,0,250,100,0,0,0
16447,1,1,0,0,1,260,80,0,1,0,110,40,0,0,0
16458,1,1,0,0,1,320,50,0,0,0,220,0,1,7,1
16463,0,0,1,0,2,290,110,0,6,0,120,110,2,8,1
16470,1,1,0,0,3,250,250,3,6,0,220,250,0,0,0
16496,1,0,1,0,1,230,40,0,2,0,110,40,1,2,1
16501,1,0,1,1,2,310,40,0,2,4,310,40,0,0,0
16503,1,0,1,0,2,300,40,0,0,0,190,40,0,0,0
16505,0,0,1,1,1,260,30,0,0,3,260,0,1,14,1
16531,1,0,1,0,2,220,60,0,6,0,210,60,0,0,0
16551,1,0,1,0,2,400,240,2,6,0,0,140,1,1,1
16570,0,0,1,1,2,170,120,1,4,0,140,120,0,0,0
16571,1,0,1,0,2,210,20,0,0,0,160,20,1,12,1
16582,0,0,1,0,3,260,0,0,6,0,260,0,0,0,0
16598,0,1,0,0,1,280,170,1,0,2,280,0,1,3,1
16599,1,0,1,0,2,280,30,0,0,2,280,30,0,0,0
16600,1,1,0,0,2,240,50,0,0,0,90,50,2,8,1
16605,1,0,1,0,2,230,90,1,6,0,10,90,0,0,0
16609,1,0,1,0,3,340,340,2,6,0,250,110,0,0,0
16614,0,0,1,0,2,270,280,1,6,0,270,280,0,0,0
16615,1,1,0,0,2,330,40,0,6,0,300,0,1,3,1
16630,1,0,1,0,2,340,70,0,6,0,340,70,1,2,1
16632,1,0,1,0,2,230,230,1,6,0,190,30,1,2,1
16634,0,0,1,0,2,320,50,0,0,0,320,40,2,8,1
16637,0,1,0,0,1,340,100,0,0,5,230,30,1,5,1
16655,1,0,1,0,3,330,90,0,6,0,140,60,0,0,0
16660,1,0,1,0,3,150,150,2,6,0,80,40,0,0,0
16704,1,0,1,0,1,270,40,0,6,0,150,40,2,4,1
16736,1,1,0,0,2,210,50,1,6,0,210,50,0,0,0
16741,1,0,1,0,3,170,20,2,6,0,170,0,0,0,0
16753,0,1,0,0,3,310,70,0,6,0,260,70,1,8,1
16766,1,0,0,0,2,270,40,0,6,0,260,40,0,0,0
16805,1,0,1,0,1,130,130,0,6,0,130,130,0,0,0
16821,1,1,0,0,1,220,230,4,6,0,70,230,0,0,0
16833,1,1,0,0,2,310,90,0,0,4,240,50,1,9,1
16834,0,0,1,0,3,320,90,0,5,0,240,90,1,6,1
16837,1,0,1,0,3,260,230,2,6,0,260,20,0,0,0
16862,0,1,0,0,3,190,190,3,6,0,20,190,0,0,0
16881,1,0,1,0,0,230,0,0,6,0,230,0,0,0,0
16882,1,0,1,0,2,200,80,1,6,0,200,80,0,0,0
16923,1,0,1,0,2,340,40,0,0,0,220,40,1,2,1
16933,1,1,0,0,1,290,40,1,6,0,290,0,1,3,1
16950,1,1,0,0,2,310,40,0,0,6,310,0,1,3,1
16965,1,1,0,0,3,230,230,2,6,0,60,230,0,0,0
16967,1,0,1,0,2,240,360,3,6,0,150,0,1,6,1
16976,1,0,1,0,3,190,200,3,6,0,110,80,0,0,0
16988,1,0,1,1,3,310,80,0,1,4,250,40,1,2,1
17001,0,0,1,1,2,120,60,0,6,0,120,60,1,1,1
17019,0,0,1,1,3,300,110,0,0,5,210,80,1,2,1
17021,1,0,1,1,3,230,60,0,6,0,140,0,1,3,1
17023,0,0,1,1,3,350,50,0,6,0,230,50,0,0,0
17024,1,0,1,1,1,270,40,2,4,0,270,40,0,0,0
17034,0,1,0,1,2,300,40,0,0,4,210,30,0,0,0
17067,1,0,1,0,2,190,190,2,6,0,160,160,0,0,0
17085,0,0,1,1,2,310,70,0,0,5,210,70,1,6,1
17137,0,0,1,0,3,180,80,0,2,0,60,40,1,2,1
17146,0,1,0,0,2,170,0,0,6,0,170,0,0,0,0
17149,1,1,0,0,3,180,60,2,4,0,180,30,0,0,0
17170,1,0,1,0,2,340,80,0,6,0,200,30,1,2,1
17171,1,0,1,0,2,220,40,0,0,0,160,0,1,3,1
17173,1,0,1,0,3,140,140,1,6,0,60,20,0,0,0
17181,1,0,1,0,3,130,60,0,6,0,130,60,0,0,0
17186,1,0,1,0,3,270,60,0,6,0,220,60,0,0,0
17200,1,0,1,0,3,180,90,2,6,0,180,30,0,0,0
17232,0,0,0,0,2,350,120,0,0,4,180,0,1,15,1
17245,1,0,1,0,2,360,120,0,6,0,330,80,1,2,1
17274,0,0,1,0,3,120,40,0,6,0,60,40,0,0,0
17312,0,1,0,0,1,260,300,2,6,0,150,170,0,0,0
17338,1,1,0,0,3,130,60,2,6,0,120,30,1,2,1
17362,1,0,1,0,2,320,90,0,5,0,240,90,1,4,1
17401,1,0,1,0,2,250,280,2,6,0,30,250,0,0,0
17407,1,0,1,0,3,230,180,2,6,0,230,10,0,0,0
17414,1,0,1,0,0,260,180,1,6,0,260,180,1,2,1
17431,0,0,1,0,3,280,90,0,0,0,190,0,1,11,1
17437,1,0,1,0,2,150,190,4,6,0,140,60,0,0,0
17463,0,1,0,0,2,260,260,2,6,0,20,260,0,0,0
17466,1,1,0,0,3,160,160,3,6,0,90,110,0,0,0
17473,0,0,1,0,1,170,110,1,1,0,140,0,2,5,1
17498,1,1,0,0,1,340,80,0,0,5,240,80,1,6,1
17509,1,1,0,0,2,300,70,0,6,0,210,30,0,0,0
17524,0,1,0,0,2,210,60,0,0,0,130,50,0,0,0
17534,1,1,0,0,1,180,180,1,6,0,180,180,0,0,0
17538,1,0,1,0,2,300,40,0,6,0,230,30,0,0,0
17544,0,1,0,0,2,310,70,0,0,0,180,50,2,8,1
17553,1,1,0,0,2,390,200,1,6,0,10,150,0,0,0
17560,0,1,0,0,2,200,30,0,6,0,100,30,0,0,0
17573,1,1,0,0,2,250,50,1,6,0,250,50,0,0,0
17595,0,1,0,0,3,250,90,2,6,0,0,0,0,0,0
17618,0,1,0,0,3,150,150,1,6,0,150,0,1,5,1
17632,1,0,1,0,2,380,120,0,5,0,330,100,0,0,0
17637,1,0,1,0,3,320,80,0,6,0,320,40,0,0,0
17653,0,1,0,0,2,310,60,0,0,5,230,40,1,11,1
17693,1,1,0,0,2,320,80,0,0,0,260,0,1,7,1
17701,1,1,0,0,2,280,150,1,6,0,280,120,2,4,1
17702,1,1,0,0,2,240,80,0,6,0,100,80,1,12,1
17722,1,1,0,0,3,190,0,0,6,0,190,0,0,0,0
17731,1,1,0,0,1,170,160,1,6,0,170,0,0,0,0
17737,0,1,0,0,2,240,70,0,6,0,140,70,1,4,1
17742,1,0,1,0,2,410,150,0,6,0,250,50,0,0,0
17745,0,1,0,0,3,380,380,1,6,0,170,160,0,0,0
17749,1,1,0,0,1,140,40,0,0,0,80,40,1,10,1
17764,1,1,0,0,1,210,60,0,6,0,180,60,0,0,0
17777,1,0,1,0,1,240,40,0,6,0,140,30,0,0,0
17780,1,1,0,0,1,150,220,1,6,0,70,220,1,5,1
17796,1,1,0,0,3,360,360,2,6,0,50,200,0,0,0
17797,0,0,1,1,1,160,80,1,6,0,50,80,1,2,1
17803,1,0,1,0,3,340,340,1,6,0,180,10,0,0,0
17809,0,0,1,1,2,340,360,4,6,0,190,0,0,0,0
17811,1,0,1,1,2,360,60,0,0,0,270,30,1,2,1
17812,0,0,1,1,2,290,80,0,0,4,210,0,1,11,1
17814,1,0,1,1,1,290,230,1,2,2,0,230,1,1,1
17831,0,0,1,1,3,270,80,0,6,0,170,50,2,4,1
17840,0,0,1,1,2,280,310,2,0,3,170,150,0,0,0
17853,1,0,1,0,2,280,100,0,6,0,70,50,0,0,0
17870,1,1,0,0,2,190,40,0,1,0,50,40,0,0,0
17883,1,0,1,1,1,300,40,0,0,3,180,40,0,0,0
17895,1,0,1,0,3,350,90,0,1,0,100,60,1,4,1
17898,1,1,0,0,2,310,40,0,0,6,310,40,0,0,0
17927,1,1,0,0,2,300,80,0,0,5,200,80,1,2,1
17944,0,1,0,0,3,370,60,0,6,0,240,60,1,6,1
17966,0,1,0,0,2,280,50,0,0,0,190,20,1,11,1
17974,1,1,0,0,2,250,40,0,0,0,170,0,2,5,1
17982,1,0,1,0,2,160,60,1,6,0,60,50,0,0,0
17983,1,1,0,0,3,130,140,4,6,0,90,110,0,0,0
17986,1,1,0,0,3,190,80,2,6,0,190,0,1,5,1
17995,1,0,1,0,3,100,100,0,6,0,100,100,0,0,0
18044,1,1,0,0,2,140,200,3,6,0,140,100,0,0,0
18046,1,1,0,0,1,300,60,0,6,0,290,60,0,0,0
18053,1,1,0,0,3,170,170,1,6,0,160,170,0,0,0
18057,0,1,0,0,2,270,80,0,6,0,160,80,1,4,1
18065,1,0,1,0,3,160,160,2,6,0,110,60,0,0,0
18072,1,0,1,0,2,280,60,0,0,2,260,30,1,9,1
18116,0,1,0,0,2,240,70,0,6,0,130,70,1,10,1
18121,1,0,1,0,3,210,200,3,6,0,210,60,1,2,1
18128,1,0,1,0,1,190,40,0,6,0,130,40,0,0,0
18152,1,1,0,0,3,250,260,4,6,0,250,240,0,0,0
18175,1,1,0,0,2,200,200,2,6,0,90,0,0,0,0
18177,1,1,0,0,2,380,100,1,6,0,350,40,1,2,1
18180,1,1,0,0,3,250,250,2,6,0,0,250,0,0,0
18183,1,1,0,0,3,150,150,2,6,0,110,50,0,0,0
18184,1,1,0,0,2,130,120,3,6,0,130,50,0,0,0
18188,0,0,1,0,2,350,60,0,5,0,150,60,1,2,1
18195,1,1,0,0,2,290,40,0,6,0,170,30,0,0,0
18198,0,0,1,0,2,370,60,0,0,0,260,60,1,12,1
18220,1,1,0,0,1,300,90,0,0,4,140,60,1,7,1
18225,0,1,0,0,2,320,80,0,6,0,200,80,1,8,1
18234,1,0,1,0,1,240,30,0,6,0,240,30,1,2,1
18240,1,0,1,0,1,320,70,0,1,4,220,40,1,2,1
18252,0,1,0,0,3,250,110,0,6,0,150,110,1,5,1
18256,0,1,0,0,1,300,60,0,0,4,240,0,1,15,1
18284,1,0,1,0,2,250,100,0,0,3,110,50,1,4,1
18286,1,1,0,0,3,260,260,3,6,0,260,0,0,0,0
18298,1,0,1,0,3,190,190,4,6,0,90,40,1,1,1
18308,1,1,0,0,2,290,290,2,6,0,70,160,0,0,0
18316,0,1,0,0,2,270,40,0,0,0,170,40,0,0,0
18335,0,0,1,1,2,340,70,0,0,0,210,0,2,7,1
18340,1,1,0,1,3,290,280,1,1,4,230,40,0,0,0
18350,0,0,1,1,2,310,120,1,5,0,310,120,1,2,1
18351,0,0,1,1,2,310,70,0,0,0,260,0,1,11,1
18395,1,0,1,1,2,250,130,0,6,0,250,90,1,2,1
18440,1,0,1,1,2,300,30,0,4,0,270,30,0,0,0
18449,1,1,0,0,2,220,60,0,5,0,220,0,1,3,1
18468,1,0,1,0,3,210,240,3,6,0,200,150,0,0,0
18471,1,0,1,0,3,280,280,3,6,0,0,280,1,1,1
18477,1,0,1,0,2,220,220,1,6,0,30,220,0,0,0
18490,0,0,1,0,3,270,60,2,5,0,190,60,0,0,0
18508,0,0,1,1,3,270,100,0,6,0,140,40,1,2,1
18515,0,0,1,1,2,210,40,0,2,0,90,40,2,5,1
18532,1,1,0,0,1,170,170,3,6,0,60,20,1,4,1
18549,1,0,1,0,3,240,240,3,6,0,230,90,0,0,0
18551,1,0,1,0,2,260,100,3,6,0,260,30,0,0,0
18554,0,0,1,0,2,280,90,0,6,0,170,0,1,3,1
18575,1,0,1,1,3,250,50,0,0,1,170,30,1,2,1
18581,1,1,0,0,3,140,110,2,6,0,140,50,0,0,0
18592,1,0,1,1,3,260,260,3,5,0,130,120,0,0,0
18593,1,0,1,0,2,270,270,2,6,0,0,270,1,1,1
18595,1,0,1,1,1,310,310,2,3,0,160,120,0,0,0
18610,0,0,1,0,3,250,80,1,6,0,80,60,0,0,0
18620,1,0,1,0,3,270,270,2,5,0,30,270,0,0,0
18643,1,0,1,0,3,320,80,1,6,0,320,0,1,6,1
18647,1,1,0,0,2,220,70,0,6,0,140,30,0,0,0
18654,0,1,0,0,1,190,50,0,4,0,190,50,1,2,1
18668,0,0,1,0,2,250,50,0,6,0,250,50,0,0,0
18678,1,0,1,0,3,230,60,0,6,0,230,60,0,0,0
18679,1,1,0,0,3,330,340,1,6,0,190,0,1,7,1
18681,0,0,1,0,3,140,100,1,5,0,140,0,0,0,0
18688,0,1,0,0,2,280,190,0,6,0,280,190,1,2,1
18726,1,0,1,0,2,280,270,3,6,0,280,0,0,0,0
18737,0,1,0,0,2,290,170,1,6,0,290,40,0,0,0
18738,0,0,1,0,3,160,100,2,6,0,160,0,1,2,1
18752,1,0,1,0,3,220,230,2,6,0,70,230,0,0,0
18767,1,0,1,0,3,230,90,0,6,0,110,30,0,0,0
18770,0,1,0,0,1,200,30,0,6,0,190,0,1,2,1
18779,1,0,1,0,1,300,310,2,6,0,20,240,0,0,0
18782,1,0,1,0,3,190,190,2,6,0,100,0,0,0,0
18789,1,0,1,0,2,300,160,1,6,0,270,90,0,0,0
18805,1,0,1,0,3,130,60,2,6,0,110,30,0,0,0
18831,1,0,1,0,1,120,80,0,6,0,120,40,0,0,0
18840,0,0,1,0,2,270,60,0,6,0,120,30,1,8,1
18865,1,1,0,0,3,190,0,0,6,0,190,0,1,4,1
18869,1,0,1,0,3,210,80,0,6,0,150,0,1,6,1
18874,1,0,1,0,3,210,50,0,6,0,110,50,1,5,1
18882,1,0,1,0,3,180,180,2,6,0,150,60,0,0,0
18895,1,0,1,0,2,210,0,0,5,0,210,0,0,0,0
18899,0,0,1,0,3,260,90,0,6,0,180,0,1,7,1
18908,1,0,1,0,3,290,290,2,6,0,180,130,0,0,0
18917,0,0,1,0,2,340,60,0,6,0,130,60,1,2,1
18928,0,0,1,0,3,320,80,0,6,0,220,80,1,6,1
18929,1,1,0,0,3,300,310,3,6,0,150,190,0,0,0
18932,1,0,1,0,3,130,130,2,6,0,120,130,1,1,1
18951,0,1,0,1,1,300,50,0,1,0,250,0,1,11,1
18959,1,0,1,0,2,270,240,3,6,0,270,70,1,2,1
18980,1,0,1,0,2,210,210,2,6,0,110,120,0,0,0
19001,1,1,0,0,3,80,220,2,6,0,0,220,2,3,1
19011,0,0,1,0,1,150,30,0,6,0,150,30,1,2,1
19018,1,0,1,0,3,270,120,2,6,0,30,0,0,0,0
19045,1,1,0,0,2,260,30,0,6,0,200,30,0,0,0
19060,0,1,0,0,2,250,100,0,6,0,230,30,0,0,0
19078,1,0,1,0,1,200,30,0,6,0,110,30,0,0,0
19100,0,0,1,0,1,290,60,0,0,0,200,0,1,9,1
19101,0,1,0,0,2,170,40,0,0,0,70,30,1,2,1
19113,1,0,1,0,3,230,180,1,6,0,230,170,0,0,0
19156,1,0,1,0,3,210,210,1,6,0,100,210,0,0,0
19166,0,1,0,0,2,210,30,0,6,0,190,30,0,0,0
19168,1,1,0,0,2,310,150,3,6,0,310,0,0,0,0
19188,1,1,0,0,2,160,160,3,6,0,150,160,0,0,0
19213,1,0,1,0,3,180,80,3,6,0,180,70,0,0,0
19228,1,1,0,0,3,180,180,3,6,0,110,90,0,0,0
19238,1,0,1,0,3,230,320,3,6,0,180,320,0,0,0
19240,1,1,0,0,1,220,220,3,6,0,220,50,0,0,0
19242,1,1,0,0,2,250,200,1,6,0,250,160,0,0,0
19244,1,1,0,0,1,230,180,3,6,0,230,0,1,4,1
19248,0,1,0,0,3,120,120,1,6,0,120,0,3,8,1
19250,0,0,1,0,2,290,320,3,6,0,0,320,0,0,0
19267,1,0,1,0,0,220,80,1,6,0,170,60,0,0,0
19275,1,1,0,0,3,190,190,2,6,0,40,190,0,0,0
19281,1,0,1,0,3,200,150,1,6,0,200,30,0,0,0
19285,0,0,1,0,2,260,60,0,6,0,90,40,0,0,0
19300,1,1,0,0,2,130,130,3,6,0,90,130,1,2,1
19307,1,1,0,0,3,230,270,3,6,0,230,160,0,0,0
19324,1,1,0,0,1,160,10,0,6,0,160,10,0,0,0
19332,1,0,1,0,1,130,130,2,6,0,100,40,0,0,0
19348,1,1,0,0,3,280,40,0,0,0,240,40,0,0,0
19361,1,1,0,0,2,250,340,3,6,0,230,50,0,0,0
19364,1,1,0,0,0,270,130,1,5,0,270,0,0,0,0
19383,1,1,0,0,2,370,120,0,6,0,200,0,1,7,1
19423,1,0,1,0,3,330,280,1,6,0,330,180,0,0,0
19424,1,0,1,0,3,180,180,2,6,0,90,180,0,0,0
19428,1,0,1,0,2,140,100,2,6,0,140,0,1,4,1
19431,1,0,1,0,3,210,160,1,6,0,210,0,1,3,1
19481,1,1,0,0,2,280,80,0,6,0,180,40,1,2,1
19533,1,0,1,0,2,320,60,0,0,0,280,0,1,13,1
19534,1,1,0,0,1,200,30,0,6,0,170,30,0,0,0
19539,1,0,1,0,3,170,80,1,6,0,170,80,0,0,0
19541,1,1,0,0,3,180,290,2,6,0,180,0,0,0,0
19569,0,1,0,0,2,350,120,0,4,0,330,30,0,0,0
19588,1,0,1,0,3,260,60,0,6,0,70,60,0,0,0
19601,1,0,1,0,3,220,150,1,6,0,220,10,0,0,0
19602,1,0,1,0,2,300,0,0,5,0,300,0,0,0,0
19612,1,1,0,0,3,210,190,2,6,0,210,90,0,0,0
19617,1,0,1,0,2,180,180,2,6,0,140,10,0,0,0
19632,1,1,0,0,3,200,180,4,6,0,200,110,0,0,0
19644,1,1,0,0,2,330,100,2,6,0,330,0,1,2,1
19656,1,0,1,0,3,170,100,1,6,0,170,0,1,4,1
19668,1,1,0,0,2,290,150,0,6,0,170,30,0,0,0
19669,1,1,0,0,2,350,150,0,6,0,280,30,0,0,0
19680,1,1,0,0,2,270,270,2,6,0,260,120,0,0,0
19689,1,1,0,0,3,290,290,3,6,0,270,160,0,0,0
19692,1,1,0,0,1,210,60,0,6,0,80,0,1,2,1
19704,1,1,0,0,2,260,90,0,3,0,170,90,0,0,0
19705,0,1,0,0,2,200,200,3,6,0,200,200,0,0,0
19706,1,1,0,0,2,160,30,0,6,0,90,30,0,0,0
